stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,312,0.003205128205128205,1.0064102564102564,2.441169802365878
ai,2,126,0.0,1.0158730158730158,2.977620848382468
ai,3,63,0.015873015873015872,2.0317460317460316,10.296468635455572
ai,4,42,0.0,4.333333333333333,31.803971165486256
ai,5,6,0.0,57.0,125.73713249973177
fallback,2,2,0.0,25.0,195.47825948393438
fallback,3,3,0.0,298.3333333333333,215.79244266225336
fallback,4,4,0.0,1454.75,222.43556849571178
fallback,5,13,0.0,2284.846153846154,228.75717853849682
fallback_fail,5,27,1.0,3999.0,249.8859175549889
fallback_fail,6,29,1.0,4123.137931034483,276.48292965323924
fallback_fail,7,17,1.0,3999.0,250.8279134704293
fallback_fail,8,19,1.0,3999.0,248.3225201599692
fallback_fail,9,15,1.0,3999.0,247.6258858650302
fallback_fail,10,10,1.0,3999.0,244.83186990546528
fallback_fail,11,13,1.0,3999.0,247.78582738228857
fallback_fail,12,10,1.0,3999.0,241.95180659298785
fallback_fail,13,9,1.0,3999.0,254.56811744435174
fallback_fail,14,4,1.0,3999.0,253.8640067432425
fallback_fail,15,1,1.0,3999.0,254.0025339985732
fallback_fail,16,2,1.0,3999.0,252.85617349436507
fallback_fail,17,1,1.0,3999.0,253.11476000933908
hard_decision,0,472,0.0,0.0,0.011577965840657825
