epoch,train_loss,train_bit_loss,train_segment_loss,train_weight_loss,train_confidence_loss,val_loss,val_bit_loss,val_segment_loss,val_weight_loss,val_confidence_loss
1,1.6205962918599446,0.7388420252799988,0.4868813942273458,1.5555147304534913,0.5674197840690612,1.1892468595504762,0.4976761281490326,0.47097492337226865,1.1887151670455933,0.3739607298374176
2,1.070073548634847,0.39535076928138735,0.43425675423940024,1.1815769008000692,0.35907492017745973,0.918114402294159,0.3333962082862854,0.35171501994133,1.0494825267791748,0.29705345034599306
3,0.8883337577184042,0.3251643127600352,0.32373453410466513,1.021970652739207,0.28630409328142803,0.7879551839828491,0.30606936931610107,0.282081743478775,0.8655731105804443,0.2551601779460907
4,0.7770995526313782,0.30274878191947935,0.2784705944061279,0.8464934237798055,0.26106102506319684,0.7146796154975891,0.29820916771888734,0.2542078560590744,0.7343358469009399,0.23236881732940673
