profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
E,2,4.0,baseline,6,1,6,2499,55.91173600987531,0,24,1,-1,,baseline_fail
E,2,4.0,nsgrand,6,1,6,1799,69.66894297511317,1,18,1,5,0.1288895606994629,baseline_fail
E,2,4.0,baseline,2,0,0,6,31.841834977967665,0,24,1,-1,,baseline
E,2,4.0,nsgrand,2,0,0,1,1.8611009872984141,0,18,1,2,0.9996225833892822,ai
E,2,4.0,baseline,3,0,0,37,32.30170501046814,0,24,1,-1,,baseline
E,2,4.0,nsgrand,3,0,0,1,10.794954985613003,0,18,1,4,0.9673689007759094,ai
E,2,4.0,baseline,1,0,0,3,32.52897600759752,0,24,1,-1,,baseline
E,2,4.0,nsgrand,1,0,0,1,1.5231299912557006,0,18,1,1,0.9988937973976135,ai
E,2,4.0,baseline,2,0,0,36,32.75897601270117,0,24,1,-1,,baseline
E,2,4.0,nsgrand,2,0,0,1,1.7967309977393597,0,18,1,2,0.9996758699417114,ai
E,2,4.0,baseline,0,0,0,0,0.013170007150620222,0,0,1,-1,,hard_decision
E,2,4.0,nsgrand,0,0,0,0,0.009749986929818988,0,0,-1,-1,1.0,hard_decision
E,2,4.0,baseline,1,0,0,18,35.03818597528152,0,24,1,-1,,baseline
E,2,4.0,nsgrand,1,0,0,1,1.9397510041017085,0,18,1,1,0.9982269406318665,ai
E,2,4.0,baseline,3,0,0,148,34.50897699804045,0,24,1,-1,,baseline
E,2,4.0,nsgrand,3,0,0,2,3.6188920203130692,0,18,1,3,0.9972589015960693,ai
E,2,4.0,baseline,2,0,0,8,31.96703499997966,0,24,1,-1,,baseline
E,2,4.0,nsgrand,2,0,0,1,1.6961410001385957,0,18,1,2,0.9991766810417175,ai
E,2,4.0,baseline,3,0,0,24,33.18698500515893,0,24,1,-1,,baseline
E,2,4.0,nsgrand,3,0,0,1,3.4589720016811043,0,18,1,3,0.9992853999137878,ai
E,2,4.0,baseline,1,0,0,2,31.812785018701106,0,24,1,-1,,baseline
E,2,4.0,nsgrand,1,0,0,1,1.4617109845858067,0,18,1,1,0.9986470341682434,ai
