sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,E,2,6.0,baseline,0,1,0,0,0,0,0,0.02436898648738861,0.02436898648738861,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
0,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.013599987141788006,0.013599987141788006,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
1,E,2,6.0,baseline,1,1,0,0,1,1,0,40.05791698000394,40.05791698000394,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[60, 99, 105, 62, 31, 53, 70, 39, 46, 125]",[],0,0,0,0,0,0,0,0
1,E,2,6.0,nsgrand,1,1,0,0,1,1,0,2.2489249822683632,0.025609013391658664,0.0,0,18,1,1,0.9947364926338196,0.00012695611803792417,ai,ai_success,standard,[1],"[0, 1, 2]","[60, 63, 99, 105, 61, 103, 70, 119, 77, 125]","[0.00040190460276789963, 0.9981916546821594, 0.0012426812900230289, 2.41332108998904e-05, 1.2583826901391149e-05, 0.00012695611803792417]",1200,4,0,0,0,1,0,0
2,E,2,6.0,baseline,1,1,0,0,1,1,0,37.27727502700873,37.27727502700873,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[63, 54, 94, 91, 11, 105, 37, 88, 50, 41]",[],0,0,0,0,0,0,0,0
2,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.8023890152107924,0.023080006940290332,0.0,0,18,1,1,0.9965282082557678,0.00011982343130512163,ai,ai_success,standard,[1],"[0, 1, 2]","[63, 65, 60, 94, 105, 91, 88, 54, 92, 124]","[0.0005680063040927052, 0.9976282715797424, 0.00162802345585078, 3.760059553314932e-05, 1.8335989807383157e-05, 0.00011982343130512163]",1200,4,0,0,0,1,0,0
3,E,2,6.0,baseline,0,1,0,0,0,0,0,0.015130004612728953,0.015130004612728953,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
3,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011249998351559043,0.011249998351559043,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
4,E,2,6.0,baseline,3,1,0,0,127,127,0,38.97918498842046,38.97918498842046,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[64, 77, 84, 68, 73, 88, 65, 104, 76, 90]",[],0,0,0,0,0,0,0,0
4,E,2,6.0,nsgrand,3,1,0,0,1,1,0,12.670016993070021,0.024930021027103066,0.0,0,18,1,4,0.9915181994438171,0.0044255792163312435,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[84, 77, 88, 64, 68, 73, 76, 65, 104, 90]","[0.0006251834565773606, 5.715308816434117e-06, 0.0017467103898525238, 0.4652353823184967, 0.5279613733291626, 0.0044255792163312435]",1200,4,0,0,0,1,0,0
5,E,2,6.0,baseline,0,1,0,0,0,0,0,0.01610000617802143,0.01610000617802143,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
5,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011720025213435292,0.011720025213435292,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
6,E,2,6.0,baseline,1,1,0,0,1,1,0,38.00523100653663,38.00523100653663,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[122, 56, 108, 96, 7, 117, 116, 101, 103, 4]",[],0,0,0,0,0,0,0,0
6,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.789247995475307,0.022779015125706792,0.0,0,18,1,1,0.9983047246932983,7.619901589350775e-05,ai,ai_success,standard,[1],"[0, 1, 2]","[122, 96, 23, 116, 117, 108, 36, 103, 121, 125]","[0.0008437507785856724, 0.9980987906455994, 0.000944867730140686, 2.126015351677779e-05, 1.526364212622866e-05, 7.619901589350775e-05]",1200,4,0,0,0,1,0,0
7,E,2,6.0,baseline,2,1,0,0,6,6,0,38.13622999587096,38.13622999587096,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[55, 117, 53, 41, 52, 122, 57, 58, 54, 61]",[],0,0,0,0,0,0,0,0
7,E,2,6.0,nsgrand,2,1,0,0,1,1,0,4.214512009639293,0.023860018700361252,0.0,0,18,1,2,0.9411384463310242,0.0008173974347300828,ai,ai_success,standard,"[2, 3]","[0, 1, 2]","[53, 55, 33, 117, 122, 52, 57, 54, 40, 16]","[7.482430373784155e-05, 0.0005791218136437237, 0.6431193351745605, 0.35004475712776184, 0.0053645409643650055, 0.0008173974347300828]",1200,4,0,0,0,1,0,0
8,E,2,6.0,baseline,0,1,0,0,0,0,0,0.015839992556720972,0.015839992556720972,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
8,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.01191999763250351,0.01191999763250351,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
9,E,2,6.0,baseline,1,1,0,0,1,1,0,38.675015995977446,38.675015995977446,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[34, 7, 3, 10, 66, 118, 117, 29, 28, 61]",[],0,0,0,0,0,0,0,0
9,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.6190099995583296,0.023109983885660768,0.0,0,18,1,1,0.9957594275474548,0.00010539924551267177,ai,ai_success,standard,[1],"[0, 1, 2]","[34, 10, 77, 118, 117, 66, 3, 7, 97, 120]","[0.0004010858538094908, 0.9982903599739075, 0.001169838011264801, 2.2140231521916576e-05, 1.1131120118079707e-05, 0.00010539924551267177]",1200,4,0,0,0,1,0,0
10,E,2,6.0,baseline,1,1,0,0,1,1,0,38.07726100785658,38.07726100785658,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[55, 34, 29, 85, 50, 89, 45, 32, 23, 33]",[],0,0,0,0,0,0,0,0
10,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.510339992819354,0.02234001294709742,0.0,0,18,1,1,0.9963876008987427,9.941065945895389e-05,ai,ai_success,standard,[1],"[0, 1, 2]","[55, 64, 23, 35, 33, 89, 85, 91, 72, 45]","[0.0005566937616094947, 0.9986316561698914, 0.0006852564984001219, 1.60140134539688e-05, 1.0974396900564898e-05, 9.941065945895389e-05]",1200,4,0,0,0,1,0,0
11,E,2,6.0,baseline,0,1,0,0,0,0,0,0.015400000847876072,0.015400000847876072,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
11,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011619995348155499,0.011619995348155499,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
12,E,2,6.0,baseline,1,1,0,0,1,1,0,37.57938300259411,37.57938300259411,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[61, 32, 39, 19, 120, 53, 20, 42, 0, 26]",[],0,0,0,0,0,0,0,0
12,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.563260011607781,0.021970015950500965,0.0,0,18,1,1,0.9983271956443787,0.00011908356827916577,ai,ai_success,standard,[1],"[0, 1, 2]","[61, 32, 120, 95, 72, 20, 26, 83, 108, 19]","[0.001245488878339529, 0.9940558671951294, 0.004448381252586842, 9.607531683286652e-05, 3.5134897188981995e-05, 0.00011908356827916577]",1200,4,0,0,0,1,0,0
13,E,2,6.0,baseline,1,1,0,0,2,2,0,37.48702400480397,37.48702400480397,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[121, 81, 72, 47, 41, 33, 44, 108, 90, 24]",[],0,0,0,0,0,0,0,0
13,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.724489004118368,0.022330001229420304,0.0,0,18,1,1,0.9975932240486145,0.00010113025928149,ai,ai_success,standard,[1],"[0, 1, 2]","[81, 121, 21, 72, 90, 47, 44, 108, 48, 106]","[0.0005940706469118595, 0.9975665807723999, 0.001682403264567256, 3.560061668395065e-05, 2.0371431673993357e-05, 0.00010113025928149]",1200,4,0,0,0,1,0,0
14,E,2,6.0,baseline,0,1,0,0,0,0,0,0.020050007151439786,0.020050007151439786,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
14,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011500000255182385,0.011500000255182385,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
15,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010930001735687256,0.010930001735687256,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
15,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010600022505968809,0.010600022505968809,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
16,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010649993782863021,0.010649993782863021,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
16,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010269985068589449,0.010269985068589449,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
17,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010220013791695237,0.010220013791695237,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
17,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010240008123219013,0.010240008123219013,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
18,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010290008503943682,0.010290008503943682,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
18,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010379997547715902,0.010379997547715902,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
19,E,2,6.0,baseline,1,1,0,0,1,1,0,37.07018800196238,37.07018800196238,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[4, 6, 2, 116, 121, 99, 14, 39, 7, 13]",[],0,0,0,0,0,0,0,0
19,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.5482199960388243,0.0221800000872463,0.0,0,18,1,1,0.9976289868354797,0.00011571121285669506,ai,ai_success,standard,[1],"[0, 1, 2]","[4, 105, 68, 10, 99, 116, 121, 28, 90, 115]","[0.0009219906060025096, 0.9977509379386902, 0.001162644475698471, 2.881777072616387e-05, 1.98542566067772e-05, 0.00011571121285669506]",1200,4,0,0,0,1,0,0
20,E,2,6.0,baseline,0,1,0,0,0,0,0,0.014379998901858926,0.014379998901858926,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
20,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011029973393306136,0.011029973393306136,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
21,E,2,6.0,baseline,1,1,0,0,1,1,0,37.31331598828547,37.31331598828547,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[73, 21, 92, 25, 86, 100, 76, 7, 95, 94]",[],0,0,0,0,0,0,0,0
21,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.6607590077910572,0.022689986508339643,0.0,0,18,1,1,0.9970209002494812,9.970685641746968e-05,ai,ai_success,standard,[1],"[0, 1, 2]","[73, 3, 18, 76, 92, 95, 100, 94, 57, 86]","[0.0004654538934119046, 0.9975984692573547, 0.0017890005838125944, 3.068600926781073e-05, 1.672960934229195e-05, 9.970685641746968e-05]",1200,4,0,0,0,1,0,0
22,E,2,6.0,baseline,2,1,0,0,6,6,0,38.15552999731153,38.15552999731153,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[97, 75, 105, 89, 77, 9, 93, 124, 116, 84]",[],0,0,0,0,0,0,0,0
22,E,2,6.0,nsgrand,2,1,0,0,1,1,0,1.9517269975040108,0.02226998913101852,0.0,0,18,1,2,0.9972071051597595,6.351085630740272e-06,ai,ai_success,standard,[2],"[0, 1, 7]","[97, 105, 75, 89, 77, 124, 93, 84, 116, 98]","[2.968819535453804e-05, 0.0005197763093747199, 0.9460803866386414, 0.05305995047092438, 0.0003039804578293115, 6.351085630740272e-06]",1200,4,0,0,0,1,0,0
23,E,2,6.0,baseline,1,1,0,0,3,3,0,37.417394982185215,37.417394982185215,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[106, 68, 104, 89, 70, 2, 79, 72, 78, 61]",[],0,0,0,0,0,0,0,0
23,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.5930890222080052,0.023279018932953477,0.0,0,18,1,1,0.9965125918388367,0.000114348680654075,ai,ai_success,standard,[1],"[0, 1, 2]","[104, 68, 106, 79, 78, 89, 70, 33, 72, 80]","[0.0004270478093530983, 0.9978341460227966, 0.0015846345340833068, 2.419633892714046e-05, 1.5733270629425533e-05, 0.000114348680654075]",1200,4,0,0,0,1,0,0
24,E,2,6.0,baseline,0,1,0,0,0,0,0,0.015289988368749619,0.015289988368749619,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
24,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.01135899219661951,0.01135899219661951,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
25,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011140014976263046,0.011140014976263046,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
25,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010810006642714143,0.010810006642714143,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
26,E,2,6.0,baseline,0,1,0,0,0,0,0,0.01104001421481371,0.01104001421481371,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
26,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010549003491178155,0.010549003491178155,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
27,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010709976777434349,0.010709976777434349,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
27,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010579999070614576,0.010579999070614576,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
28,E,2,6.0,baseline,1,1,0,0,2,2,0,38.41079800622538,38.41079800622538,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[59, 98, 93, 41, 61, 86, 57, 69, 33, 37]",[],0,0,0,0,0,0,0,0
28,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.538659998914227,0.023639993742108345,0.0,0,18,1,1,0.9939040541648865,0.00019479886395856738,ai,ai_success,standard,[1],"[0, 1, 2]","[98, 48, 59, 93, 86, 69, 94, 102, 104, 30]","[0.00038587284507229924, 0.996429979801178, 0.0028947696555405855, 6.230594590306282e-05, 3.218311394448392e-05, 0.00019479886395856738]",1200,4,0,0,0,1,0,0
29,E,2,6.0,baseline,0,1,0,0,0,0,0,0.014899997040629387,0.014899997040629387,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
29,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.01165998401120305,0.01165998401120305,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
30,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011269992683082819,0.011269992683082819,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
30,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010710005881264806,0.010710005881264806,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
31,E,2,6.0,baseline,1,1,0,0,1,1,0,38.37943897815421,38.37943897815421,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[127, 2, 45, 124, 108, 106, 43, 125, 111, 9]",[],0,0,0,0,0,0,0,0
31,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.5685600228607655,0.022849999368190765,0.0,0,18,1,1,0.9978893399238586,8.299493492813781e-05,ai,ai_success,standard,[1],"[0, 1, 2]","[127, 124, 106, 111, 7, 108, 2, 125, 110, 45]","[0.0007326778140850365, 0.9984651803970337, 0.0006906473427079618, 1.5356910807895474e-05, 1.3258284525363706e-05, 8.299493492813781e-05]",1200,4,0,0,0,1,0,0
32,E,2,6.0,baseline,2,1,0,0,3,3,0,38.38992799865082,38.38992799865082,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[75, 62, 69, 22, 90, 71, 28, 78, 31, 7]",[],0,0,0,0,0,0,0,0
32,E,2,6.0,nsgrand,2,1,0,0,1,1,0,1.9920569902751595,0.0230089935939759,0.0,0,18,1,2,0.9969333410263062,6.837616092525423e-05,ai,ai_success,standard,[2],"[0, 1, 2]","[62, 75, 69, 22, 90, 78, 59, 71, 77, 79]","[0.0002704920480027795, 0.060744524002075195, 0.9262728095054626, 0.012432379648089409, 0.0002115093229804188, 6.837616092525423e-05]",1200,4,0,0,0,1,0,0
33,E,2,6.0,baseline,0,1,0,0,0,0,0,0.015080004232004285,0.015080004232004285,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
33,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011558993719518185,0.011558993719518185,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
34,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011110008927062154,0.011110008927062154,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
34,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010679999832063913,0.010679999832063913,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
35,E,2,6.0,baseline,1,1,0,0,1,1,0,38.22590899653733,38.22590899653733,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[62, 28, 89, 86, 76, 82, 63, 102, 87, 50]",[],0,0,0,0,0,0,0,0
35,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.616979978280142,0.022799998987466097,0.0,0,18,1,1,0.9953065514564514,0.00016334708197973669,ai,ai_success,standard,[1],"[0, 1, 2]","[62, 76, 79, 89, 86, 59, 87, 82, 88, 102]","[0.0005108490004204214, 0.9956652522087097, 0.0035762733314186335, 6.152922287583351e-05, 2.2826838176115416e-05, 0.00016334708197973669]",1200,4,0,0,0,1,0,0
36,E,2,6.0,baseline,3,1,0,0,11,11,0,37.947131000692025,37.947131000692025,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[120, 16, 26, 124, 123, 98, 127, 2, 6, 119]",[],0,0,0,0,0,0,0,0
36,E,2,6.0,nsgrand,3,1,0,0,1,1,0,12.421368999639526,0.026269990485161543,0.0,0,18,1,3,0.9978137016296387,0.0007410103571601212,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[26, 16, 120, 124, 98, 127, 126, 123, 119, 107]","[0.0006760247051715851, 1.4194485629559495e-05, 0.009318364784121513, 0.786981999874115, 0.2022683322429657, 0.0007410103571601212]",1200,4,0,0,0,1,0,0
37,E,2,6.0,baseline,0,1,0,0,0,0,0,0.015689991414546967,0.015689991414546967,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
37,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011510011972859502,0.011510011972859502,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
38,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011180003639310598,0.011180003639310598,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
38,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010649993782863021,0.010649993782863021,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
39,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010619987733662128,0.010619987733662128,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
39,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010360003216192126,0.010360003216192126,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
40,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010499992640689015,0.010499992640689015,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
40,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010369985830038786,0.010369985830038786,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
41,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010469986591488123,0.010469986591488123,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
41,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010410003596916795,0.010410003596916795,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
42,E,2,6.0,baseline,1,1,0,0,1,1,0,37.75390301598236,37.75390301598236,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[125, 24, 50, 102, 37, 38, 53, 33, 48, 58]",[],0,0,0,0,0,0,0,0
42,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.5976100112311542,0.02234999556094408,0.0,0,18,1,1,0.9960489869117737,0.0001284373429371044,ai,ai_success,standard,[1],"[0, 1, 2]","[125, 27, 102, 46, 48, 24, 50, 38, 105, 25]","[0.0004655238299164921, 0.9980243444442749, 0.0013305466854944825, 3.0872415663907304e-05, 2.017355836869683e-05, 0.0001284373429371044]",1200,4,0,0,0,1,0,0
43,E,2,6.0,baseline,0,1,0,0,0,0,0,0.014899997040629387,0.014899997040629387,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
43,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011099997209385037,0.011099997209385037,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
44,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011080002877861261,0.011080002877861261,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
44,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010679999832063913,0.010679999832063913,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
45,E,2,6.0,baseline,1,1,0,0,2,2,0,37.3234250000678,37.3234250000678,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[110, 46, 84, 39, 82, 85, 120, 100, 63, 2]",[],0,0,0,0,0,0,0,0
45,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.5100600139703602,0.022369000362232327,0.0,0,18,1,1,0.9963492155075073,0.00023456383496522903,ai,ai_success,standard,[1],"[0, 1, 2]","[46, 84, 110, 85, 82, 120, 74, 100, 72, 105]","[0.0009182721260003746, 0.960161566734314, 0.03804783150553703, 0.0005613946705125272, 7.638440001755953e-05, 0.00023456383496522903]",1200,4,0,0,0,1,0,0
46,E,2,6.0,baseline,1,1,0,0,2,2,0,37.39117499208078,37.39117499208078,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[20, 9, 21, 24, 3, 77, 15, 19, 25, 64]",[],0,0,0,0,0,0,0,0
46,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.4753899886272848,0.021970015950500965,0.0,0,18,1,1,0.997549831867218,0.00013732419756706804,ai,ai_success,standard,[1],"[0, 1, 2]","[9, 86, 26, 25, 77, 24, 64, 3, 15, 20]","[0.000991622917354107, 0.9967775940895081, 0.0020025556441396475, 5.914644862059504e-05, 3.1671766919316724e-05, 0.00013732419756706804]",1200,4,0,0,0,1,0,0
47,E,2,6.0,baseline,0,1,0,0,0,0,0,0.014549994375556707,0.014549994375556707,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
47,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.011279975296929479,0.011279975296929479,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
48,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011180003639310598,0.011180003639310598,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
48,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010499992640689015,0.010499992640689015,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
49,E,2,6.0,baseline,0,1,0,0,0,0,0,0.010660005500540137,0.010660005500540137,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
49,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010460003977641463,0.010460003977641463,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
