stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,204,0.0,1.0,2.1961816431333623
ai,2,214,0.009345794392523364,1.0841121495327102,8.622509801638461
ai,3,189,0.010582010582010581,3.238095238095238,6.57342651011373
ai,4,132,0.015151515151515152,10.924242424242424,25.027587672935404
ai,5,72,0.0,23.5,90.11697596482311
fallback,1,2,0.0,159.5,35.03809741232544
fallback,2,5,0.0,400.8,37.82790298573673
fallback,3,5,0.0,428.2,37.26885714568198
fallback,4,3,0.0,2409.0,54.600669303908944
fallback_fail,2,1,1.0,2517.0,54.1384220123291
fallback_fail,3,2,1.0,3175.5,63.44607553910464
fallback_fail,4,3,1.0,3468.0,65.62665943056345
fallback_fail,5,14,1.0,3624.214285714286,71.68272177555731
hard_decision,0,87,0.0,0.0,0.010039678764069217
skip_after_ai_fail,6,18,1.0,2400.0,104.17463968042284
skip_after_ai_fail,7,4,1.0,2400.0,100.2554771839641
skip_after_ai_fail,8,1,1.0,2400.0,89.81812512502074
skip_hopeless,5,12,1.0,0.0,1.6458893272404869
skip_hopeless,6,42,1.0,0.0,1.737291980091305
skip_hopeless,7,49,1.0,0.0,1.7119364917506368
skip_hopeless,8,29,1.0,0.0,1.6742643563012625
skip_hopeless,9,21,1.0,0.0,1.6812634476948352
skip_hopeless,10,21,1.0,0.0,1.7452727493253493
skip_hopeless,11,15,1.0,0.0,1.741214298332731
skip_hopeless,12,13,1.0,0.0,1.663509111564893
skip_hopeless,13,10,1.0,0.0,1.6995556885376573
skip_hopeless,14,7,1.0,0.0,1.8311512456940753
skip_hopeless,15,8,1.0,0.0,1.7321202612947673
skip_hopeless,16,4,1.0,0.0,1.7240589368157089
skip_hopeless,17,6,1.0,0.0,1.6602636314928532
skip_hopeless,18,1,1.0,0.0,1.767236040905118
skip_hopeless,19,2,1.0,0.0,1.751546049490571
skip_hopeless,20,1,1.0,0.0,1.8431958742439747
skip_hopeless,21,2,1.0,0.0,1.71581597533077
skip_hopeless,25,1,1.0,0.0,1.8610050901770592
