epoch,train_loss,val_loss,val_weight_acc,val_std_brier,val_rescue_acc,lr,train_samples_seen,val_samples_seen
1,3.5334993600845337,2.6468976736068726,0.75,0.07216185703873634,0.984375,0.001,256,64
