stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
skip_hopeless,13,5,1.0,0.0,1.6447425819933414
skip_hopeless,14,4,1.0,0.0,1.6137695638462901
skip_hopeless,15,11,1.0,0.0,1.6674757723442533
skip_hopeless,16,8,1.0,0.0,1.656696986174211
skip_hopeless,17,20,1.0,0.0,1.577987999189645
skip_hopeless,18,32,1.0,0.0,1.612553358427249
skip_hopeless,19,33,1.0,0.0,1.6226287663095829
skip_hopeless,20,65,1.0,0.0,19.11472477233754
skip_hopeless,21,72,1.0,0.0,1.612705689492739
skip_hopeless,22,82,1.0,0.0,1.6232963605988315
skip_hopeless,23,106,1.0,0.0,1.6115613233403496
skip_hopeless,24,98,1.0,0.0,1.5844540546971315
skip_hopeless,25,96,1.0,0.0,1.6137365188721258
skip_hopeless,26,89,1.0,0.0,1.625392209278064
skip_hopeless,27,101,1.0,0.0,1.6110330096233894
skip_hopeless,28,83,1.0,0.0,1.6054545237447124
skip_hopeless,29,64,1.0,0.0,1.6245658189291134
skip_hopeless,30,62,1.0,0.0,1.5887592716382877
skip_hopeless,31,46,1.0,0.0,1.6173252876362074
skip_hopeless,32,32,1.0,0.0,1.62641210044967
skip_hopeless,33,27,1.0,0.0,1.6356852009064622
skip_hopeless,34,21,1.0,0.0,1.5899884026674997
skip_hopeless,35,17,1.0,0.0,1.5912086100262754
skip_hopeless,36,9,1.0,0.0,1.6234461994220812
skip_hopeless,37,6,1.0,0.0,1.6501536204790075
skip_hopeless,38,6,1.0,0.0,1.5409048258637388
skip_hopeless,39,1,1.0,0.0,1.49423792026937
skip_hopeless,40,2,1.0,0.0,1.7452409956604242
skip_hopeless,42,1,1.0,0.0,1.6699070110917091
skip_hopeless,44,1,1.0,0.0,1.644326839596033
