sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,E,2,6.0,baseline,0,1,0,0,0,0,0,0.020140083506703377,0.020140083506703377,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
0,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.010410090908408165,0.010410090908408165,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
0,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.0082401093095541,0.0082401093095541,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
1,E,2,6.0,baseline,0,1,0,0,0,0,0,0.009569106623530388,0.009569106623530388,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
1,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.00890018418431282,0.00890018418431282,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
1,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00801985152065754,0.00801985152065754,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
2,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008279923349618912,0.008279923349618912,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
2,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008249888196587563,0.008249888196587563,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
2,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.007960014045238495,0.007960014045238495,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
3,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008069910109043121,0.008069910109043121,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
3,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008430099114775658,0.008430099114775658,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
3,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.007839873433113098,0.007839873433113098,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
4,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008519971743226051,0.008519971743226051,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
4,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.007870141416788101,0.007870141416788101,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
4,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.007799826562404633,0.007799826562404633,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
5,E,2,6.0,baseline,0,1,0,0,0,0,0,0.00837910920381546,0.00837910920381546,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
5,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008069910109043121,0.008069910109043121,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
5,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.007829861715435982,0.007829861715435982,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
6,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008150003850460052,0.008150003850460052,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
6,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008249888196587563,0.008249888196587563,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
6,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.007819849997758865,0.007819849997758865,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
7,E,2,6.0,baseline,0,1,0,0,0,0,0,0.007979804649949074,0.007979804649949074,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
7,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008069910109043121,0.008069910109043121,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
7,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00791996717453003,0.00791996717453003,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
8,E,2,6.0,baseline,2,1,0,0,3,3,0,33.258677925914526,33.258677925914526,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[103, 110, 113, 118, 117, 99, 101, 112, 100, 114]",[],0,0,0,0,0,0,0,0
8,E,2,6.0,nsgrand,2,1,0,0,1,1,0,2.5200978852808475,0.020670006051659584,0.0,0,18,1,2,0.9971305727958679,6.944478059267567e-07,ai,ai_success,standard,ai_search,[2],"[0, 1, 7]","[103, 110, 113, 118, 117, 101, 114, 112, 99, 100]","[4.414816885400796e-06, 0.000490168109536171, 0.9982650876045227, 0.0012279285583645105, 1.1705582437571138e-05, 6.944478059267567e-07]",1200,4,0,0,0,1,0,0
8,E,2,6.0,strong_symbolic,2,1,0,0,3,3,0,149.19284987263381,149.19284987263381,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[103, 110, 113, 118, 117, 99, 101, 112, 100, 114]",[],0,0,0,0,0,0,0,0
9,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011820113286376,0.011820113286376,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
9,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008609844371676445,0.008609844371676445,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
9,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00848015770316124,0.00848015770316124,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
10,E,2,6.0,baseline,1,1,0,0,5,5,0,29.67735007405281,29.67735007405281,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[34, 45, 47, 29, 55, 50, 35, 23, 33, 51]",[],0,0,0,0,0,0,0,0
10,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.5301161911338568,0.01843995414674282,0.0,0,18,1,1,0.9985995888710022,1.4249457308324054e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[55, 35, 23, 33, 48, 45, 50, 32, 34, 29]","[8.265626092907041e-05, 0.9985445737838745, 0.0013486586976796389, 3.5064458643319085e-06, 6.472607310570311e-06, 1.4249457308324054e-05]",1200,4,0,0,0,1,0,0
10,E,2,6.0,strong_symbolic,1,1,0,0,5,5,0,131.05527916923165,131.05527916923165,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[34, 45, 47, 29, 55, 50, 35, 23, 33, 51]",[],0,0,0,0,0,0,0,0
11,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011660158634185791,0.011660158634185791,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
11,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008770031854510307,0.008770031854510307,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
11,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00821007415652275,0.00821007415652275,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
12,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008489936590194702,0.008489936590194702,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
12,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008069910109043121,0.008069910109043121,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
12,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00800006091594696,0.00800006091594696,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
13,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008449889719486237,0.008449889719486237,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
13,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.007970025762915611,0.007970025762915611,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
13,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00798981636762619,0.00798981636762619,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
14,E,2,6.0,baseline,1,1,0,0,1,1,0,29.822068056091666,29.822068056091666,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[8, 110, 13, 121, 9, 21, 10, 104, 32, 16]",[],0,0,0,0,0,0,0,0
14,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.3250978663563728,0.01871003769338131,0.0,0,18,1,1,0.9990710020065308,1.3546231457439717e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[8, 110, 121, 120, 16, 104, 98, 9, 119, 79]","[0.00011664052726700902, 0.9989151954650879, 0.0009443266899324954, 3.191870291630039e-06, 7.028161235211883e-06, 1.3546231457439717e-05]",1200,4,0,0,0,1,0,0
14,E,2,6.0,strong_symbolic,1,1,0,0,1,1,0,132.8705030027777,132.8705030027777,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[8, 110, 13, 121, 9, 21, 10, 104, 32, 16]",[],0,0,0,0,0,0,0,0
15,E,2,6.0,baseline,0,1,0,0,0,0,0,0.01155002973973751,0.01155002973973751,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
15,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008709961548447609,0.008709961548447609,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
15,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.00837002880871296,0.00837002880871296,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
16,E,2,6.0,baseline,1,1,0,0,4,4,0,30.22194397635758,30.22194397635758,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[67, 90, 76, 56, 94, 63, 42, 60, 37, 61]",[],0,0,0,0,0,0,0,0
16,E,2,6.0,nsgrand,1,1,0,0,1,1,0,1.245568972080946,0.01888885162770748,0.0,0,18,1,1,0.9932317733764648,6.339451647363603e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[56, 94, 67, 90, 76, 109, 82, 65, 69, 68]","[0.00013683881843462586, 0.9344314336776733, 0.06528768688440323, 5.2337723900564015e-05, 2.8277172532398254e-05, 6.339451647363603e-05]",1200,4,0,0,0,1,0,0
16,E,2,6.0,strong_symbolic,1,1,0,0,5,5,0,132.28748901747167,132.28748901747167,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[67, 90, 76, 56, 94, 63, 42, 60, 37, 61]",[],0,0,0,0,0,0,0,0
17,E,2,6.0,baseline,0,1,0,0,0,0,0,0.011299969628453255,0.011299969628453255,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
17,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.008500181138515472,0.008500181138515472,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
17,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.008230097591876984,0.008230097591876984,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
18,E,2,6.0,baseline,0,1,0,0,0,0,0,0.008529983460903168,0.008529983460903168,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
18,E,2,6.0,nsgrand,0,1,0,0,0,0,0,0.007960014045238495,0.007960014045238495,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
18,E,2,6.0,strong_symbolic,0,1,0,0,0,0,0,0.007990049198269844,0.007990049198269844,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
19,E,2,6.0,baseline,2,1,0,0,9,9,0,30.034245923161507,30.034245923161507,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[2, 116, 98, 4, 0, 108, 124, 107, 20, 7]",[],0,0,0,0,0,0,0,0
19,E,2,6.0,nsgrand,2,1,0,0,1,1,0,1.5024968888610601,0.017970101907849312,0.0,0,18,1,2,0.9959134459495544,8.530212198820664e-07,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[98, 116, 107, 2, 108, 124, 127, 4, 12, 113]","[4.744431407743832e-06, 0.0007645912119187415, 0.9983459711074829, 0.0008747249958105385, 9.135750588029623e-06, 8.530212198820664e-07]",1200,4,0,0,0,1,0,0
19,E,2,6.0,strong_symbolic,2,1,0,0,8,8,0,130.48457400873303,130.48457400873303,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[2, 116, 98, 4, 0, 108, 124, 107, 20, 7]",[],0,0,0,0,0,0,0,0
20,E,2,6.0,baseline,1,1,0,0,2,2,0,29.53259088099003,29.53259088099003,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[126, 113, 82, 91, 30, 22, 13, 68, 125, 1]",[],0,0,0,0,0,0,0,0
