gate_reason,stage,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
hard_decision,hard_decision,720,0.0,0.0,0.008313478125880161,0.0
ai_success,ai,470,0.00425531914893617,1.2042553191489362,1.9271558705479541,0.0
postsearch_exhausted,fallback,5,0.0,1146.8,54.26092664711177,1.0
presearch_skip_hopeless,skip_hopeless,4,1.0,0.0,1.0681187850423157,0.0
postsearch_exhausted,fallback_fail,1,1.0,3699.0,69.60389018058777,1.0
