sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
27,A,0,-2.0,baseline,17,0,1,17,2499,2499,0,56.051940977340564,56.051940977340564,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[7, 39, 71, 101, 43, 60, 123, 44, 26, 56]",[],0,0,0,0,0,0,0,0
27,A,0,-2.0,nsgrand,17,0,1,17,3999,0,3999,194.3703459983226,0.0,192.51357798930258,1,0,-1,5,0.0003149500989820808,0.9998334646224976,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,A,0,-2.0,baseline,18,0,1,18,2499,2499,0,54.71381000825204,54.71381000825204,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[8, 79, 5, 46, 53, 0, 62, 84, 73, 83]",[],0,0,0,0,0,0,0,0
28,A,0,-2.0,nsgrand,18,0,1,18,3999,0,3999,192.03453001682647,0.0,190.1868820132222,1,0,-1,5,0.0001826972875278443,0.9998806715011597,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,A,0,-2.0,baseline,23,0,1,23,2499,2499,0,55.44250502134673,55.44250502134673,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[86, 74, 96, 87, 99, 89, 85, 82, 91, 75]",[],0,0,0,0,0,0,0,0
29,A,0,-2.0,nsgrand,23,0,1,23,3999,0,3999,198.71616701129824,0.0,196.83880000957288,1,0,-1,5,0.0001930597791215405,0.9998691082000732,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
30,A,0,-2.0,baseline,23,0,1,23,2499,2499,0,57.921019004425034,57.921019004425034,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[126, 52, 31, 54, 91, 9, 94, 5, 46, 26]",[],0,0,0,0,0,0,0,0
30,A,0,-2.0,nsgrand,23,0,1,23,3999,0,3999,195.92550600646064,0.0,194.0378180006519,1,0,-1,5,0.00017905066488310695,0.9998786449432373,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,55.34792598336935,55.34792598336935,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[55, 68, 99, 6, 124, 41, 22, 66, 61, 40]",[],0,0,0,0,0,0,0,0
31,A,0,-2.0,nsgrand,16,0,1,16,3999,0,3999,194.7925430140458,0.0,192.91160500142723,1,0,-1,5,0.00027317184139974415,0.9998779296875,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
