policy_action,count,errors,avg_queries_weighted,avg_elapsed_ms_weighted,count_share,error_share,avg_queries_contribution,avg_elapsed_ms_contribution
presearch_skip_hopeless,13392,13392.0,0.0,2.686770991358256,0.20666666666666667,0.961516369902355,0.0,0.5552660048807063
ai_search,4796,73.9999999999998,4.314011676396998,4.951060522585374,0.07401234567901234,0.005313038483630083,0.31929012345679014,0.3664396028753002
hard_decision,2038,0.0,0.0,0.00967059347968651,0.03145061728395062,0.0,0.0,0.00030414613443828867
expanded_ai_search,899,71.99999999999994,73.79977753058954,90.69312956843015,0.013873456790123457,0.005169442848937388,1.023858024691358,1.2582272142286839
postsearch_skip_after_expanded_fail,260,260.0,2400.0,109.24549071798818,0.004012345679012346,0.018667432510051693,9.62962962962963,0.4383306726339032
postsearch_fallback,215,130.0,2474.6,64.63303097935264,0.0033179012345679014,0.009333716255025847,8.21047839506173,0.2144460132802595
