baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
13,E,2,-4.0,baseline,28,0,1,28,2499,2499,0,49.82636286877096,49.82636286877096,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[52, 108, 66, 69, 103, 126, 94, 22, 86, 9]",[],0,0,0,0,0,0,0,0,13,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.4941678382456303,1.4941678382456303,0.0,0,0,-1,5,2.4962446332210675e-05,0.9999552965164185,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,E,-4.0,28,baseline,nsgrand,-2499,-48.33219503052533,0,0,0
14,E,2,-4.0,baseline,23,0,1,23,2499,2499,0,50.45820795930922,50.45820795930922,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[42, 117, 65, 59, 72, 18, 80, 36, 122, 11]",[],0,0,0,0,0,0,0,0,14,E,2,-4.0,nsgrand,23,0,1,23,0,0,0,1.489866990596056,1.489866990596056,0.0,0,0,-1,5,3.508897862047888e-05,0.9999414682388306,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,E,-4.0,23,baseline,nsgrand,-2499,-48.968340968713164,0,0,0
15,E,2,-4.0,baseline,26,0,1,26,2499,2499,0,50.190280890092254,50.190280890092254,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[60, 27, 65, 52, 80, 96, 77, 70, 23, 115]",[],0,0,0,0,0,0,0,0,15,E,2,-4.0,nsgrand,26,0,1,26,0,0,0,1.7801551148295403,1.7801551148295403,0.0,0,0,-1,5,3.3593812986509874e-05,0.9999492168426514,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,E,-4.0,26,baseline,nsgrand,-2499,-48.41012577526271,0,0,0
16,E,2,-4.0,baseline,21,0,1,21,2499,2499,0,49.87160302698612,49.87160302698612,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[115, 121, 86, 61, 14, 97, 79, 27, 19, 22]",[],0,0,0,0,0,0,0,0,16,E,2,-4.0,nsgrand,21,0,1,21,0,0,0,1.4785779640078545,1.4785779640078545,0.0,0,0,-1,5,3.996794839622453e-05,0.999941349029541,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,E,-4.0,21,baseline,nsgrand,-2499,-48.39302506297827,0,0,0
17,E,2,-4.0,baseline,23,0,1,23,2499,2499,0,50.218950025737286,50.218950025737286,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[115, 3, 25, 45, 97, 38, 106, 110, 114, 12]",[],0,0,0,0,0,0,0,0,17,E,2,-4.0,nsgrand,23,0,1,23,0,0,0,1.4607980847358704,1.4607980847358704,0.0,0,0,-1,5,3.8744259654777125e-05,0.9999319314956665,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,E,-4.0,23,baseline,nsgrand,-2499,-48.758151941001415,0,0,0
18,E,2,-4.0,baseline,21,0,1,21,2499,2499,0,49.87945407629013,49.87945407629013,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[60, 63, 95, 1, 96, 87, 31, 76, 107, 44]",[],0,0,0,0,0,0,0,0,18,E,2,-4.0,nsgrand,21,0,1,21,0,0,0,1.474627060815692,1.474627060815692,0.0,0,0,-1,5,4.6679560909979045e-05,0.9999475479125977,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,E,-4.0,21,baseline,nsgrand,-2499,-48.40482701547444,0,0,0
19,E,2,-4.0,baseline,20,0,1,20,2499,2499,0,51.241232082247734,51.241232082247734,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[77, 94, 112, 71, 53, 95, 52, 102, 14, 79]",[],0,0,0,0,0,0,0,0,19,E,2,-4.0,nsgrand,20,0,1,20,0,0,0,1.8244951497763395,1.8244951497763395,0.0,0,0,-1,5,4.314403122407384e-05,0.9999338388442993,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,E,-4.0,20,baseline,nsgrand,-2499,-49.416736932471395,0,0,0
20,E,2,-4.0,baseline,27,0,1,27,2499,2499,0,49.97977218590677,49.97977218590677,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[124, 47, 58, 120, 48, 2, 106, 17, 89, 37]",[],0,0,0,0,0,0,0,0,20,E,2,-4.0,nsgrand,27,0,1,27,0,0,0,1.5052868984639645,1.5052868984639645,0.0,0,0,-1,5,3.728773299371824e-05,0.9999421834945679,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,E,-4.0,27,baseline,nsgrand,-2499,-48.4744852874428,0,0,0
21,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,49.66838494874537,49.66838494874537,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[98, 53, 37, 7, 91, 60, 76, 82, 69, 110]",[],0,0,0,0,0,0,0,0,21,E,2,-4.0,nsgrand,24,0,1,24,0,0,0,1.4892381150275469,1.4892381150275469,0.0,0,0,-1,5,3.640305658336729e-05,0.9999526739120483,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,E,-4.0,24,baseline,nsgrand,-2499,-48.17914683371782,0,0,0
22,E,2,-4.0,baseline,24,0,1,24,2499,2499,0,49.734564032405615,49.734564032405615,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[123, 39, 52, 38, 34, 104, 18, 96, 30, 7]",[],0,0,0,0,0,0,0,0,22,E,2,-4.0,nsgrand,24,0,1,24,0,0,0,1.4684279449284077,1.4684279449284077,0.0,0,0,-1,5,3.73524017049931e-05,0.9999425411224365,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,E,-4.0,24,baseline,nsgrand,-2499,-48.26613608747721,0,0,0
23,E,2,-4.0,baseline,28,0,1,28,2499,2499,0,49.4121671654284,49.4121671654284,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[31, 105, 10, 60, 36, 113, 100, 7, 9, 87]",[],0,0,0,0,0,0,0,0,23,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.3741280417889357,1.3741280417889357,0.0,0,0,-1,5,3.531436595949344e-05,0.9999423027038574,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,E,-4.0,28,baseline,nsgrand,-2499,-48.038039123639464,0,0,0
24,E,2,-4.0,baseline,29,0,1,29,2499,2499,0,50.21488992497325,50.21488992497325,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[90, 105, 81, 48, 34, 9, 126, 5, 75, 98]",[],0,0,0,0,0,0,0,0,24,E,2,-4.0,nsgrand,29,0,1,29,0,0,0,1.4929771423339844,1.4929771423339844,0.0,0,0,-1,5,2.4488934286637232e-05,0.9999526739120483,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,E,-4.0,29,baseline,nsgrand,-2499,-48.721912782639265,0,0,0
25,E,2,-4.0,baseline,25,0,1,25,2499,2499,0,49.83832407742739,49.83832407742739,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[84, 116, 75, 103, 115, 76, 45, 80, 64, 8]",[],0,0,0,0,0,0,0,0,25,E,2,-4.0,nsgrand,25,0,1,25,0,0,0,1.2790090404450893,1.2790090404450893,0.0,0,0,-1,5,2.330365896341391e-05,0.9999407529830933,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,E,-4.0,25,baseline,nsgrand,-2499,-48.5593150369823,0,0,0
26,E,2,-4.0,baseline,26,0,1,26,2499,2499,0,49.722013995051384,49.722013995051384,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[42, 9, 26, 30, 101, 21, 89, 74, 127, 64]",[],0,0,0,0,0,0,0,0,26,E,2,-4.0,nsgrand,26,0,1,26,0,0,0,1.3017600867897272,1.3017600867897272,0.0,0,0,-1,5,2.9626429750351235e-05,0.9999351501464844,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,E,-4.0,26,baseline,nsgrand,-2499,-48.42025390826166,0,0,0
27,E,2,-4.0,baseline,29,0,1,29,2499,2499,0,49.836723832413554,49.836723832413554,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[38, 1, 97, 36, 123, 87, 2, 51, 121, 91]",[],0,0,0,0,0,0,0,0,27,E,2,-4.0,nsgrand,29,0,1,29,0,0,0,1.2789289467036724,1.2789289467036724,0.0,0,0,-1,5,2.5533423468004912e-05,0.9999550580978394,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,E,-4.0,29,baseline,nsgrand,-2499,-48.55779488570988,0,0,0
28,E,2,-4.0,baseline,16,0,1,16,2499,2499,0,49.860802944749594,49.860802944749594,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[115, 22, 11, 73, 53, 91, 107, 79, 18, 42]",[],0,0,0,0,0,0,0,0,28,E,2,-4.0,nsgrand,16,0,1,16,0,0,0,1.3019589241594076,1.3019589241594076,0.0,0,0,-1,5,4.320043444749899e-05,0.9999059438705444,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,E,-4.0,16,baseline,nsgrand,-2499,-48.558844020590186,0,0,0
29,E,2,-4.0,baseline,25,0,1,25,2499,2499,0,49.99363189563155,49.99363189563155,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[67, 69, 91, 6, 102, 70, 57, 39, 84, 83]",[],0,0,0,0,0,0,0,0,29,E,2,-4.0,nsgrand,25,0,1,25,0,0,0,1.2669689022004604,1.2669689022004604,0.0,0,0,-1,5,2.739083174674306e-05,0.9999485015869141,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,E,-4.0,25,baseline,nsgrand,-2499,-48.72666299343109,0,0,0
30,E,2,-4.0,baseline,22,0,1,22,2499,2499,0,49.78529387153685,49.78529387153685,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[72, 127, 39, 59, 104, 21, 120, 88, 85, 98]",[],0,0,0,0,0,0,0,0,30,E,2,-4.0,nsgrand,22,0,1,22,0,0,0,1.436987891793251,1.436987891793251,0.0,0,0,-1,5,4.37677044828888e-05,0.9999196529388428,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,E,-4.0,22,baseline,nsgrand,-2499,-48.3483059797436,0,0,0
31,E,2,-4.0,baseline,21,0,1,21,2499,2499,0,49.852634081617,49.852634081617,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[95, 50, 90, 69, 56, 60, 17, 113, 99, 2]",[],0,0,0,0,0,0,0,0,31,E,2,-4.0,nsgrand,21,0,1,21,0,0,0,1.2780490797013044,1.2780490797013044,0.0,0,0,-1,5,3.393278893781826e-05,0.9999456405639648,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,E,-4.0,21,baseline,nsgrand,-2499,-48.57458500191569,0,0,0
32,E,2,-4.0,baseline,28,0,1,28,2499,2499,0,50.09069200605154,50.09069200605154,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[114, 66, 5, 45, 73, 55, 42, 81, 58, 94]",[],0,0,0,0,0,0,0,0,32,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.2748090084642172,1.2748090084642172,0.0,0,0,-1,5,2.877986480598338e-05,0.9999572038650513,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,E,-4.0,28,baseline,nsgrand,-2499,-48.81588299758732,0,0,0
33,E,2,-4.0,baseline,28,0,1,28,2499,2499,0,49.776594154536724,49.776594154536724,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[40, 29, 15, 113, 67, 68, 8, 86, 42, 95]",[],0,0,0,0,0,0,0,0,33,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.2725188862532377,1.2725188862532377,0.0,0,0,-1,5,2.8003436455037445e-05,0.9999486207962036,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,E,-4.0,28,baseline,nsgrand,-2499,-48.504075268283486,0,0,0
34,E,2,-4.0,baseline,25,0,1,25,2499,2499,0,50.15581101179123,50.15581101179123,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[115, 78, 92, 17, 108, 27, 76, 110, 81, 95]",[],0,0,0,0,0,0,0,0,34,E,2,-4.0,nsgrand,25,0,1,25,0,0,0,1.2852989602833986,1.2852989602833986,0.0,0,0,-1,5,2.4883394871721976e-05,0.9999547004699707,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,34,E,-4.0,25,baseline,nsgrand,-2499,-48.87051205150783,0,0,0
