stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
skip_hopeless,9,2,1.0,0.0,1.441433560103178
skip_hopeless,12,1,1.0,0.0,1.4601789880543947
skip_hopeless,13,2,1.0,0.0,1.2942046159878373
skip_hopeless,14,6,1.0,0.0,1.3641310312474768
skip_hopeless,15,9,1.0,0.0,1.4016515471869044
skip_hopeless,16,15,1.0,0.0,1.4052173277984064
skip_hopeless,17,31,1.0,0.0,1.4482738314977577
skip_hopeless,18,42,1.0,0.0,1.4453755104027333
skip_hopeless,19,56,1.0,0.0,1.4376459169268077
skip_hopeless,20,79,1.0,0.0,1.4294147656499585
skip_hopeless,21,71,1.0,0.0,1.4324646088963664
skip_hopeless,22,96,1.0,0.0,1.437357265482812
skip_hopeless,23,115,1.0,0.0,1.440328802994412
skip_hopeless,24,121,1.0,0.0,1.4375941981830873
skip_hopeless,25,104,1.0,0.0,12.170536911491162
skip_hopeless,26,92,1.0,0.0,1.442150433001149
skip_hopeless,27,82,1.0,0.0,1.4234063862936526
skip_hopeless,28,68,1.0,0.0,1.4298692010069156
skip_hopeless,29,62,1.0,0.0,1.4424242582472582
skip_hopeless,30,44,1.0,0.0,1.4152529342523352
skip_hopeless,31,35,1.0,0.0,1.444086997902819
skip_hopeless,32,22,1.0,0.0,1.4031358190219512
skip_hopeless,33,18,1.0,0.0,1.4164501594172583
skip_hopeless,34,12,1.0,0.0,1.425932568963617
skip_hopeless,35,2,1.0,0.0,1.5020621940493584
skip_hopeless,36,6,1.0,0.0,1.4369463315233588
skip_hopeless,37,3,1.0,0.0,1.4352787596484025
skip_hopeless,38,1,1.0,0.0,1.4891668688505888
skip_hopeless,40,3,1.0,0.0,1.4665883500128984
