strong_symbolic_sample_id,strong_symbolic_profile,strong_symbolic_profile_id,strong_symbolic_snr_db,strong_symbolic_decoder,strong_symbolic_true_error_weight,strong_symbolic_decoder_success,strong_symbolic_block_error,strong_symbolic_bit_errors,strong_symbolic_queries,strong_symbolic_primary_queries,strong_symbolic_fallback_queries,strong_symbolic_elapsed_ms,strong_symbolic_primary_elapsed_ms,strong_symbolic_fallback_elapsed_ms,strong_symbolic_fallback_used,strong_symbolic_candidate_pool_size,strong_symbolic_oracle_pool_hit,strong_symbolic_predicted_weight_top,strong_symbolic_confidence_prob,strong_symbolic_predicted_overflow_prob,strong_symbolic_stage,strong_symbolic_gate_reason,strong_symbolic_search_mode,strong_symbolic_policy_action,strong_symbolic_allowed_weights_json,strong_symbolic_top_segment_ids_json,strong_symbolic_pool_positions_top10_json,strong_symbolic_predicted_weight_distribution_json,strong_symbolic_primary_budget,strong_symbolic_primary_max_weight,strong_symbolic_fallback_budget,strong_symbolic_fallback_pool_size,strong_symbolic_fallback_max_weight,strong_symbolic_ai_success,strong_symbolic_fallback_success,strong_symbolic_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,strong_symbolic_better_block_error
10,E,2,-4.0,strong_symbolic,25,0,1,25,3999,3999,0,165.89618287980556,165.89618287980556,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[23, 95, 41, 68, 47, 111, 48, 22, 117, 118]",[],0,0,0,0,0,0,0,0,10,E,2,-4.0,nsgrand,25,0,1,25,0,0,0,1.7777550965547562,1.7777550965547562,0.0,0,0,-1,5,2.2865537175675854e-05,0.9999454021453857,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,E,-4.0,25,strong_symbolic,nsgrand,-3999,-164.1184277832508,0,0,0
11,E,2,-4.0,strong_symbolic,22,0,1,22,3999,3999,0,165.64099490642548,165.64099490642548,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[0, 117, 92, 8, 95, 10, 65, 90, 111, 108]",[],0,0,0,0,0,0,0,0,11,E,2,-4.0,nsgrand,22,0,1,22,0,0,0,1.5311581082642078,1.5311581082642078,0.0,0,0,-1,5,4.157183502684347e-05,0.9999457597732544,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,E,-4.0,22,strong_symbolic,nsgrand,-3999,-164.10983679816127,0,0,0
12,E,2,-4.0,strong_symbolic,26,0,1,26,3999,3999,0,165.02101114019752,165.02101114019752,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[55, 14, 77, 94, 58, 37, 113, 51, 21, 43]",[],0,0,0,0,0,0,0,0,12,E,2,-4.0,nsgrand,26,0,1,26,0,0,0,1.4685080386698246,1.4685080386698246,0.0,0,0,-1,5,3.3133681426988915e-05,0.9999397993087769,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,E,-4.0,26,strong_symbolic,nsgrand,-3999,-163.5525031015277,0,0,0
13,E,2,-4.0,strong_symbolic,28,0,1,28,3999,3999,0,165.09210993535817,165.09210993535817,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[52, 108, 66, 69, 103, 126, 94, 22, 86, 9]",[],0,0,0,0,0,0,0,0,13,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.4941678382456303,1.4941678382456303,0.0,0,0,-1,5,2.4962446332210675e-05,0.9999552965164185,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,E,-4.0,28,strong_symbolic,nsgrand,-3999,-163.59794209711254,0,0,0
14,E,2,-4.0,strong_symbolic,23,0,1,23,3999,3999,0,169.66884210705757,169.66884210705757,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[42, 117, 65, 59, 72, 18, 80, 36, 122, 11]",[],0,0,0,0,0,0,0,0,14,E,2,-4.0,nsgrand,23,0,1,23,0,0,0,1.489866990596056,1.489866990596056,0.0,0,0,-1,5,3.508897862047888e-05,0.9999414682388306,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,E,-4.0,23,strong_symbolic,nsgrand,-3999,-168.17897511646152,0,0,0
15,E,2,-4.0,strong_symbolic,26,0,1,26,3999,3999,0,165.96821299754083,165.96821299754083,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[60, 27, 65, 52, 80, 96, 77, 70, 23, 115]",[],0,0,0,0,0,0,0,0,15,E,2,-4.0,nsgrand,26,0,1,26,0,0,0,1.7801551148295403,1.7801551148295403,0.0,0,0,-1,5,3.3593812986509874e-05,0.9999492168426514,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,E,-4.0,26,strong_symbolic,nsgrand,-3999,-164.1880578827113,0,0,0
16,E,2,-4.0,strong_symbolic,21,0,1,21,3999,3999,0,166.57088696956635,166.57088696956635,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[115, 121, 86, 61, 14, 97, 79, 27, 19, 22]",[],0,0,0,0,0,0,0,0,16,E,2,-4.0,nsgrand,21,0,1,21,0,0,0,1.4785779640078545,1.4785779640078545,0.0,0,0,-1,5,3.996794839622453e-05,0.999941349029541,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,E,-4.0,21,strong_symbolic,nsgrand,-3999,-165.0923090055585,0,0,0
17,E,2,-4.0,strong_symbolic,23,0,1,23,3999,3999,0,165.0558200199157,165.0558200199157,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[115, 3, 25, 45, 97, 38, 106, 110, 114, 12]",[],0,0,0,0,0,0,0,0,17,E,2,-4.0,nsgrand,23,0,1,23,0,0,0,1.4607980847358704,1.4607980847358704,0.0,0,0,-1,5,3.8744259654777125e-05,0.9999319314956665,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,E,-4.0,23,strong_symbolic,nsgrand,-3999,-163.59502193517983,0,0,0
18,E,2,-4.0,strong_symbolic,21,0,1,21,3999,3999,0,176.0885079856962,176.0885079856962,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[60, 63, 95, 1, 96, 87, 31, 76, 107, 44]",[],0,0,0,0,0,0,0,0,18,E,2,-4.0,nsgrand,21,0,1,21,0,0,0,1.474627060815692,1.474627060815692,0.0,0,0,-1,5,4.6679560909979045e-05,0.9999475479125977,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,E,-4.0,21,strong_symbolic,nsgrand,-3999,-174.6138809248805,0,0,0
19,E,2,-4.0,strong_symbolic,20,0,1,20,3999,3999,0,167.50596999190748,167.50596999190748,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[77, 94, 112, 71, 53, 95, 52, 102, 14, 79]",[],0,0,0,0,0,0,0,0,19,E,2,-4.0,nsgrand,20,0,1,20,0,0,0,1.8244951497763395,1.8244951497763395,0.0,0,0,-1,5,4.314403122407384e-05,0.9999338388442993,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,E,-4.0,20,strong_symbolic,nsgrand,-3999,-165.68147484213114,0,0,0
20,E,2,-4.0,strong_symbolic,27,0,1,27,3999,3999,0,165.28888908214867,165.28888908214867,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[124, 47, 58, 120, 48, 2, 106, 17, 89, 37]",[],0,0,0,0,0,0,0,0,20,E,2,-4.0,nsgrand,27,0,1,27,0,0,0,1.5052868984639645,1.5052868984639645,0.0,0,0,-1,5,3.728773299371824e-05,0.9999421834945679,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,E,-4.0,27,strong_symbolic,nsgrand,-3999,-163.7836021836847,0,0,0
21,E,2,-4.0,strong_symbolic,24,0,1,24,3999,3999,0,165.01188115216792,165.01188115216792,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[98, 53, 37, 7, 91, 60, 76, 82, 69, 110]",[],0,0,0,0,0,0,0,0,21,E,2,-4.0,nsgrand,24,0,1,24,0,0,0,1.4892381150275469,1.4892381150275469,0.0,0,0,-1,5,3.640305658336729e-05,0.9999526739120483,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,E,-4.0,24,strong_symbolic,nsgrand,-3999,-163.52264303714037,0,0,0
22,E,2,-4.0,strong_symbolic,24,0,1,24,3999,3999,0,165.3827268164605,165.3827268164605,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[123, 39, 52, 38, 34, 104, 18, 96, 30, 7]",[],0,0,0,0,0,0,0,0,22,E,2,-4.0,nsgrand,24,0,1,24,0,0,0,1.4684279449284077,1.4684279449284077,0.0,0,0,-1,5,3.73524017049931e-05,0.9999425411224365,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,E,-4.0,24,strong_symbolic,nsgrand,-3999,-163.91429887153208,0,0,0
23,E,2,-4.0,strong_symbolic,28,0,1,28,3999,3999,0,166.2893700413406,166.2893700413406,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[31, 105, 10, 60, 36, 113, 100, 7, 9, 87]",[],0,0,0,0,0,0,0,0,23,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.3741280417889357,1.3741280417889357,0.0,0,0,-1,5,3.531436595949344e-05,0.9999423027038574,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,E,-4.0,28,strong_symbolic,nsgrand,-3999,-164.91524199955165,0,0,0
24,E,2,-4.0,strong_symbolic,29,0,1,29,3999,3999,0,165.1135399006307,165.1135399006307,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[90, 105, 81, 48, 34, 9, 126, 5, 75, 98]",[],0,0,0,0,0,0,0,0,24,E,2,-4.0,nsgrand,29,0,1,29,0,0,0,1.4929771423339844,1.4929771423339844,0.0,0,0,-1,5,2.4488934286637232e-05,0.9999526739120483,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,E,-4.0,29,strong_symbolic,nsgrand,-3999,-163.62056275829673,0,0,0
25,E,2,-4.0,strong_symbolic,25,0,1,25,3999,3999,0,165.74566485360265,165.74566485360265,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[84, 116, 75, 103, 115, 76, 45, 80, 64, 8]",[],0,0,0,0,0,0,0,0,25,E,2,-4.0,nsgrand,25,0,1,25,0,0,0,1.2790090404450893,1.2790090404450893,0.0,0,0,-1,5,2.330365896341391e-05,0.9999407529830933,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,E,-4.0,25,strong_symbolic,nsgrand,-3999,-164.46665581315756,0,0,0
26,E,2,-4.0,strong_symbolic,26,0,1,26,3999,3999,0,165.03543104045093,165.03543104045093,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[42, 9, 26, 30, 101, 21, 89, 74, 127, 64]",[],0,0,0,0,0,0,0,0,26,E,2,-4.0,nsgrand,26,0,1,26,0,0,0,1.3017600867897272,1.3017600867897272,0.0,0,0,-1,5,2.9626429750351235e-05,0.9999351501464844,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,E,-4.0,26,strong_symbolic,nsgrand,-3999,-163.7336709536612,0,0,0
27,E,2,-4.0,strong_symbolic,29,0,1,29,3999,3999,0,166.61025793291628,166.61025793291628,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[38, 1, 97, 36, 123, 87, 2, 51, 121, 91]",[],0,0,0,0,0,0,0,0,27,E,2,-4.0,nsgrand,29,0,1,29,0,0,0,1.2789289467036724,1.2789289467036724,0.0,0,0,-1,5,2.5533423468004912e-05,0.9999550580978394,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,E,-4.0,29,strong_symbolic,nsgrand,-3999,-165.3313289862126,0,0,0
28,E,2,-4.0,strong_symbolic,16,0,1,16,3999,3999,0,165.46946694143116,165.46946694143116,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[115, 22, 11, 73, 53, 91, 107, 79, 18, 42]",[],0,0,0,0,0,0,0,0,28,E,2,-4.0,nsgrand,16,0,1,16,0,0,0,1.3019589241594076,1.3019589241594076,0.0,0,0,-1,5,4.320043444749899e-05,0.9999059438705444,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,E,-4.0,16,strong_symbolic,nsgrand,-3999,-164.16750801727176,0,0,0
29,E,2,-4.0,strong_symbolic,25,0,1,25,3999,3999,0,165.76316487044096,165.76316487044096,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[67, 69, 91, 6, 102, 70, 57, 39, 84, 83]",[],0,0,0,0,0,0,0,0,29,E,2,-4.0,nsgrand,25,0,1,25,0,0,0,1.2669689022004604,1.2669689022004604,0.0,0,0,-1,5,2.739083174674306e-05,0.9999485015869141,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,E,-4.0,25,strong_symbolic,nsgrand,-3999,-164.4961959682405,0,0,0
30,E,2,-4.0,strong_symbolic,22,0,1,22,3999,3999,0,165.19360896199942,165.19360896199942,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[72, 127, 39, 59, 104, 21, 120, 88, 85, 98]",[],0,0,0,0,0,0,0,0,30,E,2,-4.0,nsgrand,22,0,1,22,0,0,0,1.436987891793251,1.436987891793251,0.0,0,0,-1,5,4.37677044828888e-05,0.9999196529388428,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,E,-4.0,22,strong_symbolic,nsgrand,-3999,-163.75662107020617,0,0,0
31,E,2,-4.0,strong_symbolic,21,0,1,21,3999,3999,0,164.73221289925277,164.73221289925277,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[95, 50, 90, 69, 56, 60, 17, 113, 99, 2]",[],0,0,0,0,0,0,0,0,31,E,2,-4.0,nsgrand,21,0,1,21,0,0,0,1.2780490797013044,1.2780490797013044,0.0,0,0,-1,5,3.393278893781826e-05,0.9999456405639648,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,E,-4.0,21,strong_symbolic,nsgrand,-3999,-163.45416381955147,0,0,0
32,E,2,-4.0,strong_symbolic,28,0,1,28,3999,3999,0,164.944730931893,164.944730931893,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[114, 66, 5, 45, 73, 55, 42, 81, 58, 94]",[],0,0,0,0,0,0,0,0,32,E,2,-4.0,nsgrand,28,0,1,28,0,0,0,1.2748090084642172,1.2748090084642172,0.0,0,0,-1,5,2.877986480598338e-05,0.9999572038650513,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,E,-4.0,28,strong_symbolic,nsgrand,-3999,-163.66992192342877,0,0,0
