sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,C,1,6.0,baseline,0,1,0,0,0,0,0,37.05679019913077,37.05679019913077,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
0,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.018900027498602867,0.018900027498602867,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
0,C,1,6.0,strong_symbolic,0,1,0,0,0,0,0,0.010560033842921257,0.010560033842921257,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
1,C,1,6.0,baseline,2,1,0,0,7,7,0,35.29212507419288,35.29212507419288,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[124, 13, 112, 127, 125, 114, 109, 89, 2, 22]",[],0,0,0,0,0,0,0,0
1,C,1,6.0,nsgrand,2,1,0,0,1,1,0,1202.1755711175501,0.03921007737517357,0.0,0,18,1,2,0.9958511590957642,2.3002937723504147e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[124, 112, 127, 125, 114, 109, 89, 107, 108, 117]","[2.202354335167911e-05, 0.00017062961705960333, 0.9852249026298523, 0.014493999071419239, 8.607940253568813e-05, 2.3002937723504147e-06]",1200,4,0,0,0,1,0,0
1,C,1,6.0,strong_symbolic,2,1,0,0,7,7,0,171.53710685670376,171.53710685670376,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[124, 13, 112, 127, 125, 114, 109, 89, 2, 22]",[],0,0,0,0,0,0,0,0
2,C,1,6.0,baseline,2,1,0,0,17,17,0,31.170698814094067,31.170698814094067,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[44, 18, 43, 7, 37, 36, 22, 17, 30, 25]",[],0,0,0,0,0,0,0,0
2,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.359971171244979,0.023399945348501205,0.0,0,18,1,2,0.9947445392608643,2.116615860359161e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[37, 44, 15, 16, 18, 43, 112, 79, 30, 59]","[1.4806130820943508e-05, 0.0004323624016251415, 0.9981010556221008, 0.0014332282589748502, 1.647333920118399e-05, 2.116615860359161e-06]",1200,4,0,0,0,1,0,0
2,C,1,6.0,strong_symbolic,2,1,0,0,16,16,0,148.2263409998268,148.2263409998268,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[44, 18, 43, 7, 37, 36, 22, 17, 30, 25]",[],0,0,0,0,0,0,0,0
3,C,1,6.0,baseline,11,0,1,11,2499,2499,0,54.471555165946484,54.471555165946484,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[87, 102, 80, 90, 89, 77, 86, 78, 96, 97]",[],0,0,0,0,0,0,0,0
3,C,1,6.0,nsgrand,11,0,1,11,0,0,0,1.7127147875726223,1.7127147875726223,0.0,0,0,-1,5,0.003688881639391184,0.9999028444290161,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
3,C,1,6.0,strong_symbolic,11,0,1,11,3999,3999,0,180.27133285067976,180.27133285067976,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[87, 102, 80, 90, 89, 77, 86, 78, 96, 97]",[],0,0,0,0,0,0,0,0
4,C,1,6.0,baseline,0,1,0,0,0,0,0,0.01801992766559124,0.01801992766559124,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
4,C,1,6.0,nsgrand,0,1,0,0,0,0,0,0.010180054232478142,0.010180054232478142,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
4,C,1,6.0,strong_symbolic,0,1,0,0,0,0,0,0.008309958502650261,0.008309958502650261,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
5,C,1,6.0,baseline,1,1,0,0,1,1,0,31.592275947332382,31.592275947332382,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[66, 68, 102, 75, 67, 84, 4, 70, 71, 69]",[],0,0,0,0,0,0,0,0
5,C,1,6.0,nsgrand,1,1,0,0,1,1,0,1.8744550179690123,0.02085999585688114,0.0,0,18,1,1,0.999288022518158,1.1851596354972571e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[66, 75, 102, 68, 67, 84, 65, 70, 69, 71]","[9.106066863751039e-05, 0.9957889914512634, 0.004086368251591921, 9.681232768343762e-06, 1.198177687911084e-05, 1.1851596354972571e-05]",1200,4,0,0,0,1,0,0
5,C,1,6.0,strong_symbolic,1,1,0,0,1,1,0,148.4578198287636,148.4578198287636,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[66, 68, 102, 75, 67, 84, 4, 70, 71, 69]",[],0,0,0,0,0,0,0,0
6,C,1,6.0,baseline,2,1,0,0,3,3,0,31.34651784785092,31.34651784785092,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[30, 27, 10, 88, 33, 121, 106, 44, 108, 104]",[],0,0,0,0,0,0,0,0
6,C,1,6.0,nsgrand,2,1,0,0,1,1,0,2.1574620623141527,0.02032984048128128,0.0,0,18,1,2,0.9963060617446899,2.1565908809861867e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[30, 27, 112, 88, 121, 106, 10, 104, 108, 16]","[1.9268194591859356e-05, 0.00023524336575064808, 0.9960328936576843, 0.003678151872009039, 3.234891119063832e-05, 2.1565908809861867e-06]",1200,4,0,0,0,1,0,0
6,C,1,6.0,strong_symbolic,2,1,0,0,3,3,0,150.09126509539783,150.09126509539783,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[30, 27, 10, 88, 33, 121, 106, 44, 108, 104]",[],0,0,0,0,0,0,0,0
7,C,1,6.0,baseline,1,1,0,0,4,4,0,31.230438966304064,31.230438966304064,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[43, 31, 23, 45, 40, 50, 52, 44, 34, 58]",[],0,0,0,0,0,0,0,0
