stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
skip_hopeless,11,1,1.0,0.0,1.5297878999263048
skip_hopeless,12,2,1.0,0.0,1.5130829997360706
skip_hopeless,13,2,1.0,0.0,1.5789425233379006
skip_hopeless,14,7,1.0,0.0,1.6058773201491152
skip_hopeless,15,11,1.0,0.0,1.5974983742291278
skip_hopeless,16,14,1.0,0.0,1.59436312969774
skip_hopeless,17,37,1.0,0.0,1.5763749016096462
skip_hopeless,18,39,1.0,0.0,1.5854783093509002
skip_hopeless,19,64,1.0,0.0,1.551088411360979
skip_hopeless,20,71,1.0,0.0,1.5705086021933337
skip_hopeless,21,74,1.0,0.0,1.555478691148597
skip_hopeless,22,101,1.0,0.0,1.581922712929473
skip_hopeless,23,95,1.0,0.0,1.5600786519874084
skip_hopeless,24,111,1.0,0.0,1.5586125832218845
skip_hopeless,25,99,1.0,0.0,1.570146648457857
skip_hopeless,26,96,1.0,0.0,13.479244446595354
skip_hopeless,27,101,1.0,0.0,1.5583782004985478
skip_hopeless,28,81,1.0,0.0,1.552242440757928
skip_hopeless,29,57,1.0,0.0,1.5707797158444137
skip_hopeless,30,44,1.0,0.0,1.594523110807958
skip_hopeless,31,34,1.0,0.0,1.5593665884807706
skip_hopeless,32,13,1.0,0.0,1.5642408532305405
skip_hopeless,33,14,1.0,0.0,1.5753890121621745
skip_hopeless,34,15,1.0,0.0,1.5139480742315452
skip_hopeless,35,7,1.0,0.0,1.5548822536532367
skip_hopeless,36,2,1.0,0.0,1.5190630219876766
skip_hopeless,37,6,1.0,0.0,1.5146448664988081
skip_hopeless,38,1,1.0,0.0,1.5352279879152775
skip_hopeless,41,1,1.0,0.0,1.4649690128862858
