profile,snr_db,decoder,samples,frame_errors,bler,ci_low,ci_high,plot_eligible,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_queries,p95_queries,rescue_rate,micro_bp_rate,main_success_rate,stop_target_errors,max_samples_cap
C,5.0,bp_10,13840,13840,1.0,0.9997334979851608,1.0,1,143.81360653784486,148.84983603842556,152.36146731302142,10.0,10.0,0.0,0.0,0.0,200,80000
C,5.0,bp_20,13840,13840,1.0,0.9997334979851608,1.0,1,287.428846471873,297.09062764886767,302.5532980589196,20.0,20.0,0.0,0.0,0.0,200,80000
C,5.0,bp_50,13840,13840,1.0,0.9997334979851608,1.0,1,718.4531334999577,741.2774908123538,751.684488481842,50.0,50.0,0.0,0.0,0.0,200,80000
C,5.0,bp_cdf_rescue,13840,214,0.015462427745664739,0.013473077201194587,0.017659094164261327,1,17.96591286786369,30.400477675721042,120.6919310754165,1.484393063583815,0.0,0.015462427745664739,0.0,0.9845375722543352,200,80000
C,5.0,bp_nms_20,13840,214,0.015462427745664739,0.013473077201194587,0.017659094164261327,1,17.534492031006263,30.23945039603859,97.36361660994591,3.5385838150289017,6.0,0.0,0.0,0.9845375722543352,200,80000
C,5.0,bp_nms_50,13840,200,0.014450867052023121,0.0125291041177181,0.016580535627008723,1,19.71865821992467,30.29900749679655,241.12527351360768,3.984754335260116,6.0,0.0,0.0,0.9855491329479769,200,80000
C,5.0,bp_orb_rescue,13840,214,0.015462427745664739,0.013473077201194587,0.017659094164261327,1,17.9035780268366,30.400477675721042,116.85865907464176,1.2369942196531791,0.0,0.015462427745664739,0.0,0.9845375722543352,200,80000
C,5.0,bp_segmented_rescue,13840,214,0.015462427745664739,0.013473077201194587,0.017659094164261327,1,17.89480497447553,30.400477675721042,116.5384674165398,1.2369942196531791,0.0,0.015462427745664739,0.0,0.9845375722543352,200,80000
C,5.0,bp_wbf_post,13840,214,0.015462427745664739,0.013473077201194587,0.017659094164261327,1,17.74859394954862,30.400477675721042,107.20925558824092,0.1546242774566474,0.0,0.015462427745664739,0.0,0.9845375722543352,200,80000
C,5.0,hybrid_bp_nsg,13840,213,0.015390173410404624,0.01340557251644964,0.017582131769630492,1,18.75775383477169,30.400477675721042,115.60471942182636,0.006936416184971098,0.0,7.225433526011561e-05,0.0,0.9845375722543352,200,80000
