baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
0,E,2,2.0,baseline,6,0,1,6,2499,2499,0,94.64074112474918,94.64074112474918,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[50, 21, 20, 12, 49, 15, 0, 79, 22, 83]",[],0,0,0,0,0,0,0,0,0,E,2,2.0,nsgrand,6,0,1,6,2400,2400,0,1351.9226820208132,21.442499943077564,0.0,0,22,1,5,0.1149723157286644,0.48108819127082825,skip_after_ai_fail,postsearch_skip_after_expanded_fail,expanded_overflow,postsearch_skip_after_expanded_fail,"[4, 5]","[0, 1, 2, 3]","[0, 20, 21, 26, 49, 12, 47, 79, 83, 40]","[4.262497168383561e-05, 2.468500952090835e-06, 0.00011612300295382738, 0.056484729051589966, 0.46226590871810913, 0.48108819127082825]",2400,5,0,0,0,0,0,0,0,E,2.0,6,baseline,nsgrand,-99,1257.281940896064,0,0,0
1,E,2,2.0,baseline,6,0,1,6,2499,2499,0,57.342037092894316,57.342037092894316,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[43, 82, 101, 105, 21, 94, 63, 47, 68, 70]",[],0,0,0,0,0,0,0,0,1,E,2,2.0,nsgrand,6,0,1,6,0,0,0,1.7366360407322645,1.7366360407322645,0.0,0,0,-1,5,0.02704094722867012,0.9700456857681274,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,1,E,2.0,6,baseline,nsgrand,-2499,-55.60540105216205,0,0,0
2,E,2,2.0,baseline,5,0,1,5,2499,2499,0,54.30128099396825,54.30128099396825,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[18, 103, 43, 83, 114, 67, 27, 51, 102, 20]",[],0,0,0,0,0,0,0,0,2,E,2,2.0,nsgrand,5,1,0,0,89,89,0,91.16777894087136,0.812202924862504,0.0,0,22,1,5,0.2677503526210785,0.6494418382644653,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[43, 54, 114, 51, 74, 120, 78, 81, 83, 67]","[0.00011665951751638204, 7.656626621610485e-06, 3.604553057812154e-05, 0.012652038596570492, 0.33774569630622864, 0.6494418382644653]",2400,5,0,0,0,1,0,0,2,E,2.0,5,baseline,nsgrand,-2410,36.86649794690311,-1,1,0
3,E,2,2.0,baseline,1,1,0,0,23,23,0,32.78391994535923,32.78391994535923,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[60, 49, 57, 95, 101, 45, 40, 32, 52, 42]",[],0,0,0,0,0,0,0,0,3,E,2,2.0,nsgrand,1,1,0,0,1,1,0,3.68466111831367,0.021360116079449654,0.0,0,18,1,1,0.9465530514717102,0.0011524352012202144,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[32, 42, 95, 101, 61, 16, 93, 24, 82, 45]","[0.00010707623732741922, 0.9762317538261414, 0.02164941467344761, 0.00041264781611971557, 0.00044661969877779484, 0.0011524352012202144]",1200,4,0,0,0,1,0,0,3,E,2.0,1,baseline,nsgrand,-22,-29.09925882704556,0,0,0
4,E,2,2.0,baseline,9,0,1,9,2499,2499,0,58.231479953974485,58.231479953974485,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[60, 58, 42, 43, 62, 27, 54, 41, 40, 34]",[],0,0,0,0,0,0,0,0,4,E,2,2.0,nsgrand,9,0,1,9,0,0,0,1.7879160586744547,1.7879160586744547,0.0,0,0,-1,5,0.004716072231531143,0.9991248250007629,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,4,E,2.0,9,baseline,nsgrand,-2499,-56.44356389530003,0,0,0
5,E,2,2.0,baseline,4,1,0,0,63,63,0,33.62968401052058,33.62968401052058,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[48, 63, 42, 108, 46, 68, 39, 77, 121, 112]",[],0,0,0,0,0,0,0,0,5,E,2,2.0,nsgrand,4,1,0,0,1,1,0,9.061199147254229,0.024310080334544182,0.0,0,18,1,4,0.6129189133644104,0.21778826415538788,ai,ai_success,standard,ai_search,[4],"[0, 1, 2]","[63, 42, 48, 108, 83, 38, 68, 121, 77, 112]","[0.00017032581672538072, 8.347461516677868e-06, 0.00018985731003340334, 0.07755587995052338, 0.7042873501777649, 0.21778826415538788]",1200,4,0,0,0,1,0,0,5,E,2.0,4,baseline,nsgrand,-62,-24.56848486326635,0,0,0
6,E,2,2.0,baseline,2,1,0,0,200,200,0,33.99529121816158,33.99529121816158,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[83, 22, 24, 79, 1, 100, 116, 106, 19, 93]",[],0,0,0,0,0,0,0,0,6,E,2,2.0,nsgrand,2,1,0,0,1,1,0,2.5163099635392427,0.022029969841241837,0.0,0,18,1,2,0.8523181080818176,0.0004858133033849299,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[100, 122, 54, 83, 79, 116, 106, 93, 118, 51]","[1.6835343558341265e-05, 0.0021259922068566084, 0.9517901539802551, 0.04404810070991516, 0.0015330839669331908, 0.0004858133033849299]",1200,4,0,0,0,1,0,0,6,E,2.0,2,baseline,nsgrand,-199,-31.47898125462234,0,0,0
7,E,2,2.0,baseline,9,0,1,9,2499,2499,0,55.502950912341475,55.502950912341475,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[36, 60, 87, 84, 8, 76, 99, 97, 119, 78]",[],0,0,0,0,0,0,0,0,7,E,2,2.0,nsgrand,9,0,1,9,0,0,0,1.771115930750966,1.771115930750966,0.0,0,0,-1,5,0.012669732794165611,0.9965639710426331,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,7,E,2.0,9,baseline,nsgrand,-2499,-53.73183498159051,0,0,0
8,E,2,2.0,baseline,8,0,1,8,2499,2499,0,55.37691293284297,55.37691293284297,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[62, 47, 38, 28, 31, 72, 117, 55, 36, 57]",[],0,0,0,0,0,0,0,0,8,E,2,2.0,nsgrand,8,0,1,8,0,0,0,1.7104861326515675,1.7104861326515675,0.0,0,0,-1,5,0.008792771026492119,0.9986714124679565,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,8,E,2.0,8,baseline,nsgrand,-2499,-53.6664268001914,0,0,0
9,E,2,2.0,baseline,5,0,1,5,2499,2499,0,54.96364599093795,54.96364599093795,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[84, 112, 103, 65, 79, 68, 66, 60, 92, 75]",[],0,0,0,0,0,0,0,0,9,E,2,2.0,nsgrand,5,1,0,0,36,36,0,93.85311813093722,0.367127126082778,0.0,0,22,1,5,0.24069878458976746,0.5597630143165588,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[103, 79, 65, 98, 97, 63, 48, 84, 66, 112]","[7.12614637450315e-05, 1.1402747077227104e-05, 6.979423051234335e-05, 0.02117190510034561, 0.4189126193523407, 0.5597630143165588]",2400,5,0,0,0,1,0,0,9,E,2.0,5,baseline,nsgrand,-2463,38.88947213999927,-1,1,0
