sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
6,A,0,-4.0,nsgrand,26,0,1,26,3999,0,3999,236.57807600102387,0.0,234.6187179791741,1,0,-1,5,0.0001184901047963649,0.9998676776885986,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
7,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,69.60352399619296,69.60352399619296,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[79, 105, 48, 66, 63, 76, 20, 107, 29, 7]",[],0,0,0,0,0,0,0,0
7,A,0,-4.0,nsgrand,21,0,1,21,3999,0,3999,224.58016200107522,0.0,222.38334600115195,1,0,-1,5,0.00010931964061455801,0.9998666048049927,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
8,A,0,-4.0,baseline,28,0,1,28,2499,2499,0,65.24595199152827,65.24595199152827,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[70, 41, 15, 111, 27, 103, 35, 68, 57, 116]",[],0,0,0,0,0,0,0,0
8,A,0,-4.0,nsgrand,28,0,1,28,3999,0,3999,225.685515004443,0.0,223.86598700541072,1,0,-1,5,0.00011273028940195218,0.999858021736145,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
9,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,67.15471998904832,67.15471998904832,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[26, 105, 13, 16, 22, 11, 3, 127, 6, 98]",[],0,0,0,0,0,0,0,0
9,A,0,-4.0,nsgrand,21,0,1,21,3999,0,3999,215.49304001382552,0.0,213.37935398332775,1,0,-1,5,0.00011829141294583678,0.9998809099197388,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
10,A,0,-4.0,baseline,32,0,1,32,2499,2499,0,64.68875598511659,64.68875598511659,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[83, 73, 56, 55, 115, 106, 87, 94, 26, 42]",[],0,0,0,0,0,0,0,0
10,A,0,-4.0,nsgrand,32,0,1,32,3999,0,3999,222.18044800683856,0.0,220.15931099303998,1,0,-1,5,0.00010656352242222056,0.9998661279678345,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
11,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,66.87545200111344,66.87545200111344,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[79, 69, 9, 81, 112, 99, 75, 70, 43, 107]",[],0,0,0,0,0,0,0,0
11,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,218.56650098925456,0.0,216.29591600503772,1,0,-1,5,0.00010101668885909021,0.9998860359191895,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
12,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,65.21845198585652,65.21845198585652,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[126, 122, 80, 24, 18, 65, 52, 33, 81, 66]",[],0,0,0,0,0,0,0,0
12,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,220.96961599891074,0.0,219.1687469894532,1,0,-1,5,0.00012095581769244745,0.9998842477798462,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
13,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,64.18095898698084,64.18095898698084,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[8, 67, 112, 111, 2, 92, 25, 55, 97, 3]",[],0,0,0,0,0,0,0,0
13,A,0,-4.0,nsgrand,24,0,1,24,3999,0,3999,220.4191479831934,0.0,218.60275999642909,1,0,-1,5,0.000100599107099697,0.9998830556869507,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
14,A,0,-4.0,baseline,28,0,1,28,2499,2499,0,66.66294299066067,66.66294299066067,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[97, 77, 2, 122, 100, 101, 98, 99, 106, 29]",[],0,0,0,0,0,0,0,0
14,A,0,-4.0,nsgrand,28,0,1,28,3999,0,3999,217.44806799688376,0.0,215.64079899690114,1,0,-1,5,0.00010052105062641203,0.9998791217803955,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
15,A,0,-4.0,baseline,19,0,1,19,2499,2499,0,65.36221201531589,65.36221201531589,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[122, 101, 4, 77, 17, 103, 43, 5, 72, 82]",[],0,0,0,0,0,0,0,0
15,A,0,-4.0,nsgrand,19,0,1,19,3999,0,3999,219.37511599389836,0.0,217.58907698676921,1,0,-1,5,0.0001332467218162492,0.999803364276886,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
16,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,64.77760599227622,64.77760599227622,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[16, 2, 79, 3, 7, 124, 89, 100, 116, 111]",[],0,0,0,0,0,0,0,0
16,A,0,-4.0,nsgrand,26,0,1,26,3999,0,3999,220.85586600587703,0.0,218.8662989938166,1,0,-1,5,0.00011378770432202145,0.9998530149459839,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
17,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,66.6829329857137,66.6829329857137,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[88, 75, 102, 78, 12, 89, 82, 91, 115, 29]",[],0,0,0,0,0,0,0,0
17,A,0,-4.0,nsgrand,26,0,1,26,3999,0,3999,219.00971798459068,0.0,216.9794809888117,1,0,-1,5,0.00010248390026390553,0.9998635053634644,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
18,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,64.32542801485397,64.32542801485397,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[15, 55, 65, 47, 21, 75, 83, 117, 85, 77]",[],0,0,0,0,0,0,0,0
18,A,0,-4.0,nsgrand,20,0,1,20,3999,0,3999,215.50712999305688,0.0,213.50399299990386,1,0,-1,5,0.00011126080062240362,0.9998775720596313,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
19,A,0,-4.0,baseline,28,0,1,28,2499,2499,0,65.00575397512875,65.00575397512875,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[55, 119, 18, 116, 4, 22, 37, 110, 1, 39]",[],0,0,0,0,0,0,0,0
19,A,0,-4.0,nsgrand,28,0,1,28,3999,0,3999,221.47100200527348,0.0,219.6558840223588,1,0,-1,5,0.00011100360279669985,0.9998557567596436,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
20,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,67.11405998794362,67.11405998794362,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[19, 94, 23, 99, 3, 8, 68, 11, 111, 35]",[],0,0,0,0,0,0,0,0
20,A,0,-4.0,nsgrand,20,0,1,20,3999,0,3999,217.98980500898324,0.0,216.17630598484538,1,0,-1,5,0.00011087814345955849,0.9998854398727417,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
21,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,65.67608899786137,65.67608899786137,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[84, 76, 114, 16, 66, 73, 65, 93, 28, 51]",[],0,0,0,0,0,0,0,0
21,A,0,-4.0,nsgrand,20,0,1,20,3999,0,3999,212.93204699759372,0.0,211.10437900642864,1,0,-1,5,0.0001271002256544307,0.9998019337654114,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
22,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,63.03748700884171,63.03748700884171,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[55, 116, 2, 99, 84, 119, 100, 92, 123, 15]",[],0,0,0,0,0,0,0,0
22,A,0,-4.0,nsgrand,24,0,1,24,3999,0,3999,213.75793099286966,0.0,211.9516829843633,1,0,-1,5,0.00010187405132455751,0.9998594522476196,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
23,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,67.27432899060659,67.27432899060659,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 57, 8, 63, 70, 69, 40, 11, 113, 88]",[],0,0,0,0,0,0,0,0
23,A,0,-4.0,nsgrand,24,0,1,24,3999,0,3999,231.5524879959412,0.0,229.5531400013715,1,0,-1,5,0.00010786477650981396,0.9998749494552612,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
24,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,66.61901398911141,66.61901398911141,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[97, 13, 75, 120, 77, 20, 72, 0, 78, 98]",[],0,0,0,0,0,0,0,0
24,A,0,-4.0,nsgrand,25,0,1,25,3999,0,3999,230.5160839750897,0.0,228.3966479881201,1,0,-1,5,0.00010980691877193749,0.9998857975006104,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
25,A,0,-4.0,baseline,30,0,1,30,2499,2499,0,63.89022100483999,63.89022100483999,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[85, 54, 24, 6, 17, 59, 28, 101, 27, 91]",[],0,0,0,0,0,0,0,0
25,A,0,-4.0,nsgrand,30,0,1,30,3999,0,3999,222.92284297873266,0.0,221.05595501489006,1,0,-1,5,0.00011424923286540434,0.9998645782470703,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
26,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,65.76859898632392,65.76859898632392,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[97, 105, 127, 107, 28, 37, 15, 36, 55, 23]",[],0,0,0,0,0,0,0,0
26,A,0,-4.0,nsgrand,26,0,1,26,3999,0,3999,222.6689440140035,0.0,220.5141479789745,1,0,-1,5,0.00010415957513032481,0.999861478805542,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
27,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,65.07155299186707,65.07155299186707,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[29, 92, 56, 24, 7, 25, 47, 86, 73, 62]",[],0,0,0,0,0,0,0,0
27,A,0,-4.0,nsgrand,23,0,1,23,3999,0,3999,229.87952901166864,0.0,227.96467097941786,1,0,-1,5,0.00011277802695985883,0.9998852014541626,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,65.92088800971396,65.92088800971396,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[28, 122, 94, 80, 102, 21, 117, 75, 12, 112]",[],0,0,0,0,0,0,0,0
28,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,217.34799799742177,0.0,215.36233101505786,1,0,-1,5,0.00011208554496988654,0.9998533725738525,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,A,0,-4.0,baseline,27,0,1,27,2499,2499,0,64.63147600879893,64.63147600879893,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[93, 41, 76, 105, 7, 126, 83, 42, 74, 15]",[],0,0,0,0,0,0,0,0
29,A,0,-4.0,nsgrand,27,0,1,27,3999,0,3999,217.9975850158371,0.0,216.25990499160253,1,0,-1,5,0.00010299953282810748,0.9998780488967896,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
30,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,65.09661400923505,65.09661400923505,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[85, 122, 113, 123, 29, 119, 2, 70, 46, 95]",[],0,0,0,0,0,0,0,0
30,A,0,-4.0,nsgrand,21,0,1,21,3999,0,3999,216.9536409783177,0.0,215.13908298220485,1,0,-1,5,0.00010799712617881596,0.999859094619751,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,66.44204398617148,66.44204398617148,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[79, 49, 17, 24, 124, 91, 46, 27, 106, 72]",[],0,0,0,0,0,0,0,0
31,A,0,-4.0,nsgrand,24,0,1,24,3999,0,3999,213.85738099343143,0.0,211.97546299663372,1,0,-1,5,0.00011835459008580074,0.9998376369476318,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
32,A,0,-4.0,baseline,27,0,1,27,2499,2499,0,63.490314001683146,63.490314001683146,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[43, 105, 26, 123, 56, 49, 52, 88, 80, 91]",[],0,0,0,0,0,0,0,0
32,A,0,-4.0,nsgrand,27,0,1,27,3999,0,3999,216.05622698552907,0.0,214.28612800082192,1,0,-1,5,9.791146294446662e-05,0.9998718500137329,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,A,0,-4.0,baseline,22,0,1,22,2499,2499,0,65.26099299662746,65.26099299662746,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 50, 20, 45, 61, 33, 107, 32, 77, 93]",[],0,0,0,0,0,0,0,0
33,A,0,-4.0,nsgrand,22,0,1,22,3999,0,3999,220.3483190096449,0.0,218.41686198604293,1,0,-1,5,0.00011658501898637041,0.9998832941055298,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
34,A,0,-4.0,baseline,17,0,1,17,2499,2499,0,64.88451399491169,64.88451399491169,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[84, 88, 80, 53, 33, 58, 117, 81, 91, 62]",[],0,0,0,0,0,0,0,0
34,A,0,-4.0,nsgrand,17,0,1,17,3999,0,3999,212.68729801522568,0.0,210.80428999266587,1,0,-1,5,0.00012165204680059105,0.9998393058776855,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,A,0,-4.0,baseline,32,0,1,32,2499,2499,0,63.51162298233248,63.51162298233248,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[68, 70, 30, 47, 91, 72, 82, 92, 67, 83]",[],0,0,0,0,0,0,0,0
35,A,0,-4.0,nsgrand,32,0,1,32,3999,0,3999,213.7070320022758,0.0,211.93150299950503,1,0,-1,5,0.00011416667985031381,0.9998569488525391,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,65.25013200007379,65.25013200007379,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[45, 95, 44, 83, 126, 113, 36, 101, 117, 120]",[],0,0,0,0,0,0,0,0
36,A,0,-4.0,nsgrand,23,0,1,23,3999,0,3999,218.23539299657568,0.0,216.2341650109738,1,0,-1,5,0.00010556518100202084,0.9998687505722046,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
37,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,64.31117802276276,64.31117802276276,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[58, 65, 126, 102, 7, 77, 124, 91, 72, 90]",[],0,0,0,0,0,0,0,0
37,A,0,-4.0,nsgrand,23,0,1,23,3999,0,3999,211.4397370023653,0.0,209.68229699064977,1,0,-1,5,0.00010763277532532811,0.9998631477355957,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,A,0,-4.0,baseline,30,0,1,30,2499,2499,0,64.56184599664994,64.56184599664994,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[21, 39, 32, 63, 29, 16, 4, 23, 12, 114]",[],0,0,0,0,0,0,0,0
38,A,0,-4.0,nsgrand,30,0,1,30,3999,0,3999,219.9518520210404,0.0,217.94577498803847,1,0,-1,5,0.00012057729327352718,0.9998685121536255,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,65.36978101939894,65.36978101939894,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[91, 75, 36, 5, 51, 22, 54, 117, 126, 86]",[],0,0,0,0,0,0,0,0
39,A,0,-4.0,nsgrand,20,0,1,20,3999,0,3999,217.10116998292506,0.0,215.1224720000755,1,0,-1,5,0.00011018177610822022,0.9998373985290527,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,A,0,-4.0,baseline,32,0,1,32,2499,2499,0,66.03601700044237,66.03601700044237,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[14, 51, 89, 67, 84, 108, 124, 86, 65, 80]",[],0,0,0,0,0,0,0,0
40,A,0,-4.0,nsgrand,32,0,1,32,3999,0,3999,215.5001799983438,0.0,213.51004298776388,1,0,-1,5,0.000109246582724154,0.9998537302017212,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,63.95216000964865,63.95216000964865,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[106, 111, 55, 9, 27, 52, 125, 20, 17, 61]",[],0,0,0,0,0,0,0,0
41,A,0,-4.0,nsgrand,21,0,1,21,3999,0,3999,215.69589897990227,0.0,213.7578109977767,1,0,-1,5,0.00012289141886867583,0.9998397827148438,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,A,0,-4.0,baseline,28,0,1,28,2499,2499,0,65.24272300885059,65.24272300885059,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[108, 51, 125, 23, 60, 105, 44, 19, 45, 43]",[],0,0,0,0,0,0,0,0
42,A,0,-4.0,nsgrand,28,0,1,28,3999,0,3999,216.56159299891442,0.0,214.5346769830212,1,0,-1,5,0.00011647734936559573,0.9998641014099121,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
43,A,0,-4.0,baseline,22,0,1,22,2499,2499,0,66.35265602380969,66.35265602380969,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[96, 41, 81, 68, 90, 111, 54, 125, 76, 25]",[],0,0,0,0,0,0,0,0
43,A,0,-4.0,nsgrand,22,0,1,22,3999,0,3999,218.9781079941895,0.0,217.12467999896035,1,0,-1,5,0.0001075849577318877,0.9998643398284912,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
44,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,65.09127400931902,65.09127400931902,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[74, 65, 75, 127, 43, 31, 19, 21, 27, 71]",[],0,0,0,0,0,0,0,0
44,A,0,-4.0,nsgrand,21,0,1,21,3999,0,3999,220.59378799167462,0.0,218.79534897743724,1,0,-1,5,0.00011035443458240479,0.9998695850372314,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
45,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,64.53196599613875,64.53196599613875,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[31, 21, 99, 9, 116, 11, 4, 14, 0, 41]",[],0,0,0,0,0,0,0,0
45,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,211.20090800104663,0.0,209.52347901766188,1,0,-1,5,0.00011898580123670399,0.9998784065246582,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
46,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,64.9974440166261,64.9974440166261,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[71, 3, 40, 88, 35, 11, 55, 8, 38, 114]",[],0,0,0,0,0,0,0,0
46,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,218.28198299044743,0.0,216.2722049979493,1,0,-1,5,0.00011125475430162624,0.9998610019683838,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
47,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,65.3711810009554,65.3711810009554,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[86, 64, 19, 9, 46, 65, 121, 49, 25, 113]",[],0,0,0,0,0,0,0,0
47,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,217.75741598685272,0.0,215.84807900944725,1,0,-1,5,0.00010770627704914659,0.9998623132705688,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
