stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,322,0.003105590062111801,1.0062111801242235,1.6016923174043678
ai,2,312,0.019230769230769232,3.7756410256410255,2.2760965638996984
ai,3,191,0.005235602094240838,2.5287958115183247,7.381989046777671
ai,4,88,0.045454545454545456,8.647727272727273,22.730450476625595
ai,5,23,0.21739130434782608,18.565217391304348,87.63667404570657
fallback,2,10,0.0,412.8,166.6709551034728
fallback,3,8,0.0,472.375,165.3772063764336
fallback,4,3,0.0,924.3333333333334,171.5163030118371
fallback,5,10,0.0,2399.5,187.20602630346548
fallback_fail,2,1,1.0,4017.0,207.34605100005865
fallback_fail,3,2,1.0,4152.0,199.22554450749885
fallback_fail,5,17,1.0,4351.941176470588,204.13124906447004
fallback_fail,6,22,1.0,4271.727272727273,204.69897422828416
fallback_fail,7,11,1.0,3999.0,198.95000009405933
fallback_fail,8,11,1.0,3999.0,197.64946326772176
fallback_fail,9,2,1.0,3999.0,196.7310509935487
fallback_fail,10,2,1.0,3999.0,200.48604150360916
fallback_fail,11,1,1.0,3999.0,197.89936300367117
fallback_fail,12,1,1.0,3999.0,197.44460697984323
hard_decision,0,163,0.0,0.0,0.009857189014519742
