sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
15,E,2,2.0,nsgrand,3,0,1,3,5199,1200,3999,237.20087102265097,12.523190001957119,213.58447198872454,1,18,1,4,0.3117174208164215,0.24840232729911804,fallback_fail,postsearch_exhausted,standard,[4],"[0, 1, 2]","[105, 94, 2, 31, 95, 7, 117, 127, 70, 121]","[0.00014359156193677336, 5.365141532820417e-06, 0.0001731926022330299, 0.05856551602482796, 0.6927100419998169, 0.24840232729911804]",1200,4,4000,24,5,0,0,0
16,E,2,2.0,baseline,5,0,1,5,2499,2499,0,67.23070997395553,67.23070997395553,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[29, 45, 98, 84, 83, 35, 49, 18, 47, 31]",[],0,0,0,0,0,0,0,0
16,E,2,2.0,nsgrand,5,1,1,4,879,879,0,135.56946199969389,9.630728018237278,0.0,0,22,0,4,0.5045644044876099,0.26042911410331726,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[35, 83, 101, 45, 70, 89, 98, 24, 84, 50]","[0.00018645766249392182, 2.348212319702725e-06, 8.724389044800773e-05, 0.04612160474061966, 0.6931731700897217, 0.26042911410331726]",2400,5,0,0,0,1,0,0
17,E,2,2.0,baseline,3,1,0,0,64,64,0,39.35175799415447,39.35175799415447,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[77, 68, 98, 124, 42, 123, 66, 94, 114, 1]",[],0,0,0,0,0,0,0,0
17,E,2,2.0,nsgrand,3,1,0,0,1,1,0,13.193846010835841,0.02701001358218491,0.0,0,18,1,3,0.9836892485618591,0.0034538675099611282,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[42, 98, 124, 93, 31, 48, 32, 68, 77, 123]","[0.001338459667749703, 0.00018028875638265163, 0.07676944881677628, 0.8141711950302124, 0.104086734354496, 0.0034538675099611282]",1200,4,0,0,0,1,0,0
18,E,2,2.0,baseline,5,0,1,5,2499,2499,0,65.77663900679909,65.77663900679909,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[102, 10, 35, 120, 43, 105, 45, 21, 91, 46]",[],0,0,0,0,0,0,0,0
18,E,2,2.0,nsgrand,5,1,0,0,71,71,0,106.6349979955703,0.8233249827753752,0.0,0,22,1,4,0.7188040018081665,0.36832767724990845,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[21, 105, 91, 77, 45, 80, 118, 81, 4, 5]","[0.0006569774704985321, 1.2542976037366316e-05, 0.0001262612931896001, 0.03188396617770195, 0.598992645740509, 0.36832767724990845]",2400,5,0,0,0,1,0,0
19,E,2,2.0,baseline,7,0,1,7,2499,2499,0,65.54124999092892,65.54124999092892,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[106, 96, 107, 114, 48, 52, 83, 81, 43, 55]",[],0,0,0,0,0,0,0,0
19,E,2,2.0,nsgrand,7,0,1,7,3999,0,3999,217.87322498857975,0.0,216.1031759751495,1,0,-1,5,0.03616287186741829,0.9860331416130066,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
20,E,2,2.0,baseline,6,0,1,6,2499,2499,0,65.50311099272221,65.50311099272221,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 54, 121, 47, 32, 44, 49, 34, 98, 69]",[],0,0,0,0,0,0,0,0
20,E,2,2.0,nsgrand,6,0,1,6,3999,0,3999,224.45171300205402,0.0,222.4384760193061,1,0,-1,5,0.27135923504829407,0.9395459294319153,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
21,E,2,2.0,baseline,4,0,1,4,2499,2499,0,64.66767602250911,64.66767602250911,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[16, 106, 76, 61, 34, 118, 115, 94, 123, 92]",[],0,0,0,0,0,0,0,0
21,E,2,2.0,nsgrand,4,1,0,0,6,6,0,107.26275297929533,0.0936390133574605,0.0,0,22,1,5,0.29617512226104736,0.49117621779441833,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[21, 106, 16, 118, 90, 64, 85, 5, 76, 115]","[0.00024338590446859598, 9.16243516257964e-06, 0.00011857891513500363, 0.02701934240758419, 0.48143330216407776, 0.49117621779441833]",2400,5,0,0,0,1,0,0
22,E,2,2.0,baseline,5,0,1,5,2499,2499,0,64.39707797835581,64.39707797835581,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 4, 120, 77, 67, 29, 60, 113, 26, 15]",[],0,0,0,0,0,0,0,0
22,E,2,2.0,nsgrand,5,1,0,0,1129,0,1129,189.82862500706688,0.0,188.13280598260462,1,0,-1,5,0.8206547498703003,0.7080898880958557,fallback,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,1,1
23,E,2,2.0,baseline,7,0,1,7,2499,2499,0,64.5218759891577,64.5218759891577,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[24, 41, 46, 96, 19, 125, 63, 39, 52, 48]",[],0,0,0,0,0,0,0,0
23,E,2,2.0,nsgrand,7,0,1,7,3999,0,3999,216.49218400125392,0.0,214.44500700454228,1,0,-1,5,0.15178214013576508,0.9793938398361206,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
24,E,2,2.0,baseline,6,0,1,6,2499,2499,0,68.01058500423096,68.01058500423096,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[46, 83, 125, 53, 110, 70, 112, 118, 52, 99]",[],0,0,0,0,0,0,0,0
24,E,2,2.0,nsgrand,6,0,1,6,3999,0,3999,219.03800798463635,0.0,216.99101000558585,1,0,-1,5,0.07318037003278732,0.9719067811965942,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
25,E,2,2.0,baseline,2,1,0,0,26,26,0,39.217479003127664,39.217479003127664,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[93, 77, 106, 111, 79, 76, 72, 83, 100, 119]",[],0,0,0,0,0,0,0,0
25,E,2,2.0,nsgrand,2,1,0,0,1,1,0,2.5882839981932193,0.02509000478312373,0.0,0,18,1,2,0.7809175848960876,0.005896005313843489,ai,ai_success,standard,[2],"[0, 1, 2]","[93, 83, 42, 38, 106, 77, 111, 79, 76, 100]","[0.0006216163164936006, 0.04227878153324127, 0.8880231976509094, 0.05954438075423241, 0.0036360176745802164, 0.005896005313843489]",1200,4,0,0,0,1,0,0
26,E,2,2.0,baseline,4,1,0,0,248,248,0,42.456158000277355,42.456158000277355,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[71, 120, 98, 110, 89, 67, 82, 28, 61, 65]",[],0,0,0,0,0,0,0,0
26,E,2,2.0,nsgrand,4,1,0,0,1,1,0,10.545883007580414,0.026040012016892433,0.0,0,18,1,4,0.9574954509735107,0.12356626242399216,ai,ai_success,standard,[4],"[0, 1, 2]","[71, 98, 110, 82, 120, 67, 89, 48, 65, 69]","[0.0036039669066667557, 1.8535916751716286e-05, 9.580374899087474e-05, 0.035900771617889404, 0.8368146419525146, 0.12356626242399216]",1200,4,0,0,0,1,0,0
27,E,2,2.0,baseline,4,1,0,0,897,897,0,49.138264992507175,49.138264992507175,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[62, 75, 29, 64, 47, 105, 102, 115, 28, 5]",[],0,0,0,0,0,0,0,0
27,E,2,2.0,nsgrand,4,1,0,0,84,84,0,13.627213018480688,0.9383540018461645,0.0,0,18,1,3,0.7082142233848572,0.03205614164471626,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[62, 29, 71, 97, 85, 16, 37, 75, 64, 105]","[0.0002848734729923308, 9.653477172832936e-05, 0.04438834264874458, 0.7699918746948242, 0.15318220853805542, 0.03205614164471626]",1200,4,0,0,0,1,0,0
28,E,2,2.0,baseline,5,0,1,5,2499,2499,0,64.73339497460984,64.73339497460984,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[4, 30, 104, 122, 25, 119, 22, 121, 12, 113]",[],0,0,0,0,0,0,0,0
28,E,2,2.0,nsgrand,5,0,1,5,3999,0,3999,214.31237799697556,0.0,212.70935799111612,1,0,-1,5,0.3619903028011322,0.707441508769989,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,E,2,2.0,baseline,7,0,1,7,2499,2499,0,63.61739302519709,63.61739302519709,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[16, 48, 108, 80, 71, 50, 73, 91, 122, 94]",[],0,0,0,0,0,0,0,0
29,E,2,2.0,nsgrand,7,0,1,7,3999,0,3999,222.26184699684381,0.0,220.30360999633558,1,0,-1,5,0.042650558054447174,0.9965542554855347,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
30,E,2,2.0,baseline,6,0,1,6,2499,2499,0,66.61250299657695,66.61250299657695,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[114, 117, 79, 107, 15, 124, 60, 59, 67, 93]",[],0,0,0,0,0,0,0,0
30,E,2,2.0,nsgrand,6,0,1,6,3999,0,3999,230.66816298523918,0.0,228.53477601893246,1,0,-1,5,0.19648544490337372,0.9496533274650574,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,E,2,2.0,baseline,9,0,1,9,2499,2499,0,66.86259200796485,66.86259200796485,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[120, 20, 0, 105, 63, 19, 41, 56, 35, 125]",[],0,0,0,0,0,0,0,0
31,E,2,2.0,nsgrand,9,0,1,9,3999,0,3999,221.82989999419078,0.0,219.89091200521216,1,0,-1,5,0.010324585251510143,0.9992743134498596,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
32,E,2,2.0,baseline,6,0,1,6,2499,2499,0,66.49397397995926,66.49397397995926,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 54, 71, 45, 76, 42, 65, 117, 90, 104]",[],0,0,0,0,0,0,0,0
32,E,2,2.0,nsgrand,6,0,1,6,3999,0,3999,230.02859801636077,0.0,227.85938199376687,1,0,-1,5,0.38126155734062195,0.8946821689605713,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,E,2,2.0,baseline,4,0,1,4,2499,2499,0,65.9002180036623,65.9002180036623,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[72, 91, 29, 60, 34, 111, 73, 65, 104, 94]",[],0,0,0,0,0,0,0,0
33,E,2,2.0,nsgrand,4,1,0,0,14,14,0,13.644752994878218,0.1834190043155104,0.0,0,18,1,4,0.5447432398796082,0.07561687380075455,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[72, 34, 106, 67, 77, 91, 111, 104, 65, 73]","[0.00016594016051385552, 4.804275249625789e-06, 0.001311294618062675, 0.30621010065078735, 0.616690993309021, 0.07561687380075455]",1200,4,0,0,0,1,0,0
34,E,2,2.0,baseline,8,0,1,8,2499,2499,0,64.62760700378567,64.62760700378567,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 61, 41, 101, 46, 45, 73, 34, 123, 47]",[],0,0,0,0,0,0,0,0
34,E,2,2.0,nsgrand,8,0,1,8,3999,0,3999,227.41888399468735,0.0,225.6776349968277,1,0,-1,5,0.022323302924633026,0.9970930814743042,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,E,2,2.0,baseline,5,0,1,5,2499,2499,0,69.05594799900427,69.05594799900427,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[122, 100, 28, 65, 9, 10, 103, 21, 29, 30]",[],0,0,0,0,0,0,0,0
35,E,2,2.0,nsgrand,5,1,1,3,13,13,0,14.237438997952268,0.1833589922171086,0.0,0,18,1,4,0.673281192779541,0.03678122162818909,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[9, 122, 75, 32, 70, 72, 36, 100, 65, 29]","[0.00010407201625639573, 4.450731466931757e-06, 0.00247975904494524, 0.47023847699165344, 0.49039196968078613, 0.03678122162818909]",1200,4,0,0,0,1,0,0
36,E,2,2.0,baseline,4,1,0,0,401,401,0,43.78224001266062,43.78224001266062,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[100, 81, 38, 23, 65, 31, 64, 125, 37, 46]",[],0,0,0,0,0,0,0,0
36,E,2,2.0,nsgrand,4,1,0,0,1,1,0,106.39067899319343,0.03364999429322779,0.0,0,22,1,5,0.81293785572052,0.6290911436080933,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[31, 38, 65, 100, 64, 83, 96, 108, 81, 97]","[0.0016199734527617693, 2.2918760805623606e-05, 1.789574889698997e-05, 0.00347306439653039, 0.3657749891281128, 0.6290911436080933]",2400,5,0,0,0,1,0,0
37,E,2,2.0,baseline,2,0,1,2,2499,2499,0,65.30216199462302,65.30216199462302,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[106, 75, 99, 41, 92, 13, 112, 111, 40, 18]",[],0,0,0,0,0,0,0,0
37,E,2,2.0,nsgrand,2,1,0,0,1,1,0,2.195476001361385,0.02387998392805457,0.0,0,18,1,2,0.572108805179596,0.000901336723472923,ai,ai_success,standard,[2],"[0, 1, 2]","[111, 113, 40, 75, 99, 106, 92, 112, 91, 48]","[1.885823076008819e-05, 0.002153882058337331, 0.9263572692871094, 0.06892512738704681, 0.0016435239231213927, 0.000901336723472923]",1200,4,0,0,0,1,0,0
38,E,2,2.0,baseline,6,0,1,6,2499,2499,0,64.84241501311772,64.84241501311772,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[99, 113, 90, 119, 12, 61, 117, 0, 100, 6]",[],0,0,0,0,0,0,0,0
38,E,2,2.0,nsgrand,6,0,1,6,3999,0,3999,219.20797700295225,0.0,217.53558798809536,1,0,-1,5,0.08231434971094131,0.9940359592437744,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,E,2,2.0,baseline,3,1,0,0,406,406,0,43.10983401956037,43.10983401956037,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[74, 116, 100, 48, 124, 120, 89, 29, 90, 28]",[],0,0,0,0,0,0,0,0
39,E,2,2.0,nsgrand,3,1,0,0,1,1,0,13.246865011751652,0.029090006137266755,0.0,0,18,1,3,0.9229559302330017,0.004185066558420658,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[10, 74, 90, 88, 100, 116, 48, 124, 120, 89]","[0.00021207478130236268, 1.6637410226394422e-05, 0.020483924075961113, 0.811133861541748, 0.16396835446357727, 0.004185066558420658]",1200,4,0,0,0,1,0,0
40,E,2,2.0,baseline,7,0,1,7,2499,2499,0,65.77296802424826,65.77296802424826,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[53, 19, 21, 63, 101, 52, 95, 31, 35, 9]",[],0,0,0,0,0,0,0,0
40,E,2,2.0,nsgrand,7,0,1,7,3999,0,3999,219.3869159964379,0.0,217.4783380178269,1,0,-1,5,0.05640171840786934,0.9939417839050293,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,E,2,2.0,baseline,9,0,1,9,2499,2499,0,66.69179300661199,66.69179300661199,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[99, 27, 120, 82, 110, 50, 67, 32, 63, 43]",[],0,0,0,0,0,0,0,0
41,E,2,2.0,nsgrand,9,0,1,9,3999,0,3999,215.54296000977047,0.0,213.52122302050702,1,0,-1,5,0.009067711420357227,0.9991607666015625,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,E,2,2.0,baseline,9,0,1,9,2499,2499,0,63.83348099188879,63.83348099188879,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 109, 29, 60, 41, 57, 48, 37, 23, 42]",[],0,0,0,0,0,0,0,0
