epoch,train_loss,val_loss,val_weight_acc,val_rescue_acc,val_std_brier,val_candidate_top1_acc,val_candidate_positive_rate,lr,train_samples_seen,val_samples_seen,framework,num_gpus
1,1.5452923152757727,1.220264991124471,0.052083333333333336,0.5241477290789286,0.26794809972246486,0.9947916666666666,1.0,0.0008,714,171,tensorflow,1
2,1.1528234689132026,0.9932391146818796,0.26373106241226196,0.7424242446819941,0.06184779852628708,0.9947916666666666,1.0,0.0006887005768508881,714,171,tensorflow,1
3,0.9622239029925802,0.8895020186901093,0.22774621347586313,0.9275568226973215,0.07452287742247184,0.9895833333333334,1.0,0.00042,714,171,tensorflow,1
4,0.8759780267010564,0.8385139107704163,0.24857954680919647,0.9275568226973215,0.05061492960279187,0.9895833333333334,1.0,0.00015129942314911197,714,171,tensorflow,1
