stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,294,0.0,1.0,2.1210909681711474
ai,2,150,0.0,1.1,2.5375524147724113
ai,3,72,0.0,2.0972222222222223,5.8788711806604015
ai,4,42,0.0,6.166666666666667,24.93775808363266
ai,5,29,0.034482758620689655,18.0,84.86589728372878
ai,6,1,1.0,16.0,72.41779798641801
fallback,2,2,0.0,615.5,44.17333600576967
fallback,3,1,0.0,280.0,36.923879059031606
fallback_fail,3,1,1.0,2652.0,57.839733082801104
fallback_fail,5,5,1.0,3622.2,72.17534966766834
hard_decision,0,460,0.0,0.0,0.0098153675460945
skip_after_ai_fail,6,13,1.0,2400.0,100.26504353691752
skip_after_ai_fail,9,1,1.0,2400.0,116.69528810307384
skip_hopeless,5,3,1.0,0.0,1.5966306285311778
skip_hopeless,6,24,1.0,0.0,1.7133947209610294
skip_hopeless,7,18,1.0,0.0,1.6337160357377596
skip_hopeless,8,16,1.0,0.0,1.716007071081549
skip_hopeless,9,25,1.0,0.0,1.6741742193698883
skip_hopeless,10,14,1.0,0.0,82.50031781582427
skip_hopeless,11,8,1.0,0.0,1.7210726509802043
skip_hopeless,12,6,1.0,0.0,1.621352353443702
skip_hopeless,13,4,1.0,0.0,1.6834439593367279
skip_hopeless,14,4,1.0,0.0,1.64057471556589
skip_hopeless,15,6,1.0,0.0,1.7357029719278216
skip_hopeless,17,1,1.0,0.0,1.462968997657299
