baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
10,E,2,0.0,baseline,14,0,1,14,2499,2499,0,49.140808871015906,49.140808871015906,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[122, 90, 23, 78, 102, 2, 12, 115, 121, 81]",[],0,0,0,0,0,0,0,0,10,E,2,0.0,nsgrand,14,0,1,14,0,0,0,0.9862910956144333,0.9862910956144333,0.0,0,0,-1,5,0.0004166408034507185,0.9999704360961914,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,E,0.0,14,baseline,nsgrand,-2499,-48.15451777540147,0,0,0
11,E,2,0.0,baseline,13,0,1,13,2499,2499,0,49.31080783717334,49.31080783717334,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[52, 35, 39, 84, 45, 55, 12, 20, 37, 22]",[],0,0,0,0,0,0,0,0,11,E,2,0.0,nsgrand,13,0,1,13,0,0,0,1.2079998850822449,1.2079998850822449,0.0,0,0,-1,5,0.0001521890953881666,0.9999821186065674,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,E,0.0,13,baseline,nsgrand,-2499,-48.1028079520911,0,0,0
12,E,2,0.0,baseline,7,0,1,7,2499,2499,0,49.24943903461099,49.24943903461099,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[122, 71, 76, 84, 41, 121, 91, 80, 69, 83]",[],0,0,0,0,0,0,0,0,12,E,2,0.0,nsgrand,7,0,1,7,0,0,0,0.9886519983410835,0.9886519983410835,0.0,0,0,-1,5,0.004318137187510729,0.9997345805168152,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,E,0.0,7,baseline,nsgrand,-2499,-48.2607870362699,0,0,0
13,E,2,0.0,baseline,14,0,1,14,2499,2499,0,49.536556005477905,49.536556005477905,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[6, 88, 92, 68, 97, 102, 111, 86, 15, 90]",[],0,0,0,0,0,0,0,0,13,E,2,0.0,nsgrand,14,0,1,14,0,0,0,0.9973919950425625,0.9973919950425625,0.0,0,0,-1,5,0.00031348850461654365,0.9999737739562988,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,E,0.0,14,baseline,nsgrand,-2499,-48.53916401043534,0,0,0
14,E,2,0.0,baseline,11,0,1,11,2499,2499,0,49.51175698079169,49.51175698079169,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[99, 109, 10, 40, 7, 59, 118, 83, 6, 127]",[],0,0,0,0,0,0,0,0,14,E,2,0.0,nsgrand,11,0,1,11,0,0,0,0.9835120290517807,0.9835120290517807,0.0,0,0,-1,5,0.0006669600261375308,0.9999691247940063,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,E,0.0,11,baseline,nsgrand,-2499,-48.52824495173991,0,0,0
15,E,2,0.0,baseline,14,0,1,14,2499,2499,0,49.430456943809986,49.430456943809986,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[10, 48, 91, 98, 78, 66, 102, 80, 25, 56]",[],0,0,0,0,0,0,0,0,15,E,2,0.0,nsgrand,14,0,1,14,0,0,0,0.9816919919103384,0.9816919919103384,0.0,0,0,-1,5,0.00031849928200244904,0.9999738931655884,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,E,0.0,14,baseline,nsgrand,-2499,-48.44876495189965,0,0,0
16,E,2,0.0,baseline,19,0,1,19,2499,2499,0,49.24030904658139,49.24030904658139,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[87, 95, 107, 85, 99, 17, 6, 79, 97, 66]",[],0,0,0,0,0,0,0,0,16,E,2,0.0,nsgrand,19,0,1,19,0,0,0,0.9782519191503525,0.9782519191503525,0.0,0,0,-1,5,0.00014155570534057915,0.9999771118164062,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,E,0.0,19,baseline,nsgrand,-2499,-48.262057127431035,0,0,0
17,E,2,0.0,baseline,9,0,1,9,2499,2499,0,49.52681600116193,49.52681600116193,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[21, 90, 101, 64, 77, 23, 32, 106, 108, 3]",[],0,0,0,0,0,0,0,0,17,E,2,0.0,nsgrand,9,0,1,9,0,0,0,1.1410710867494345,1.1410710867494345,0.0,0,0,-1,5,0.0004140539385844022,0.9999674558639526,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,E,0.0,9,baseline,nsgrand,-2499,-48.3857449144125,0,0,0
18,E,2,0.0,baseline,9,0,1,9,2499,2499,0,49.256297992542386,49.256297992542386,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[107, 43, 83, 65, 5, 51, 45, 2, 9, 4]",[],0,0,0,0,0,0,0,0,18,E,2,0.0,nsgrand,9,0,1,9,0,0,0,0.9815620724111795,0.9815620724111795,0.0,0,0,-1,5,0.0010448581306263804,0.9999586343765259,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,E,0.0,9,baseline,nsgrand,-2499,-48.27473592013121,0,0,0
19,E,2,0.0,baseline,11,0,1,11,2499,2499,0,49.318167846649885,49.318167846649885,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[62, 27, 60, 38, 102, 49, 39, 113, 48, 75]",[],0,0,0,0,0,0,0,0,19,E,2,0.0,nsgrand,11,0,1,11,0,0,0,0.982432160526514,0.982432160526514,0.0,0,0,-1,5,0.0012290271697565913,0.9999288320541382,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,E,0.0,11,baseline,nsgrand,-2499,-48.33573568612337,0,0,0
20,E,2,0.0,baseline,8,0,1,8,2499,2499,0,49.262817949056625,49.262817949056625,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[63, 125, 95, 9, 86, 68, 82, 71, 62, 102]",[],0,0,0,0,0,0,0,0,20,E,2,0.0,nsgrand,8,0,1,8,0,0,0,1.0784610640257597,1.0784610640257597,0.0,0,0,-1,5,0.0009219319908879697,0.9999068975448608,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,E,0.0,8,baseline,nsgrand,-2499,-48.184356885030866,0,0,0
21,E,2,0.0,baseline,9,0,1,9,2499,2499,0,49.30881806649268,49.30881806649268,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[119, 3, 99, 116, 85, 122, 35, 109, 77, 12]",[],0,0,0,0,0,0,0,0,21,E,2,0.0,nsgrand,9,0,1,9,0,0,0,0.9751920588314533,0.9751920588314533,0.0,0,0,-1,5,0.0008610134827904403,0.9999061822891235,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,E,0.0,9,baseline,nsgrand,-2499,-48.33362600766122,0,0,0
22,E,2,0.0,baseline,14,0,1,14,2499,2499,0,49.28943794220686,49.28943794220686,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[9, 86, 104, 15, 42, 106, 25, 102, 84, 3]",[],0,0,0,0,0,0,0,0,22,E,2,0.0,nsgrand,14,0,1,14,0,0,0,0.9783019777387381,0.9783019777387381,0.0,0,0,-1,5,0.00023468943254556507,0.9999747276306152,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,E,0.0,14,baseline,nsgrand,-2499,-48.31113596446812,0,0,0
23,E,2,0.0,baseline,3,0,1,3,2499,2499,0,49.396686954423785,49.396686954423785,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[93, 111, 40, 55, 122, 78, 115, 23, 121, 116]",[],0,0,0,0,0,0,0,0,23,E,2,0.0,nsgrand,3,1,0,0,3,3,0,11.538703925907612,0.0505899079144001,0.0,0,18,1,4,0.3323368728160858,0.06094202399253845,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[32, 93, 105, 127, 122, 78, 111, 115, 4, 116]","[3.3249340049223974e-05, 3.269458102295175e-05, 0.006300257984548807, 0.46374353766441345, 0.4689481854438782, 0.06094202399253845]",1200,4,0,0,0,1,0,0,23,E,0.0,3,baseline,nsgrand,-2496,-37.85798302851617,-1,1,0
24,E,2,0.0,baseline,9,0,1,9,2499,2499,0,49.49275706894696,49.49275706894696,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[108, 50, 34, 71, 57, 87, 17, 117, 88, 13]",[],0,0,0,0,0,0,0,0,24,E,2,0.0,nsgrand,9,0,1,9,0,0,0,1.0787411592900753,1.0787411592900753,0.0,0,0,-1,5,0.0009287387947551906,0.999958872795105,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,E,0.0,9,baseline,nsgrand,-2499,-48.41401590965688,0,0,0
25,E,2,0.0,baseline,17,0,1,17,2499,2499,0,49.55350584350526,49.55350584350526,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[57, 93, 16, 69, 47, 114, 123, 36, 34, 100]",[],0,0,0,0,0,0,0,0,25,E,2,0.0,nsgrand,17,0,1,17,0,0,0,0.9873420931398869,0.9873420931398869,0.0,0,0,-1,5,0.00010827130608959123,0.9999823570251465,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,E,0.0,17,baseline,nsgrand,-2499,-48.56616375036538,0,0,0
26,E,2,0.0,baseline,21,0,1,21,2499,2499,0,49.10875903442502,49.10875903442502,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[28, 31, 16, 37, 102, 114, 36, 125, 49, 88]",[],0,0,0,0,0,0,0,0,26,E,2,0.0,nsgrand,21,0,1,21,0,0,0,0.9876519907265902,0.9876519907265902,0.0,0,0,-1,5,0.00016477562894579023,0.9999793767929077,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,E,0.0,21,baseline,nsgrand,-2499,-48.12110704369843,0,0,0
27,E,2,0.0,baseline,13,0,1,13,2499,2499,0,49.27198798395693,49.27198798395693,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[108, 16, 85, 10, 17, 81, 33, 13, 25, 95]",[],0,0,0,0,0,0,0,0,27,E,2,0.0,nsgrand,13,0,1,13,0,0,0,0.9960110764950514,0.9960110764950514,0.0,0,0,-1,5,0.0003682485839817673,0.9999717473983765,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,E,0.0,13,baseline,nsgrand,-2499,-48.27597690746188,0,0,0
28,E,2,0.0,baseline,8,0,1,8,2499,2499,0,49.58875593729317,49.58875593729317,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[36, 10, 106, 14, 37, 92, 84, 121, 28, 116]",[],0,0,0,0,0,0,0,0,28,E,2,0.0,nsgrand,8,0,1,8,0,0,0,0.9831520728766918,0.9831520728766918,0.0,0,0,-1,5,0.0004588184237945825,0.9998974800109863,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,E,0.0,8,baseline,nsgrand,-2499,-48.60560386441648,0,0,0
29,E,2,0.0,baseline,11,0,1,11,2499,2499,0,49.35558699071407,49.35558699071407,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[103, 57, 50, 124, 10, 60, 56, 1, 8, 62]",[],0,0,0,0,0,0,0,0,29,E,2,0.0,nsgrand,11,0,1,11,0,0,0,0.9906219784170389,0.9906219784170389,0.0,0,0,-1,5,0.0015946286730468273,0.9999361038208008,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,E,0.0,11,baseline,nsgrand,-2499,-48.364965012297034,0,0,0
30,E,2,0.0,baseline,12,0,1,12,2499,2499,0,49.197688000276685,49.197688000276685,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[77, 85, 83, 87, 78, 28, 51, 76, 89, 40]",[],0,0,0,0,0,0,0,0,30,E,2,0.0,nsgrand,12,0,1,12,0,0,0,0.9726220741868019,0.9726220741868019,0.0,0,0,-1,5,0.00013570298324339092,0.9999709129333496,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,E,0.0,12,baseline,nsgrand,-2499,-48.22506592608988,0,0,0
31,E,2,0.0,baseline,11,0,1,11,2499,2499,0,49.36005803756416,49.36005803756416,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[99, 4, 11, 95, 21, 49, 16, 60, 107, 116]",[],0,0,0,0,0,0,0,0,31,E,2,0.0,nsgrand,11,0,1,11,0,0,0,0.9838619735091925,0.9838619735091925,0.0,0,0,-1,5,0.0007172261830419302,0.9999574422836304,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,E,0.0,11,baseline,nsgrand,-2499,-48.376196064054966,0,0,0
32,E,2,0.0,baseline,12,0,1,12,2499,2499,0,49.09456009045243,49.09456009045243,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[121, 62, 14, 17, 96, 4, 28, 33, 23, 32]",[],0,0,0,0,0,0,0,0,32,E,2,0.0,nsgrand,12,0,1,12,0,0,0,0.9850820060819387,0.9850820060819387,0.0,0,0,-1,5,0.0006054198602214456,0.9999704360961914,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,E,0.0,12,baseline,nsgrand,-2499,-48.109478084370494,0,0,0
33,E,2,0.0,baseline,11,0,1,11,2499,2499,0,49.32260699570179,49.32260699570179,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[99, 30, 44, 103, 121, 59, 76, 16, 106, 18]",[],0,0,0,0,0,0,0,0,33,E,2,0.0,nsgrand,11,0,1,11,0,0,0,0.9833720978349447,0.9833720978349447,0.0,0,0,-1,5,0.0002453874913044274,0.9999747276306152,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,E,0.0,11,baseline,nsgrand,-2499,-48.339234897866845,0,0,0
34,E,2,0.0,baseline,7,0,1,7,2499,2499,0,49.66015485115349,49.66015485115349,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[45, 95, 111, 127, 56, 13, 67, 115, 106, 94]",[],0,0,0,0,0,0,0,0,34,E,2,0.0,nsgrand,7,0,1,7,0,0,0,0.9843120351433754,0.9843120351433754,0.0,0,0,-1,5,0.0009638238116167486,0.9999184608459473,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,34,E,0.0,7,baseline,nsgrand,-2499,-48.67584281601012,0,0,0
35,E,2,0.0,baseline,13,0,1,13,2499,2499,0,49.35647710226476,49.35647710226476,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[13, 112, 51, 69, 37, 77, 1, 117, 70, 86]",[],0,0,0,0,0,0,0,0,35,E,2,0.0,nsgrand,13,0,1,13,0,0,0,0.9857520926743746,0.9857520926743746,0.0,0,0,-1,5,0.0002500582195352763,0.9999760389328003,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,35,E,0.0,13,baseline,nsgrand,-2499,-48.37072500959039,0,0,0
