sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
37,C,1,0.0,baseline,13,0,1,13,2499,2499,0,55.60699402121827,55.60699402121827,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[77, 106, 52, 86, 44, 47, 96, 5, 37, 62]",[],0,0,0,0,0,0,0,0
37,C,1,0.0,nsgrand,13,0,1,13,3999,0,3999,196.71613100217655,0.0,194.85284300753847,1,0,-1,5,0.0006140015320852399,0.9998034834861755,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,C,1,0.0,baseline,10,0,1,10,2499,2499,0,55.697942996630445,55.697942996630445,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 117, 110, 101, 51, 68, 17, 40, 11, 80]",[],0,0,0,0,0,0,0,0
38,C,1,0.0,nsgrand,10,0,1,10,3999,0,3999,193.96655799937434,0.0,191.87737102038227,1,0,-1,5,0.0008890107274055481,0.9996241331100464,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,C,1,0.0,baseline,10,0,1,10,2499,2499,0,56.11455100006424,56.11455100006424,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[63, 43, 11, 116, 30, 36, 35, 79, 75, 51]",[],0,0,0,0,0,0,0,0
39,C,1,0.0,nsgrand,10,0,1,10,3999,0,3999,195.3429699933622,0.0,193.23481299215928,1,0,-1,5,0.0011618436546996236,0.9998364448547363,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,C,1,0.0,baseline,15,0,1,15,2499,2499,0,57.47750200680457,57.47750200680457,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[9, 14, 89, 3, 13, 94, 125, 2, 6, 12]",[],0,0,0,0,0,0,0,0
40,C,1,0.0,nsgrand,15,0,1,15,3999,0,3999,198.17483201040886,0.0,196.0774349863641,1,0,-1,5,0.0004662417049985379,0.9998847246170044,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,C,1,0.0,baseline,18,0,1,18,2499,2499,0,56.27768000704236,56.27768000704236,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[80, 48, 58, 61, 46, 101, 90, 94, 53, 70]",[],0,0,0,0,0,0,0,0
41,C,1,0.0,nsgrand,18,0,1,18,3999,0,3999,195.54464798420668,0.0,193.73920001089573,1,0,-1,5,0.0006136049050837755,0.9998562335968018,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,C,1,0.0,baseline,13,0,1,13,2499,2499,0,55.46943499939516,55.46943499939516,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[26, 95, 74, 46, 28, 33, 78, 76, 65, 123]",[],0,0,0,0,0,0,0,0
42,C,1,0.0,nsgrand,13,0,1,13,3999,0,3999,195.59402801678516,0.0,193.74861000687815,1,0,-1,5,0.0010856174631044269,0.9997913241386414,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
43,C,1,0.0,baseline,7,0,1,7,2499,2499,0,56.02342198835686,56.02342198835686,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 91, 28, 106, 5, 86, 115, 104, 41, 45]",[],0,0,0,0,0,0,0,0
43,C,1,0.0,nsgrand,7,0,1,7,3999,0,3999,196.64152097539045,0.0,194.7000240033958,1,0,-1,5,0.002461880212649703,0.9988378882408142,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
44,C,1,0.0,baseline,26,0,1,26,2499,2499,0,56.30471900803968,56.30471900803968,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[18, 127, 6, 46, 14, 20, 27, 19, 17, 32]",[],0,0,0,0,0,0,0,0
44,C,1,0.0,nsgrand,26,0,1,26,3999,0,3999,195.0576609815471,0.0,192.93683400610462,1,0,-1,5,0.0005354624590836465,0.9998784065246582,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
45,C,1,0.0,baseline,10,0,1,10,2499,2499,0,55.57183499331586,55.57183499331586,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[43, 59, 88, 15, 110, 37, 64, 106, 40, 98]",[],0,0,0,0,0,0,0,0
45,C,1,0.0,nsgrand,10,0,1,10,3999,0,3999,198.05398202151991,0.0,196.25196402193978,1,0,-1,5,0.0011510442709550261,0.9997954964637756,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
46,C,1,0.0,baseline,8,0,1,8,2499,2499,0,56.39241900644265,56.39241900644265,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[95, 35, 53, 121, 68, 117, 98, 125, 1, 115]",[],0,0,0,0,0,0,0,0
