sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
7,C,1,2.0,nsgrand,2,1,0,0,1,1,0,4.793290019733831,0.023090018657967448,0.0,0,18,1,2,0.7807201743125916,0.0022982957307249308,ai,ai_success,standard,"[2, 3]","[0, 1, 2]","[19, 52, 10, 75, 49, 127, 12, 40, 119, 121]","[0.00011949645704589784, 0.0028118290938436985, 0.8415970206260681, 0.14925821125507355, 0.003915263805538416, 0.0022982957307249308]",1200,4,0,0,0,1,0,0
8,C,1,2.0,baseline,8,0,1,8,2499,2499,0,54.1893629997503,54.1893629997503,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[40, 62, 41, 32, 42, 15, 11, 39, 58, 6]",[],0,0,0,0,0,0,0,0
8,C,1,2.0,nsgrand,8,0,1,8,3999,0,3999,186.694654985331,0.0,185.17533401609398,1,0,-1,5,0.014246245846152306,0.9990531802177429,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
9,C,1,2.0,baseline,9,0,1,9,2499,2499,0,55.78522299765609,55.78522299765609,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[39, 0, 50, 36, 47, 26, 55, 107, 87, 124]",[],0,0,0,0,0,0,0,0
9,C,1,2.0,nsgrand,9,0,1,9,3999,0,3999,188.1791850028094,0.0,186.4671570074279,1,0,-1,5,0.07887840270996094,0.991672933101654,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
10,C,1,2.0,baseline,7,0,1,7,2499,2499,0,56.283738987986,56.283738987986,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[90, 93, 96, 52, 114, 108, 105, 83, 123, 65]",[],0,0,0,0,0,0,0,0
10,C,1,2.0,nsgrand,7,0,1,7,3999,0,3999,193.67225997848436,0.0,191.92288201884367,1,0,-1,5,0.0325097031891346,0.998367965221405,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
11,C,1,2.0,baseline,5,0,1,5,2499,2499,0,58.0355080019217,58.0355080019217,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[101, 88, 79, 98, 29, 18, 64, 10, 23, 93]",[],0,0,0,0,0,0,0,0
11,C,1,2.0,nsgrand,5,0,1,5,3999,0,3999,196.58910200814717,0.0,194.8130830132868,1,0,-1,5,0.2869800627231598,0.8481274247169495,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
12,C,1,2.0,baseline,16,0,1,16,2499,2499,0,56.735127000138164,56.735127000138164,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[45, 37, 43, 46, 50, 58, 44, 57, 48, 47]",[],0,0,0,0,0,0,0,0
12,C,1,2.0,nsgrand,16,0,1,16,3999,0,3999,187.41178000345826,0.0,185.26377400849015,1,0,-1,5,0.0005867066793143749,0.9999022483825684,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
13,C,1,2.0,baseline,10,0,1,10,2499,2499,0,54.32316299993545,54.32316299993545,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[42, 66, 74, 62, 64, 61, 10, 48, 102, 41]",[],0,0,0,0,0,0,0,0
13,C,1,2.0,nsgrand,10,0,1,10,3999,0,3999,189.93628400494345,0.0,188.06739599676803,1,0,-1,5,0.010223615914583206,0.9986488223075867,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
14,C,1,2.0,baseline,8,0,1,8,2499,2499,0,54.75470901001245,54.75470901001245,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[5, 19, 99, 59, 68, 77, 43, 101, 52, 116]",[],0,0,0,0,0,0,0,0
14,C,1,2.0,nsgrand,8,0,1,8,3999,0,3999,186.98881298769265,0.0,185.2400040079374,1,0,-1,5,0.02968582883477211,0.9982420206069946,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
15,C,1,2.0,baseline,13,0,1,13,2499,2499,0,55.78568301280029,55.78568301280029,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[13, 127, 7, 31, 114, 10, 19, 53, 29, 124]",[],0,0,0,0,0,0,0,0
15,C,1,2.0,nsgrand,13,0,1,13,3999,0,3999,194.64957399759442,0.0,192.6259270112496,1,0,-1,5,0.002122459001839161,0.9997460246086121,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
16,C,1,2.0,baseline,4,0,1,4,2499,2499,0,57.18668401823379,57.18668401823379,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[68, 27, 94, 47, 60, 35, 63, 62, 36, 98]",[],0,0,0,0,0,0,0,0
16,C,1,2.0,nsgrand,4,1,0,0,34,34,0,96.54027200303972,0.355868018232286,0.0,0,22,1,4,0.15297266840934753,0.3613956868648529,ai,ai_success,expanded_overflow,"[3, 4, 5]","[0, 1, 2, 3]","[47, 37, 98, 27, 67, 109, 115, 48, 68, 94]","[9.355240763397887e-05, 1.5103041732800193e-05, 0.001307814964093268, 0.18021813035011292, 0.4569697380065918, 0.3613956868648529]",2400,5,0,0,0,1,0,0
17,C,1,2.0,baseline,5,0,1,5,2499,2499,0,54.22122302115895,54.22122302115895,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[125, 71, 109, 99, 117, 57, 93, 33, 42, 69]",[],0,0,0,0,0,0,0,0
17,C,1,2.0,nsgrand,5,0,1,5,3999,0,3999,189.14228901849128,0.0,187.5056790013332,1,0,-1,5,0.5648514628410339,0.8354946970939636,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
18,C,1,2.0,baseline,14,0,1,14,2499,2499,0,54.57416098215617,54.57416098215617,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[11, 12, 126, 10, 52, 110, 124, 121, 8, 125]",[],0,0,0,0,0,0,0,0
18,C,1,2.0,nsgrand,14,0,1,14,3999,0,3999,190.39604099816643,0.0,188.59934297506697,1,0,-1,5,0.004063691012561321,0.9995207786560059,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
19,C,1,2.0,baseline,5,0,1,5,2499,2499,0,53.84144498384558,53.84144498384558,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[127, 29, 113, 118, 114, 0, 120, 104, 59, 69]",[],0,0,0,0,0,0,0,0
19,C,1,2.0,nsgrand,5,1,0,0,16,16,0,92.35664800507948,0.1827480155043304,0.0,0,22,1,5,0.7436131834983826,0.6725542545318604,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[29, 113, 127, 118, 103, 75, 114, 120, 104, 21]","[0.0019865273497998714, 3.320151154184714e-05, 2.9816957976436242e-05, 0.0048424964770674706, 0.32055366039276123, 0.6725542545318604]",2400,5,0,0,0,1,0,0
20,C,1,2.0,baseline,6,0,1,6,2499,2499,0,55.02380701364018,55.02380701364018,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[122, 101, 93, 11, 120, 9, 59, 111, 115, 32]",[],0,0,0,0,0,0,0,0
20,C,1,2.0,nsgrand,6,0,1,6,3999,0,3999,187.16161098564044,0.0,185.51346199819818,1,0,-1,5,0.17195092141628265,0.852376401424408,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
21,C,1,2.0,baseline,3,1,0,0,139,139,0,34.91352699347772,34.91352699347772,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[79, 72, 75, 19, 54, 65, 51, 32, 83, 52]",[],0,0,0,0,0,0,0,0
21,C,1,2.0,nsgrand,3,1,0,0,1,1,0,11.470956000266597,0.02448001760058105,0.0,0,18,1,3,0.9559752345085144,0.006553038954734802,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[51, 65, 83, 100, 54, 72, 75, 79, 13, 93]","[0.0005731931305490434, 6.095865319366567e-05, 0.03381580114364624, 0.7986072301864624, 0.16038978099822998, 0.006553038954734802]",1200,4,0,0,0,1,0,0
22,C,1,2.0,baseline,8,0,1,8,2499,2499,0,53.64531700615771,53.64531700615771,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[113, 99, 92, 81, 88, 87, 101, 100, 73, 127]",[],0,0,0,0,0,0,0,0
22,C,1,2.0,nsgrand,8,0,1,8,3999,0,3999,193.3129620156251,0.0,191.83528202120215,1,0,-1,5,0.011802454479038715,0.9993724226951599,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
23,C,1,2.0,baseline,4,0,1,4,2499,2499,0,54.61431998992339,54.61431998992339,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[84, 18, 62, 88, 12, 53, 80, 68, 87, 86]",[],0,0,0,0,0,0,0,0
23,C,1,2.0,nsgrand,4,1,0,0,5,5,0,11.382438009604812,0.06765002035535872,0.0,0,18,1,4,0.9652306437492371,0.01976604387164116,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[88, 84, 48, 123, 98, 93, 12, 18, 80, 87]","[0.000616610050201416, 8.415240699832793e-06, 0.0004666662134695798, 0.18244680762290955, 0.7966954708099365, 0.01976604387164116]",1200,4,0,0,0,1,0,0
24,C,1,2.0,baseline,7,0,1,7,2499,2499,0,53.91541501739994,53.91541501739994,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[62, 69, 10, 45, 119, 20, 17, 70, 8, 97]",[],0,0,0,0,0,0,0,0
24,C,1,2.0,nsgrand,7,0,1,7,3999,0,3999,191.2819659919478,0.0,189.76764602120966,1,0,-1,5,0.029966486617922783,0.9979536533355713,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
25,C,1,2.0,baseline,10,0,1,10,2499,2499,0,55.82850199425593,55.82850199425593,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[59, 61, 48, 37, 54, 53, 60, 62, 50, 55]",[],0,0,0,0,0,0,0,0
25,C,1,2.0,nsgrand,10,0,1,10,3999,0,3999,190.17602197709493,0.0,188.41349400463514,1,0,-1,5,0.012148228473961353,0.9991583824157715,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
26,C,1,2.0,baseline,13,0,1,13,2499,2499,0,54.94760800502263,54.94760800502263,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[56, 32, 28, 23, 60, 125, 59, 119, 14, 2]",[],0,0,0,0,0,0,0,0
26,C,1,2.0,nsgrand,13,0,1,13,3999,0,3999,190.984517976176,0.0,189.12260900833644,1,0,-1,5,0.004494791850447655,0.9996888637542725,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
27,C,1,2.0,baseline,7,0,1,7,2499,2499,0,54.73164998693392,54.73164998693392,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 85, 26, 86, 50, 113, 59, 102, 100, 14]",[],0,0,0,0,0,0,0,0
27,C,1,2.0,nsgrand,7,0,1,7,3999,0,3999,186.03265899582766,0.0,184.336929989513,1,0,-1,5,0.01611756719648838,0.9984675049781799,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,C,1,2.0,baseline,12,0,1,12,2499,2499,0,54.71585999475792,54.71585999475792,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[67, 12, 1, 68, 101, 124, 118, 105, 65, 73]",[],0,0,0,0,0,0,0,0
28,C,1,2.0,nsgrand,12,0,1,12,3999,0,3999,194.3842860055156,0.0,192.6217759901192,1,0,-1,5,0.0031494370196014643,0.9996360540390015,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,C,1,2.0,baseline,3,0,1,3,2499,2499,0,54.48932101717219,54.48932101717219,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[97, 89, 88, 110, 102, 104, 116, 83, 122, 66]",[],0,0,0,0,0,0,0,0
29,C,1,2.0,nsgrand,3,1,0,0,2,2,0,11.383126984583214,0.035998993553221226,0.0,0,18,1,3,0.25679662823677063,0.19463226199150085,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[56, 104, 116, 93, 109, 94, 89, 88, 97, 110]","[0.0003232309827581048, 9.287787543144077e-05, 0.011153352446854115, 0.3978109657764435, 0.3959873914718628, 0.19463226199150085]",1200,4,0,0,0,1,0,0
30,C,1,2.0,baseline,5,0,1,5,2499,2499,0,54.16593301924877,54.16593301924877,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[89, 94, 69, 41, 127, 68, 49, 77, 34, 1]",[],0,0,0,0,0,0,0,0
30,C,1,2.0,nsgrand,5,0,1,5,3999,0,3999,188.10285499785095,0.0,186.37195698102005,1,0,-1,5,0.19511939585208893,0.7347185015678406,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,C,1,2.0,baseline,6,0,1,6,2499,2499,0,54.43837199709378,54.43837199709378,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[95, 76, 11, 73, 102, 57, 69, 83, 63, 93]",[],0,0,0,0,0,0,0,0
31,C,1,2.0,nsgrand,6,0,1,6,3999,0,3999,188.1483759789262,0.0,186.26351800048724,1,0,-1,5,0.03871326521039009,0.9948545694351196,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
32,C,1,2.0,baseline,7,0,1,7,2499,2499,0,54.89830899750814,54.89830899750814,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 4, 104, 19, 91, 22, 84, 127, 24, 5]",[],0,0,0,0,0,0,0,0
32,C,1,2.0,nsgrand,7,0,1,7,3999,0,3999,186.3040869939141,0.0,184.59159799385816,1,0,-1,5,0.003724989714100957,0.9995299577713013,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,C,1,2.0,baseline,8,0,1,8,2499,2499,0,56.057220994262025,56.057220994262025,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[42, 18, 29, 49, 52, 4, 35, 51, 57, 28]",[],0,0,0,0,0,0,0,0
33,C,1,2.0,nsgrand,8,0,1,8,3999,0,3999,194.64625397813506,0.0,192.68482699408196,1,0,-1,5,0.014287009835243225,0.9992818236351013,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
34,C,1,2.0,baseline,12,0,1,12,2499,2499,0,55.150897009298205,55.150897009298205,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[47, 18, 42, 52, 38, 61, 48, 90, 40, 14]",[],0,0,0,0,0,0,0,0
34,C,1,2.0,nsgrand,12,0,1,12,3999,0,3999,192.0613110123668,0.0,190.17125200480223,1,0,-1,5,0.0020550917834043503,0.9998096823692322,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,C,1,2.0,baseline,4,0,1,4,2499,2499,0,54.58071001339704,54.58071001339704,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[93, 72, 112, 13, 30, 56, 111, 59, 68, 50]",[],0,0,0,0,0,0,0,0
35,C,1,2.0,nsgrand,4,0,1,4,3999,0,3999,186.63972499780357,0.0,184.93050601682626,1,0,-1,5,0.17254972457885742,0.8412196636199951,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,C,1,2.0,baseline,9,0,1,9,2499,2499,0,54.93752800975926,54.93752800975926,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 61, 51, 48, 34, 44, 12, 63, 38, 42]",[],0,0,0,0,0,0,0,0
36,C,1,2.0,nsgrand,9,0,1,9,3999,0,3999,193.79844001377933,0.0,191.80005197995342,1,0,-1,5,0.018603306263685226,0.9991059899330139,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
37,C,1,2.0,baseline,11,0,1,11,2499,2499,0,56.89183599315584,56.89183599315584,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[24, 46, 35, 50, 31, 57, 12, 47, 109, 61]",[],0,0,0,0,0,0,0,0
37,C,1,2.0,nsgrand,11,0,1,11,3999,0,3999,190.1549129979685,0.0,188.13478501397185,1,0,-1,5,0.0028865064959973097,0.9997574687004089,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,C,1,2.0,baseline,3,0,1,3,2499,2499,0,55.196845991304144,55.196845991304144,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[60, 63, 6, 61, 39, 31, 27, 20, 46, 57]",[],0,0,0,0,0,0,0,0
38,C,1,2.0,nsgrand,3,1,0,0,3,3,0,11.25135799520649,0.04531900049187243,0.0,0,18,1,3,0.26867976784706116,0.13629314303398132,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[60, 63, 50, 44, 20, 95, 6, 61, 26, 38]","[8.815341425361112e-05, 2.349167516513262e-05, 0.008745213970541954, 0.5333040952682495, 0.3215459883213043, 0.13629314303398132]",1200,4,0,0,0,1,0,0
39,C,1,2.0,baseline,10,0,1,10,2499,2499,0,54.14604299585335,54.14604299585335,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[53, 121, 35, 113, 38, 30, 22, 8, 39, 120]",[],0,0,0,0,0,0,0,0
39,C,1,2.0,nsgrand,10,0,1,10,3999,0,3999,191.12242601113394,0.0,189.59550600266084,1,0,-1,5,0.0019750192295759916,0.999756395816803,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,C,1,2.0,baseline,7,0,1,7,2499,2499,0,56.922015006421134,56.922015006421134,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[0, 2, 18, 25, 22, 51, 19, 34, 124, 7]",[],0,0,0,0,0,0,0,0
40,C,1,2.0,nsgrand,7,0,1,7,3999,0,3999,193.59552999958396,0.0,191.6035829926841,1,0,-1,5,0.0842287540435791,0.9676648378372192,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,C,1,2.0,baseline,9,0,1,9,2499,2499,0,56.65483701159246,56.65483701159246,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[30, 4, 16, 35, 55, 2, 23, 40, 7, 20]",[],0,0,0,0,0,0,0,0
41,C,1,2.0,nsgrand,9,0,1,9,3999,0,3999,197.04315898707137,0.0,195.232229976682,1,0,-1,5,0.006518996320664883,0.9994664788246155,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,C,1,2.0,baseline,8,0,1,8,2499,2499,0,54.84698902000673,54.84698902000673,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[75, 86, 89, 66, 90, 103, 68, 28, 81, 67]",[],0,0,0,0,0,0,0,0
42,C,1,2.0,nsgrand,8,0,1,8,3999,0,3999,191.2855950067751,0.0,189.52034701942466,1,0,-1,5,0.017215939238667488,0.9991760849952698,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
43,C,1,2.0,baseline,8,0,1,8,2499,2499,0,55.657443997915834,55.657443997915834,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[99, 6, 124, 81, 125, 107, 33, 123, 119, 1]",[],0,0,0,0,0,0,0,0
43,C,1,2.0,nsgrand,8,0,1,8,3999,0,3999,189.48301699128933,0.0,187.56848899647593,1,0,-1,5,0.031707145273685455,0.9973202347755432,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
44,C,1,2.0,baseline,3,0,1,3,2499,2499,0,55.19328601076268,55.19328601076268,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[107, 110, 2, 106, 50, 92, 117, 44, 80, 122]",[],0,0,0,0,0,0,0,0
