profile,snr_db,decoder,samples,frame_errors,bler,ci_low,ci_high,plot_eligible,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_queries,p95_queries,rescue_rate,micro_bp_rate,main_success_rate,stop_target_errors,max_samples_cap
C,2.0,bp_10,2912,2912,1.0,0.9987340165072565,1.0,1,146.8965479052513,151.37275895103812,153.7311774212867,10.0,10.0,0.0,0.0,0.0,200,80000
C,2.0,bp_20,2912,2912,1.0,0.9987340165072565,1.0,1,293.94446582863475,302.1038310835138,306.07173290569335,20.0,20.0,0.0,0.0,0.0,200,80000
C,2.0,bp_50,2912,2912,1.0,0.9987340165072565,1.0,1,734.3806708754478,752.038662857376,759.6100872335956,50.0,50.0,0.0,0.0,0.0,200,80000
C,2.0,bp_cdf_rescue,2912,218,0.07486263736263736,0.06556336921370234,0.08502652246851483,1,35.23820824345451,124.11692251916973,127.46819275431335,7.285714285714286,96.0,0.07589285714285714,0.0,0.9241071428571429,200,80000
C,2.0,bp_nms_20,2912,218,0.07486263736263736,0.06556336921370234,0.08502652246851483,1,33.334589514857065,100.29797840397805,103.13118298538029,6.583104395604396,20.0,0.0,0.0,0.9241071428571429,200,80000
C,2.0,bp_nms_50,2912,201,0.06902472527472528,0.060082600175019596,0.07884410157261032,1,44.17081833765893,249.55359608866274,256.7429743055254,8.739010989010989,50.0,0.0,0.0,0.9306318681318682,200,80000
C,2.0,bp_orb_rescue,2912,218,0.07486263736263736,0.06556336921370234,0.08502652246851483,1,34.93136970728001,120.12607022188601,123.1655045459047,6.071428571428571,80.0,0.07589285714285714,0.0,0.9241071428571429,200,80000
C,2.0,bp_segmented_rescue,2912,218,0.07486263736263736,0.06556336921370234,0.08502652246851483,1,34.9017865244225,119.83078396879137,123.18753312807529,6.071428571428571,80.0,0.07589285714285714,0.0,0.9241071428571429,200,80000
C,2.0,bp_wbf_post,2912,218,0.07486263736263736,0.06556336921370234,0.08502652246851483,1,34.12941935476028,109.54264283645897,113.604336399585,0.7589285714285714,10.0,0.07589285714285714,0.0,0.9241071428571429,200,80000
C,2.0,hybrid_bp_nsg,2912,216,0.07417582417582418,0.06491765403363683,0.08430009182712037,1,37.270168169045945,118.89248134102671,122.38205237779765,0.16483516483516483,0.0,0.001717032967032967,0.0,0.9241071428571429,200,80000
