sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,E,2,2.0,baseline,6,0,1,6,2499,2499,0,102.8266311623156,102.8266311623156,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[12, 83, 47, 52, 0, 79, 48, 112, 31, 21]",[],0,0,0,0,0,0,0,0
0,E,2,2.0,nsgrand,6,0,1,6,0,0,0,1116.2282889708877,1116.2282889708877,0.0,0,0,-1,5,0.03341164439916611,0.9931038022041321,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
0,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,189.9148130323738,189.9148130323738,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[12, 83, 47, 52, 0, 79, 48, 112, 31, 21]",[],0,0,0,0,0,0,0,0
1,E,2,2.0,baseline,6,0,1,6,2499,2499,0,49.459425965324044,49.459425965324044,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[94, 61, 124, 53, 52, 76, 64, 83, 59, 45]",[],0,0,0,0,0,0,0,0
1,E,2,2.0,nsgrand,6,0,1,6,0,0,0,1.1516909580677748,1.1516909580677748,0.0,0,0,-1,5,0.02668164111673832,0.9981718063354492,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
1,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,164.00223900564015,164.00223900564015,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[94, 61, 124, 53, 52, 76, 64, 83, 59, 45]",[],0,0,0,0,0,0,0,0
2,E,2,2.0,baseline,5,0,1,5,2499,2499,0,49.859463004395366,49.859463004395366,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[67, 27, 83, 78, 20, 54, 1, 60, 12, 84]",[],0,0,0,0,0,0,0,0
2,E,2,2.0,nsgrand,5,0,1,5,0,0,0,1.1739600449800491,1.1739600449800491,0.0,0,0,-1,5,0.14870545268058777,0.9897983074188232,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
2,E,2,2.0,strong_symbolic,5,0,1,5,3999,3999,0,163.09368703514338,163.09368703514338,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[67, 27, 83, 78, 20, 54, 1, 60, 12, 84]",[],0,0,0,0,0,0,0,0
3,E,2,2.0,baseline,6,0,1,6,2499,2499,0,49.59392501041293,49.59392501041293,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[53, 113, 52, 10, 95, 72, 16, 7, 115, 109]",[],0,0,0,0,0,0,0,0
3,E,2,2.0,nsgrand,6,0,1,6,3699,1200,2499,71.32519409060478,9.811037918552756,49.73801411688328,1,18,1,4,0.9348207116127014,0.06691393256187439,fallback_fail,postsearch_exhausted,standard,postsearch_fallback,"[3, 4]","[0, 1, 2]","[52, 40, 95, 113, 82, 79, 16, 72, 109, 115]","[0.000198622394236736, 6.211932941369014e-06, 0.0002653176197782159, 0.0967673733830452, 0.8358485102653503, 0.06691393256187439]",1200,4,2500,24,4,0,0,0
3,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,161.89379710704088,161.89379710704088,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[53, 113, 52, 10, 95, 72, 16, 7, 115, 109]",[],0,0,0,0,0,0,0,0
4,E,2,2.0,baseline,6,0,1,6,2499,2499,0,49.48861617594957,49.48861617594957,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[121, 37, 115, 10, 25, 101, 41, 5, 106, 98]",[],0,0,0,0,0,0,0,0
4,E,2,2.0,nsgrand,6,0,1,6,0,0,0,1.0217521339654922,1.0217521339654922,0.0,0,0,-1,5,0.03633737191557884,0.9989058971405029,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
4,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,161.6012288723141,161.6012288723141,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[121, 37, 115, 10, 25, 101, 41, 5, 106, 98]",[],0,0,0,0,0,0,0,0
5,E,2,2.0,baseline,2,1,0,0,22,22,0,29.623362934216857,29.623362934216857,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[112, 27, 121, 116, 42, 0, 23, 117, 122, 48]",[],0,0,0,0,0,0,0,0
5,E,2,2.0,nsgrand,2,1,0,0,1,1,0,1.5050768852233887,0.017938902601599693,0.0,0,18,1,2,0.9937614798545837,1.620540729163622e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[112, 117, 121, 116, 48, 122, 120, 113, 119, 123]","[3.7661886835849145e-06, 0.0004614420176949352, 0.9974755644798279, 0.0020335966255515814, 2.4060394935077056e-05, 1.620540729163622e-06]",1200,4,0,0,0,1,0,0
5,E,2,2.0,strong_symbolic,2,1,0,0,20,20,0,133.69921292178333,133.69921292178333,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[112, 27, 121, 116, 42, 0, 23, 117, 122, 48]",[],0,0,0,0,0,0,0,0
6,E,2,2.0,baseline,6,0,1,6,2499,2499,0,49.841013038530946,49.841013038530946,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[86, 100, 19, 79, 93, 83, 106, 99, 85, 96]",[],0,0,0,0,0,0,0,0
6,E,2,2.0,nsgrand,6,0,1,6,0,0,0,1.2712799943983555,1.2712799943983555,0.0,0,0,-1,5,0.08923672139644623,0.9982876181602478,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
6,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,162.17000386677682,162.17000386677682,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[86, 100, 19, 79, 93, 83, 106, 99, 85, 96]",[],0,0,0,0,0,0,0,0
7,E,2,2.0,baseline,7,0,1,7,2499,2499,0,49.42377610132098,49.42377610132098,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[18, 84, 87, 92, 61, 91, 37, 43, 41, 60]",[],0,0,0,0,0,0,0,0
7,E,2,2.0,nsgrand,7,0,1,7,0,0,0,0.9962210897356272,0.9962210897356272,0.0,0,0,-1,5,0.00626725610345602,0.9994677901268005,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
7,E,2,2.0,strong_symbolic,7,0,1,7,3999,3999,0,163.1330568343401,163.1330568343401,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[18, 84, 87, 92, 61, 91, 37, 43, 41, 60]",[],0,0,0,0,0,0,0,0
8,E,2,2.0,baseline,3,1,0,0,316,316,0,32.419949071481824,32.419949071481824,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[73, 27, 63, 103, 115, 2, 87, 86, 25, 1]",[],0,0,0,0,0,0,0,0
8,E,2,2.0,nsgrand,3,1,0,0,1,1,0,9.820217033848166,0.020019011572003365,0.0,0,18,1,3,0.862459659576416,0.00961108785122633,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[1, 2, 103, 82, 80, 73, 115, 87, 63, 86]","[5.8762576372828335e-05, 7.71189843362663e-06, 0.008895077742636204, 0.7027985453605652, 0.2786288261413574, 0.00961108785122633]",1200,4,0,0,0,1,0,0
8,E,2,2.0,strong_symbolic,3,1,0,0,323,323,0,133.19317693822086,133.19317693822086,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[73, 27, 63, 103, 115, 2, 87, 86, 25, 1]",[],0,0,0,0,0,0,0,0
9,E,2,2.0,baseline,6,0,1,6,2499,2499,0,49.8062539845705,49.8062539845705,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[110, 82, 94, 40, 32, 115, 99, 45, 90, 113]",[],0,0,0,0,0,0,0,0
9,E,2,2.0,nsgrand,6,0,1,6,0,0,0,0.9916219860315323,0.9916219860315323,0.0,0,0,-1,5,0.079295314848423,0.9923829436302185,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
9,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,163.2494949735701,163.2494949735701,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[110, 82, 94, 40, 32, 115, 99, 45, 90, 113]",[],0,0,0,0,0,0,0,0
10,E,2,2.0,baseline,5,0,1,5,2499,2499,0,49.56805519759655,49.56805519759655,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[88, 34, 112, 102, 17, 5, 58, 48, 53, 25]",[],0,0,0,0,0,0,0,0
10,E,2,2.0,nsgrand,5,1,0,0,53,53,0,97.73757285438478,0.46000699512660503,0.0,0,22,1,5,0.2561764717102051,0.7360941171646118,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[5, 17, 32, 102, 74, 70, 112, 88, 118, 48]","[2.5825065677054226e-05, 2.109860815835418e-06, 1.1088246537838131e-05, 0.0032723387703299522, 0.2605944871902466, 0.7360941171646118]",2400,5,0,0,0,1,0,0
10,E,2,2.0,strong_symbolic,5,0,1,5,3999,3999,0,163.46459300257266,163.46459300257266,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[88, 34, 112, 102, 17, 5, 58, 48, 53, 25]",[],0,0,0,0,0,0,0,0
11,E,2,2.0,baseline,6,0,1,6,2499,2499,0,49.80430309660733,49.80430309660733,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[12, 74, 93, 53, 94, 126, 105, 95, 46, 104]",[],0,0,0,0,0,0,0,0
11,E,2,2.0,nsgrand,6,0,1,6,0,0,0,1.1916500516235828,1.1916500516235828,0.0,0,0,-1,5,0.008469415828585625,0.9996663331985474,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
11,E,2,2.0,strong_symbolic,6,0,1,6,3999,3999,0,162.45815204456449,162.45815204456449,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[12, 74, 93, 53, 94, 126, 105, 95, 46, 104]",[],0,0,0,0,0,0,0,0
12,E,2,2.0,baseline,1,1,0,0,1,1,0,29.663371853530407,29.663371853530407,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[63, 124, 109, 57, 44, 117, 20, 18, 39, 95]",[],0,0,0,0,0,0,0,0
12,E,2,2.0,nsgrand,1,1,0,0,1,1,0,1.2314999476075172,0.018170103430747986,0.0,0,18,1,1,0.9834905862808228,0.0001273145608138293,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[63, 111, 109, 124, 117, 95, 119, 84, 126, 8]","[8.610336954006925e-05, 0.9421472549438477, 0.057450760155916214, 0.00011922196426894516, 6.914793630130589e-05, 0.0001273145608138293]",1200,4,0,0,0,1,0,0
