stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,19,0.0,1.0,2.0346533580634154
ai,2,45,0.044444444444444446,12.266666666666667,3.323620314606362
ai,3,98,0.07142857142857142,37.275510204081634,11.58576803662035
ai,4,123,0.056910569105691054,21.536585365853657,44.85535564665811
ai,5,90,0.08888888888888889,117.33333333333333,82.4273437494412
ai,6,8,1.0,324.375,74.08051387756132
ai,7,2,1.0,30.5,87.22405298613012
ai,8,1,1.0,6.0,84.83376493677497
fallback,2,3,0.0,1442.0,52.42375858748952
fallback,3,2,0.0,956.0,43.800364481285214
fallback,4,3,0.0,2369.3333333333335,56.29756899240116
fallback_fail,3,3,1.0,2930.0,57.069163381432496
fallback_fail,4,1,1.0,3699.0,69.82507789507508
fallback_fail,5,12,1.0,3699.0,71.06663880404085
hard_decision,0,2,0.0,0.0,0.009830109775066376
skip_after_ai_fail,3,1,1.0,2400.0,105.00763007439673
skip_after_ai_fail,4,6,1.0,2400.0,97.5064718319724
skip_after_ai_fail,5,4,1.0,2400.0,103.10758475679904
skip_after_ai_fail,6,32,1.0,2400.0,97.64732969051693
skip_after_ai_fail,7,5,1.0,2400.0,94.48006837628782
skip_after_ai_fail,11,1,1.0,2400.0,104.86678685992956
skip_hopeless,4,1,1.0,0.0,1.485337968915701
skip_hopeless,5,50,1.0,0.0,1.5356502402573824
skip_hopeless,6,121,1.0,0.0,1.543467500716571
skip_hopeless,7,132,1.0,0.0,1.540793232958425
skip_hopeless,8,123,1.0,0.0,10.818635982393127
skip_hopeless,9,82,1.0,0.0,1.5108315018573548
skip_hopeless,10,65,1.0,0.0,1.533063153664653
skip_hopeless,11,42,1.0,0.0,1.5427531851899057
skip_hopeless,12,34,1.0,0.0,1.5200865249532987
skip_hopeless,13,21,1.0,0.0,1.528514138910742
skip_hopeless,14,21,1.0,0.0,1.5258281269953364
skip_hopeless,15,14,1.0,0.0,1.5012845895918352
skip_hopeless,16,12,1.0,0.0,1.5584567445330322
skip_hopeless,17,9,1.0,0.0,1.4956492620209854
skip_hopeless,18,6,1.0,0.0,1.5128248293573658
skip_hopeless,19,3,1.0,0.0,1.4690887182950974
skip_hopeless,20,1,1.0,0.0,1.3701990246772766
skip_hopeless,21,1,1.0,0.0,1.7624259926378727
skip_hopeless,23,1,1.0,0.0,1.6998460050672293
