baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
173,E,2,0.0,baseline,10,0,1,10,2499,2499,0,57.071276009082794,57.071276009082794,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[36, 116, 99, 79, 1, 45, 11, 110, 106, 43]",[],0,0,0,0,0,0,0,0,173,E,2,0.0,nsgrand,10,0,1,10,3999,0,3999,203.16376897972077,0.0,201.43554999958724,1,0,-1,5,0.001125304028391838,0.9997480511665344,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,173,E,0.0,10,1500,146.09249297063798,0,0,0
174,E,2,0.0,baseline,12,0,1,12,2499,2499,0,58.34128797869198,58.34128797869198,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[126, 115, 60, 25, 1, 41, 8, 0, 23, 4]",[],0,0,0,0,0,0,0,0,174,E,2,0.0,nsgrand,12,0,1,12,3999,0,3999,210.67478999611922,0.0,208.92480100155808,1,0,-1,5,0.0006529241800308228,0.9998787641525269,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,174,E,0.0,12,1500,152.33350201742724,0,0,0
175,E,2,0.0,baseline,13,0,1,13,2499,2499,0,60.20151497796178,60.20151497796178,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[16, 76, 114, 30, 51, 62, 91, 120, 70, 95]",[],0,0,0,0,0,0,0,0,175,E,2,0.0,nsgrand,13,0,1,13,3999,0,3999,204.05346300685778,0.0,201.98402600362897,1,0,-1,5,0.001333843101747334,0.9997745156288147,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,175,E,0.0,13,1500,143.851948028896,0,0,0
176,E,2,0.0,baseline,14,0,1,14,2499,2499,0,56.55762899550609,56.55762899550609,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[3, 127, 113, 44, 15, 29, 88, 109, 93, 34]",[],0,0,0,0,0,0,0,0,176,E,2,0.0,nsgrand,14,0,1,14,3999,0,3999,199.40409300033934,0.0,197.4109459843021,1,0,-1,5,0.0005150251090526581,0.9999014139175415,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,176,E,0.0,14,1500,142.84646400483325,0,0,0
177,E,2,0.0,baseline,15,0,1,15,2499,2499,0,55.34643700229935,55.34643700229935,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 17, 63, 119, 97, 96, 95, 62, 110, 35]",[],0,0,0,0,0,0,0,0,177,E,2,0.0,nsgrand,15,0,1,15,3999,0,3999,202.64201299869455,0.0,200.80602500820532,1,0,-1,5,0.0010029443074017763,0.9997895359992981,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,177,E,0.0,15,1500,147.2955759963952,0,0,0
178,E,2,0.0,baseline,10,0,1,10,2499,2499,0,58.042570017278194,58.042570017278194,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[2, 12, 16, 58, 42, 4, 82, 29, 19, 60]",[],0,0,0,0,0,0,0,0,178,E,2,0.0,nsgrand,10,0,1,10,3999,0,3999,203.68758600670844,0.0,201.7114489863161,1,0,-1,5,0.004144974052906036,0.9992062449455261,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,178,E,0.0,10,1500,145.64501598943025,0,0,0
179,E,2,0.0,baseline,11,0,1,11,2499,2499,0,58.21384899900295,58.21384899900295,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 105, 8, 33, 95, 3, 34, 78, 42, 90]",[],0,0,0,0,0,0,0,0,179,E,2,0.0,nsgrand,11,0,1,11,3999,0,3999,205.39491399540566,0.0,203.44888701220043,1,0,-1,5,0.002893131924793124,0.999724805355072,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,179,E,0.0,11,1500,147.1810649964027,0,0,0
180,E,2,0.0,baseline,13,0,1,13,2499,2499,0,57.095886004390195,57.095886004390195,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[46, 34, 27, 53, 26, 48, 51, 29, 11, 39]",[],0,0,0,0,0,0,0,0,180,E,2,0.0,nsgrand,13,0,1,13,3999,0,3999,200.22580798831768,0.0,198.45678002457134,1,0,-1,5,0.0021337587386369705,0.9996347427368164,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,180,E,0.0,13,1500,143.1299219839275,0,0,0
181,E,2,0.0,baseline,10,0,1,10,2499,2499,0,56.04567300179042,56.04567300179042,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[31, 81, 116, 103, 102, 72, 83, 4, 74, 62]",[],0,0,0,0,0,0,0,0,181,E,2,0.0,nsgrand,10,0,1,10,3999,0,3999,202.7322509966325,0.0,200.68882498890162,1,0,-1,5,0.001821751007810235,0.9997236132621765,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,181,E,0.0,10,1500,146.68657799484208,0,0,0
182,E,2,0.0,baseline,7,0,1,7,2499,2499,0,57.195294997654855,57.195294997654855,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[81, 34, 118, 50, 124, 101, 45, 79, 53, 112]",[],0,0,0,0,0,0,0,0,182,E,2,0.0,nsgrand,7,0,1,7,3999,0,3999,198.71607900131494,0.0,196.6960509889759,1,0,-1,5,0.021247947588562965,0.91250079870224,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,182,E,0.0,7,1500,141.52078400366008,0,0,0
183,E,2,0.0,baseline,11,0,1,11,2499,2499,0,57.13332598679699,57.13332598679699,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[125, 114, 39, 60, 48, 54, 28, 14, 43, 119]",[],0,0,0,0,0,0,0,0,183,E,2,0.0,nsgrand,11,0,1,11,3999,0,3999,196.83405000250787,0.0,194.78397400234826,1,0,-1,5,0.0011372155277058482,0.9998006224632263,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,183,E,0.0,11,1500,139.70072401571088,0,0,0
184,E,2,0.0,baseline,8,0,1,8,2499,2499,0,56.04227300500497,56.04227300500497,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[90, 44, 123, 6, 117, 39, 106, 40, 24, 116]",[],0,0,0,0,0,0,0,0,184,E,2,0.0,nsgrand,8,0,1,8,3999,0,3999,198.5209390113596,0.0,196.4931719994638,1,0,-1,5,0.0011035810457542539,0.9995642304420471,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,184,E,0.0,8,1500,142.47866600635462,0,0,0
185,E,2,0.0,baseline,12,0,1,12,2499,2499,0,58.904553996399045,58.904553996399045,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[7, 44, 46, 28, 12, 53, 17, 18, 124, 23]",[],0,0,0,0,0,0,0,0,185,E,2,0.0,nsgrand,12,0,1,12,3999,0,3999,200.9629940148443,0.0,198.98300600470975,1,0,-1,5,0.0015945200575515628,0.9996156692504883,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,185,E,0.0,12,1500,142.05844001844525,0,0,0
186,E,2,0.0,baseline,21,0,1,21,2499,2499,0,55.82081401371397,55.82081401371397,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[110, 106, 86, 93, 113, 89, 18, 95, 91, 100]",[],0,0,0,0,0,0,0,0,186,E,2,0.0,nsgrand,21,0,1,21,3999,0,3999,193.89859901275486,0.0,192.09769100416452,1,0,-1,5,0.0003952105180360377,0.9998924732208252,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,186,E,0.0,21,1500,138.0777849990409,0,0,0
187,E,2,0.0,baseline,9,0,1,9,2499,2499,0,56.59764900337905,56.59764900337905,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 30, 36, 28, 121, 94, 117, 73, 124, 26]",[],0,0,0,0,0,0,0,0,187,E,2,0.0,nsgrand,9,0,1,9,3999,0,3999,196.34249398950487,0.0,194.34877700405195,1,0,-1,5,0.0016797187272459269,0.9995630383491516,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,187,E,0.0,9,1500,139.74484498612583,0,0,0
188,E,2,0.0,baseline,12,0,1,12,2499,2499,0,55.94355400535278,55.94355400535278,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 74, 46, 58, 82, 59, 47, 41, 24, 30]",[],0,0,0,0,0,0,0,0,188,E,2,0.0,nsgrand,12,0,1,12,3999,0,3999,197.08843901753426,0.0,195.12563099851832,1,0,-1,5,0.002599941100925207,0.9997356534004211,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,188,E,0.0,12,1500,141.14488501218148,0,0,0
189,E,2,0.0,baseline,8,0,1,8,2499,2499,0,56.88804801320657,56.88804801320657,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[123, 101, 29, 62, 114, 43, 113, 35, 97, 34]",[],0,0,0,0,0,0,0,0,189,E,2,0.0,nsgrand,8,0,1,8,3999,0,3999,195.2548109984491,0.0,193.506431998685,1,0,-1,5,0.009178733453154564,0.9949616193771362,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,189,E,0.0,8,1500,138.36676298524253,0,0,0
190,E,2,0.0,baseline,15,0,1,15,2499,2499,0,56.275142007507384,56.275142007507384,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[79, 97, 95, 81, 86, 68, 116, 65, 112, 88]",[],0,0,0,0,0,0,0,0,190,E,2,0.0,nsgrand,15,0,1,15,3999,0,3999,197.22929800627753,0.0,195.46698898193426,1,0,-1,5,0.00081130291800946,0.999757707118988,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,190,E,0.0,15,1500,140.95415599877015,0,0,0
191,E,2,0.0,baseline,7,0,1,7,2499,2499,0,55.601766012841836,55.601766012841836,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[36, 82, 119, 55, 52, 84, 16, 33, 11, 8]",[],0,0,0,0,0,0,0,0,191,E,2,0.0,nsgrand,7,0,1,7,3999,0,3999,193.70197100215591,0.0,191.8153330043424,1,0,-1,5,0.0167081356048584,0.9961189031600952,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,191,E,0.0,7,1500,138.10020498931408,0,0,0
192,E,2,0.0,baseline,10,0,1,10,2499,2499,0,55.50206598127261,55.50206598127261,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 21, 64, 70, 18, 69, 112, 109, 33, 35]",[],0,0,0,0,0,0,0,0,192,E,2,0.0,nsgrand,10,0,1,10,3999,0,3999,195.84645697614178,0.0,193.87225899845362,1,0,-1,5,0.0032399555202573538,0.9993811845779419,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,192,E,0.0,10,1500,140.34439099486917,0,0,0
193,E,2,0.0,baseline,14,0,1,14,2499,2499,0,55.70865498157218,55.70865498157218,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[20, 90, 9, 65, 28, 100, 13, 29, 124, 38]",[],0,0,0,0,0,0,0,0,193,E,2,0.0,nsgrand,14,0,1,14,3999,0,3999,198.03059299010783,0.0,196.15675500244834,1,0,-1,5,0.0003438648709561676,0.9999023675918579,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,193,E,0.0,14,1500,142.32193800853565,0,0,0
194,E,2,0.0,baseline,8,0,1,8,2499,2499,0,55.43933599255979,55.43933599255979,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[45, 42, 57, 112, 6, 1, 64, 38, 40, 121]",[],0,0,0,0,0,0,0,0,194,E,2,0.0,nsgrand,8,0,1,8,3999,0,3999,193.15023499075323,0.0,191.44186499761418,1,0,-1,5,0.0045904372818768024,0.9993317723274231,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,194,E,0.0,8,1500,137.71089899819344,0,0,0
195,E,2,0.0,baseline,10,0,1,10,2499,2499,0,55.3465069970116,55.3465069970116,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[24, 45, 101, 124, 68, 39, 58, 15, 83, 122]",[],0,0,0,0,0,0,0,0,195,E,2,0.0,nsgrand,10,0,1,10,3999,0,3999,196.05879599112086,0.0,194.07154800137505,1,0,-1,5,0.0008234386332333088,0.9997171759605408,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,195,E,0.0,10,1500,140.71228899410926,0,0,0
196,E,2,0.0,baseline,16,0,1,16,2499,2499,0,55.78157500713132,55.78157500713132,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[80, 10, 88, 49, 44, 66, 118, 89, 117, 92]",[],0,0,0,0,0,0,0,0,196,E,2,0.0,nsgrand,16,0,1,16,3999,0,3999,200.76446398161352,0.0,198.73870798619464,1,0,-1,5,0.001022595213726163,0.9998078942298889,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,196,E,0.0,16,1500,144.9828889744822,0,0,0
197,E,2,0.0,baseline,10,0,1,10,2499,2499,0,56.18218198651448,56.18218198651448,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[83, 70, 88, 10, 111, 78, 99, 71, 96, 64]",[],0,0,0,0,0,0,0,0,197,E,2,0.0,nsgrand,10,0,1,10,3999,0,3999,197.4411960109137,0.0,195.59535800362937,1,0,-1,5,0.0008416115888394415,0.9998229146003723,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,197,E,0.0,10,1500,141.25901402439922,0,0,0
198,E,2,0.0,baseline,6,0,1,6,2499,2499,0,54.96828001923859,54.96828001923859,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[40, 38, 61, 14, 25, 31, 24, 37, 100, 99]",[],0,0,0,0,0,0,0,0,198,E,2,0.0,nsgrand,6,0,1,6,3999,0,3999,195.56205900153145,0.0,193.68454199866392,1,0,-1,5,0.007694448810070753,0.9985892176628113,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,198,E,0.0,6,1500,140.59377898229286,0,0,0
199,E,2,0.0,baseline,9,0,1,9,2499,2499,0,55.367218010360375,55.367218010360375,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[74, 53, 90, 17, 123, 9, 106, 55, 96, 89]",[],0,0,0,0,0,0,0,0,199,E,2,0.0,nsgrand,9,0,1,9,3999,0,3999,198.13246198464185,0.0,196.10220499453135,1,0,-1,5,0.0015961219323799014,0.9996815919876099,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,199,E,0.0,9,1500,142.76524397428147,0,0,0
200,E,2,0.0,baseline,7,0,1,7,2499,2499,0,57.07944600726478,57.07944600726478,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[54, 122, 81, 35, 1, 68, 109, 77, 56, 117]",[],0,0,0,0,0,0,0,0,200,E,2,0.0,nsgrand,7,0,1,7,3999,0,3999,199.64991198503412,0.0,197.4557859939523,1,0,-1,5,0.0028683654963970184,0.9987859129905701,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,200,E,0.0,7,1500,142.57046597776935,0,0,0
201,E,2,0.0,baseline,12,0,1,12,2499,2499,0,54.74768200656399,54.74768200656399,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[48, 108, 17, 4, 15, 31, 124, 56, 50, 62]",[],0,0,0,0,0,0,0,0,201,E,2,0.0,nsgrand,12,0,1,12,3999,0,3999,198.83657700847834,0.0,196.9125100004021,1,0,-1,5,0.000664363382384181,0.9998644590377808,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,201,E,0.0,12,1500,144.08889500191435,0,0,0
202,E,2,0.0,baseline,13,0,1,13,2499,2499,0,55.85016400436871,55.85016400436871,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[111, 0, 114, 1, 90, 110, 48, 29, 2, 100]",[],0,0,0,0,0,0,0,0,202,E,2,0.0,nsgrand,13,0,1,13,3999,0,3999,203.18140898598358,0.0,201.48629997856915,1,0,-1,5,0.0007440558401867747,0.9998818635940552,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,202,E,0.0,13,1500,147.33124498161487,0,0,0
203,E,2,0.0,baseline,9,0,1,9,2499,2499,0,55.540416011353955,55.540416011353955,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[99, 74, 95, 101, 45, 33, 36, 10, 120, 4]",[],0,0,0,0,0,0,0,0,203,E,2,0.0,nsgrand,9,0,1,9,3999,0,3999,199.93251000414602,0.0,198.22894100798294,1,0,-1,5,0.00284519768320024,0.9996047616004944,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,203,E,0.0,9,1500,144.39209399279207,0,0,0
204,E,2,0.0,baseline,7,0,1,7,2499,2499,0,55.925263004610315,55.925263004610315,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[61, 52, 2, 75, 104, 28, 59, 32, 23, 37]",[],0,0,0,0,0,0,0,0,204,E,2,0.0,nsgrand,7,0,1,7,3999,0,3999,199.95480999932624,0.0,198.23429099051282,1,0,-1,5,0.0016494422452524304,0.9997065663337708,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,204,E,0.0,7,1500,144.02954699471593,0,0,0
205,E,2,0.0,baseline,11,0,1,11,2499,2499,0,56.27146101323888,56.27146101323888,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[126, 37, 20, 77, 23, 33, 75, 4, 17, 50]",[],0,0,0,0,0,0,0,0,205,E,2,0.0,nsgrand,11,0,1,11,3999,0,3999,196.8486700206995,0.0,195.11913202586584,1,0,-1,5,0.0007560044759884477,0.9998582601547241,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,205,E,0.0,11,1500,140.57720900746062,0,0,0
206,E,2,0.0,baseline,8,0,1,8,2499,2499,0,57.084346015471965,57.084346015471965,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[86, 43, 62, 32, 48, 19, 79, 87, 70, 66]",[],0,0,0,0,0,0,0,0,206,E,2,0.0,nsgrand,8,0,1,8,3999,0,3999,199.19695498538204,0.0,197.15748899034224,1,0,-1,5,0.003243021434172988,0.9993749260902405,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,206,E,0.0,8,1500,142.11260896991007,0,0,0
207,E,2,0.0,baseline,13,0,1,13,2499,2499,0,57.820190995698795,57.820190995698795,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[116, 90, 73, 50, 43, 44, 8, 15, 103, 56]",[],0,0,0,0,0,0,0,0,207,E,2,0.0,nsgrand,13,0,1,13,3999,0,3999,199.86044100369327,0.0,197.8085440059658,1,0,-1,5,0.004163685254752636,0.9991986155509949,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,207,E,0.0,13,1500,142.04025000799447,0,0,0
208,E,2,0.0,baseline,12,0,1,12,2499,2499,0,58.45002699061297,58.45002699061297,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[22, 32, 47, 65, 108, 42, 75, 69, 121, 102]",[],0,0,0,0,0,0,0,0,208,E,2,0.0,nsgrand,12,0,1,12,3999,0,3999,207.99588700174354,0.0,205.91834100196138,1,0,-1,5,0.0018767232540994883,0.9995008707046509,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,208,E,0.0,12,1500,149.54586001113057,0,0,0
209,E,2,0.0,baseline,14,0,1,14,2499,2499,0,58.16220899578184,58.16220899578184,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[121, 33, 11, 20, 44, 114, 4, 126, 17, 37]",[],0,0,0,0,0,0,0,0,209,E,2,0.0,nsgrand,14,0,1,14,3999,0,3999,203.29193799989298,0.0,201.55907998559996,1,0,-1,5,0.0015612095594406128,0.9997783303260803,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,209,E,0.0,14,1500,145.12972900411114,0,0,0
210,E,2,0.0,baseline,14,0,1,14,2499,2499,0,56.61369999870658,56.61369999870658,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[86, 100, 93, 101, 122, 64, 104, 88, 69, 66]",[],0,0,0,0,0,0,0,0,210,E,2,0.0,nsgrand,14,0,1,14,3999,0,3999,194.5117150025908,0.0,192.77867701021023,1,0,-1,5,0.0005443556583486497,0.9998679161071777,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,210,E,0.0,14,1500,137.8980150038842,0,0,0
211,E,2,0.0,baseline,8,0,1,8,2499,2499,0,56.147801980841905,56.147801980841905,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[14, 26, 65, 126, 94, 115, 74, 73, 116, 5]",[],0,0,0,0,0,0,0,0,211,E,2,0.0,nsgrand,8,0,1,8,3999,0,3999,202.13405598769896,0.0,200.03246900159866,1,0,-1,5,0.001129667740315199,0.9997072815895081,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,211,E,0.0,8,1500,145.98625400685705,0,0,0
212,E,2,0.0,baseline,11,0,1,11,2499,2499,0,58.13193999347277,58.13193999347277,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[50, 69, 73, 99, 15, 32, 74, 42, 21, 35]",[],0,0,0,0,0,0,0,0,212,E,2,0.0,nsgrand,11,0,1,11,3999,0,3999,201.76937797805294,0.0,199.68376198085025,1,0,-1,5,0.0017775731394067407,0.9997771382331848,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,212,E,0.0,11,1500,143.63743798458017,0,0,0
213,E,2,0.0,baseline,11,0,1,11,2499,2499,0,57.806322001852095,57.806322001852095,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[55, 78, 27, 123, 105, 119, 29, 67, 34, 24]",[],0,0,0,0,0,0,0,0,213,E,2,0.0,nsgrand,11,0,1,11,3999,0,3999,202.61408301303163,0.0,200.57838599313982,1,0,-1,5,0.001106533920392394,0.9997909665107727,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,213,E,0.0,11,1500,144.80776101117954,0,0,0
214,E,2,0.0,baseline,5,0,1,5,2499,2499,0,57.21725500188768,57.21725500188768,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[36, 47, 120, 35, 106, 103, 104, 61, 95, 41]",[],0,0,0,0,0,0,0,0,214,E,2,0.0,nsgrand,5,0,1,5,3999,0,3999,204.7920589975547,0.0,202.87001100950874,1,0,-1,5,0.10697517544031143,0.8678386211395264,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,214,E,0.0,5,1500,147.57480399566703,0,0,0
