sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,A,0,6.0,nsgrand,6,0,1,6,3999,0,3999,678.8335650053341,0.0,271.1090249940753,1,0,-1,5,0.5523961186408997,0.920881688594818,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,A,0,-4.0,nsgrand,29,0,1,29,3999,0,3999,663.9305189892184,0.0,252.61037299060263,1,0,-1,5,0.0001139905725722,0.9998520612716676,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,A,0,2.0,nsgrand,6,0,1,6,3999,0,3999,662.6367680146359,0.0,250.05505900480784,1,0,-1,5,0.018206974491477,0.99789160490036,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,C,1,0.0,nsgrand,21,0,1,21,3999,0,3999,658.2408160029445,0.0,236.8277740024496,1,0,-1,5,0.0004030654090456,0.9998934268951416,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,C,1,-2.0,nsgrand,17,0,1,17,3999,0,3999,657.3230320063885,0.0,236.32488699513488,1,0,-1,5,0.0003242388775106,0.9998736381530762,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,C,1,4.0,nsgrand,6,0,1,6,3999,0,3999,654.8926669929642,0.0,234.03002199484035,1,0,-1,5,0.1198006197810173,0.9871330261230468,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,A,0,0.0,nsgrand,16,0,1,16,3999,0,3999,654.6264390053693,0.0,232.94246901059523,1,0,-1,5,0.0007600149256177,0.9998700618743896,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,E,2,0.0,nsgrand,11,0,1,11,3999,0,3999,652.7178719989024,0.0,231.8565860041417,1,0,-1,5,0.0014083727728575,0.9998061060905457,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,E,2,-2.0,nsgrand,22,0,1,22,3999,0,3999,649.788530980004,0.0,227.30523499194533,1,0,-1,5,0.0001907936966745,0.9999005794525146,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
0,A,0,-2.0,nsgrand,20,0,1,20,3999,0,3999,643.3906510064844,0.0,223.6871880013496,1,0,-1,5,0.0001882337674032,0.9998854398727416,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
