sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
5,A,0,-2.0,baseline,22,0,1,22,2499,2499,0,54.77500706911087,54.77500706911087,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[104, 72, 90, 68, 114, 106, 87, 103, 123, 75]",[],0,0,0,0,0,0,0,0
5,A,0,-2.0,nsgrand,22,0,1,22,0,0,0,1.5574379358440638,1.5574379358440638,0.0,0,0,-1,5,0.0001850739208748564,0.9999207258224487,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
5,A,0,-2.0,strong_symbolic,22,0,1,22,3999,3999,0,191.60907506011426,191.60907506011426,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[104, 72, 90, 68, 114, 106, 87, 103, 123, 75]",[],0,0,0,0,0,0,0,0
6,A,0,-2.0,baseline,21,0,1,21,2499,2499,0,54.29626093246043,54.29626093246043,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[113, 66, 35, 19, 83, 90, 8, 0, 79, 1]",[],0,0,0,0,0,0,0,0
6,A,0,-2.0,nsgrand,21,0,1,21,0,0,0,1.6634471248835325,1.6634471248835325,0.0,0,0,-1,5,0.0002420553209958598,0.9998496770858765,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
6,A,0,-2.0,strong_symbolic,21,0,1,21,3999,3999,0,186.92256207577884,186.92256207577884,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[113, 66, 35, 19, 83, 90, 8, 0, 79, 1]",[],0,0,0,0,0,0,0,0
7,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,58.12444002367556,58.12444002367556,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[85, 86, 103, 23, 126, 82, 99, 38, 92, 121]",[],0,0,0,0,0,0,0,0
7,A,0,-2.0,nsgrand,16,0,1,16,0,0,0,1.8557149451225996,1.8557149451225996,0.0,0,0,-1,5,0.0002613395336084068,0.999889612197876,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
7,A,0,-2.0,strong_symbolic,16,0,1,16,3999,3999,0,190.60417311266065,190.60417311266065,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[85, 86, 103, 23, 126, 82, 99, 38, 92, 121]",[],0,0,0,0,0,0,0,0
8,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,54.81770704500377,54.81770704500377,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[74, 14, 34, 48, 16, 61, 80, 27, 63, 103]",[],0,0,0,0,0,0,0,0
8,A,0,-2.0,nsgrand,16,0,1,16,0,0,0,1.465918030589819,1.465918030589819,0.0,0,0,-1,5,0.00025776642723940313,0.9999024868011475,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
8,A,0,-2.0,strong_symbolic,16,0,1,16,3999,3999,0,191.82302406989038,191.82302406989038,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[74, 14, 34, 48, 16, 61, 80, 27, 63, 103]",[],0,0,0,0,0,0,0,0
9,A,0,-2.0,baseline,17,0,1,17,2499,2499,0,54.21057087369263,54.21057087369263,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[125, 31, 38, 26, 121, 67, 124, 79, 127, 108]",[],0,0,0,0,0,0,0,0
9,A,0,-2.0,nsgrand,17,0,1,17,0,0,0,1.4796080067753792,1.4796080067753792,0.0,0,0,-1,5,0.0003002156736329198,0.9998623132705688,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
9,A,0,-2.0,strong_symbolic,17,0,1,17,3999,3999,0,187.63442686758935,187.63442686758935,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[125, 31, 38, 26, 121, 67, 124, 79, 127, 108]",[],0,0,0,0,0,0,0,0
10,A,0,-2.0,baseline,21,0,1,21,2499,2499,0,54.51336898840964,54.51336898840964,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[117, 62, 1, 60, 112, 57, 4, 63, 126, 0]",[],0,0,0,0,0,0,0,0
10,A,0,-2.0,nsgrand,21,0,1,21,0,0,0,1.5546770300716162,1.5546770300716162,0.0,0,0,-1,5,0.0002443173434585333,0.9998863935470581,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
10,A,0,-2.0,strong_symbolic,21,0,1,21,3999,3999,0,190.1868071872741,190.1868071872741,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[117, 62, 1, 60, 112, 57, 4, 63, 126, 0]",[],0,0,0,0,0,0,0,0
11,A,0,-2.0,baseline,19,0,1,19,2499,2499,0,54.32266998104751,54.32266998104751,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[75, 109, 45, 17, 6, 119, 70, 41, 78, 5]",[],0,0,0,0,0,0,0,0
11,A,0,-2.0,nsgrand,19,0,1,19,0,0,0,1.5074980910867453,1.5074980910867453,0.0,0,0,-1,5,0.0002652270195540041,0.999902606010437,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
11,A,0,-2.0,strong_symbolic,19,0,1,19,3999,3999,0,187.93102400377393,187.93102400377393,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[75, 109, 45, 17, 6, 119, 70, 41, 78, 5]",[],0,0,0,0,0,0,0,0
12,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,55.07742497138679,55.07742497138679,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[111, 4, 82, 52, 0, 84, 21, 107, 27, 89]",[],0,0,0,0,0,0,0,0
12,A,0,-2.0,nsgrand,16,0,1,16,0,0,0,1.5322580002248287,1.5322580002248287,0.0,0,0,-1,5,0.00024210101400967687,0.999808132648468,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
12,A,0,-2.0,strong_symbolic,16,0,1,16,3999,3999,0,194.09135496243834,194.09135496243834,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[111, 4, 82, 52, 0, 84, 21, 107, 27, 89]",[],0,0,0,0,0,0,0,0
13,A,0,-2.0,baseline,24,0,1,24,2499,2499,0,55.01955491490662,55.01955491490662,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[93, 1, 81, 87, 95, 39, 118, 104, 37, 62]",[],0,0,0,0,0,0,0,0
13,A,0,-2.0,nsgrand,24,0,1,24,0,0,0,1.5944067854434252,1.5944067854434252,0.0,0,0,-1,5,0.00020277978910598904,0.9999185800552368,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
13,A,0,-2.0,strong_symbolic,24,0,1,24,3999,3999,0,194.03551588766277,194.03551588766277,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[93, 1, 81, 87, 95, 39, 118, 104, 37, 62]",[],0,0,0,0,0,0,0,0
14,A,0,-2.0,baseline,18,0,1,18,2499,2499,0,55.05199381150305,55.05199381150305,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[63, 97, 2, 6, 94, 28, 126, 107, 89, 104]",[],0,0,0,0,0,0,0,0
14,A,0,-2.0,nsgrand,18,0,1,18,0,0,0,1.4331280253827572,1.4331280253827572,0.0,0,0,-1,5,0.00026522751431912184,0.9998899698257446,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
14,A,0,-2.0,strong_symbolic,18,0,1,18,3999,3999,0,189.2353540752083,189.2353540752083,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[63, 97, 2, 6, 94, 28, 126, 107, 89, 104]",[],0,0,0,0,0,0,0,0
15,A,0,-2.0,baseline,13,0,1,13,2499,2499,0,51.56221194192767,51.56221194192767,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[77, 69, 7, 58, 31, 44, 86, 114, 49, 20]",[],0,0,0,0,0,0,0,0
15,A,0,-2.0,nsgrand,13,0,1,13,0,0,0,1.371848862618208,1.371848862618208,0.0,0,0,-1,5,0.0002653547562658787,0.9998794794082642,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
15,A,0,-2.0,strong_symbolic,13,0,1,13,3999,3999,0,181.9055420346558,181.9055420346558,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[77, 69, 7, 58, 31, 44, 86, 114, 49, 20]",[],0,0,0,0,0,0,0,0
16,A,0,-2.0,baseline,23,0,1,23,2499,2499,0,52.40110494196415,52.40110494196415,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[125, 10, 102, 95, 25, 123, 80, 85, 13, 112]",[],0,0,0,0,0,0,0,0
16,A,0,-2.0,nsgrand,23,0,1,23,0,0,0,1.5248979907482862,1.5248979907482862,0.0,0,0,-1,5,0.00020430579024832696,0.9999233484268188,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
16,A,0,-2.0,strong_symbolic,23,0,1,23,3999,3999,0,185.1261870469898,185.1261870469898,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[125, 10, 102, 95, 25, 123, 80, 85, 13, 112]",[],0,0,0,0,0,0,0,0
17,A,0,-2.0,baseline,23,0,1,23,2499,2499,0,55.43695203959942,55.43695203959942,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[73, 115, 27, 36, 83, 85, 3, 92, 69, 17]",[],0,0,0,0,0,0,0,0
17,A,0,-2.0,nsgrand,23,0,1,23,0,0,0,1.661526970565319,1.661526970565319,0.0,0,0,-1,5,0.0002431510220048949,0.9999128580093384,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
17,A,0,-2.0,strong_symbolic,23,0,1,23,3999,3999,0,187.14772001840174,187.14772001840174,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[73, 115, 27, 36, 83, 85, 3, 92, 69, 17]",[],0,0,0,0,0,0,0,0
18,A,0,-2.0,baseline,17,0,1,17,2499,2499,0,54.158492013812065,54.158492013812065,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[105, 75, 6, 69, 44, 126, 108, 61, 118, 122]",[],0,0,0,0,0,0,0,0
18,A,0,-2.0,nsgrand,17,0,1,17,0,0,0,1.903564902022481,1.903564902022481,0.0,0,0,-1,5,0.0003118695458397269,0.9998928308486938,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
18,A,0,-2.0,strong_symbolic,17,0,1,17,3999,3999,0,193.45993013121188,193.45993013121188,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[105, 75, 6, 69, 44, 126, 108, 61, 118, 122]",[],0,0,0,0,0,0,0,0
19,A,0,-2.0,baseline,14,0,1,14,2499,2499,0,53.52202686481178,53.52202686481178,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[3, 108, 105, 102, 10, 99, 84, 124, 90, 113]",[],0,0,0,0,0,0,0,0
19,A,0,-2.0,nsgrand,14,0,1,14,0,0,0,1.4064991846680641,1.4064991846680641,0.0,0,0,-1,5,0.00030036139651201665,0.9998359680175781,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
19,A,0,-2.0,strong_symbolic,14,0,1,14,3999,3999,0,188.55221895501018,188.55221895501018,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[3, 108, 105, 102, 10, 99, 84, 124, 90, 113]",[],0,0,0,0,0,0,0,0
20,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,54.21483097597957,54.21483097597957,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[39, 125, 53, 16, 22, 61, 32, 42, 55, 121]",[],0,0,0,0,0,0,0,0
20,A,0,-2.0,nsgrand,16,0,1,16,0,0,0,1.4696491416543722,1.4696491416543722,0.0,0,0,-1,5,0.00018814924987964332,0.9999288320541382,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
20,A,0,-2.0,strong_symbolic,16,0,1,16,3999,3999,0,188.39065008796751,188.39065008796751,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[39, 125, 53, 16, 22, 61, 32, 42, 55, 121]",[],0,0,0,0,0,0,0,0
21,A,0,-2.0,baseline,10,0,1,10,2499,2499,0,55.350043112412095,55.350043112412095,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[94, 81, 117, 58, 108, 64, 57, 42, 39, 95]",[],0,0,0,0,0,0,0,0
21,A,0,-2.0,nsgrand,10,0,1,10,0,0,0,1.7360160127282143,1.7360160127282143,0.0,0,0,-1,5,0.0004133434849791229,0.9998660087585449,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
21,A,0,-2.0,strong_symbolic,10,0,1,10,3999,3999,0,191.4177460130304,191.4177460130304,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[94, 81, 117, 58, 108, 64, 57, 42, 39, 95]",[],0,0,0,0,0,0,0,0
22,A,0,-2.0,baseline,13,0,1,13,2499,2499,0,56.12948699854314,56.12948699854314,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[1, 57, 55, 120, 31, 2, 8, 38, 16, 11]",[],0,0,0,0,0,0,0,0
22,A,0,-2.0,nsgrand,13,0,1,13,0,0,0,1.4384379610419273,1.4384379610419273,0.0,0,0,-1,5,0.00020322883210610598,0.9999037981033325,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
22,A,0,-2.0,strong_symbolic,13,0,1,13,3999,3999,0,195.23187703453004,195.23187703453004,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[1, 57, 55, 120, 31, 2, 8, 38, 16, 11]",[],0,0,0,0,0,0,0,0
23,A,0,-2.0,baseline,15,0,1,15,2499,2499,0,54.57643885165453,54.57643885165453,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[97, 68, 35, 117, 89, 84, 99, 90, 77, 120]",[],0,0,0,0,0,0,0,0
23,A,0,-2.0,nsgrand,15,0,1,15,0,0,0,1.4720880426466465,1.4720880426466465,0.0,0,0,-1,5,0.0003093232517130673,0.9999029636383057,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
23,A,0,-2.0,strong_symbolic,15,0,1,15,3999,3999,0,190.32750511541963,190.32750511541963,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[97, 68, 35, 117, 89, 84, 99, 90, 77, 120]",[],0,0,0,0,0,0,0,0
24,A,0,-2.0,baseline,12,0,1,12,2499,2499,0,54.88645611330867,54.88645611330867,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[105, 14, 46, 30, 11, 6, 0, 72, 26, 113]",[],0,0,0,0,0,0,0,0
24,A,0,-2.0,nsgrand,12,0,1,12,0,0,0,1.4585989993065596,1.4585989993065596,0.0,0,0,-1,5,0.00038041092921048403,0.9998668432235718,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
24,A,0,-2.0,strong_symbolic,12,0,1,12,3999,3999,0,193.36582091636956,193.36582091636956,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[105, 14, 46, 30, 11, 6, 0, 72, 26, 113]",[],0,0,0,0,0,0,0,0
25,A,0,-2.0,baseline,13,0,1,13,2499,2499,0,55.089924950152636,55.089924950152636,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[65, 96, 8, 71, 81, 80, 6, 110, 98, 29]",[],0,0,0,0,0,0,0,0
25,A,0,-2.0,nsgrand,13,0,1,13,0,0,0,1.6151170711964369,1.6151170711964369,0.0,0,0,-1,5,0.00038915470940992236,0.9998457431793213,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
25,A,0,-2.0,strong_symbolic,13,0,1,13,3999,3999,0,193.10724292881787,193.10724292881787,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[65, 96, 8, 71, 81, 80, 6, 110, 98, 29]",[],0,0,0,0,0,0,0,0
26,A,0,-2.0,baseline,15,0,1,15,2499,2499,0,54.832386085763574,54.832386085763574,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[87, 84, 103, 23, 57, 110, 41, 86, 0, 101]",[],0,0,0,0,0,0,0,0
26,A,0,-2.0,nsgrand,15,0,1,15,0,0,0,1.4834790490567684,1.4834790490567684,0.0,0,0,-1,5,0.00030168271041475236,0.9998658895492554,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
26,A,0,-2.0,strong_symbolic,15,0,1,15,3999,3999,0,193.1862118653953,193.1862118653953,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[87, 84, 103, 23, 57, 110, 41, 86, 0, 101]",[],0,0,0,0,0,0,0,0
27,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,56.10768590122461,56.10768590122461,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[122, 18, 98, 68, 83, 29, 4, 15, 115, 76]",[],0,0,0,0,0,0,0,0
27,A,0,-2.0,nsgrand,16,0,1,16,0,0,0,1.6075070016086102,1.6075070016086102,0.0,0,0,-1,5,0.00040868192445486784,0.9998393058776855,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
27,A,0,-2.0,strong_symbolic,16,0,1,16,3999,3999,0,192.17989081516862,192.17989081516862,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[122, 18, 98, 68, 83, 29, 4, 15, 115, 76]",[],0,0,0,0,0,0,0,0
28,A,0,-2.0,baseline,16,0,1,16,2499,2499,0,55.72520010173321,55.72520010173321,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[71, 39, 42, 8, 100, 0, 5, 7, 53, 124]",[],0,0,0,0,0,0,0,0
28,A,0,-2.0,nsgrand,16,0,1,16,0,0,0,1.7815257888287306,1.7815257888287306,0.0,0,0,-1,5,0.00022311641077976674,0.9999146461486816,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
28,A,0,-2.0,strong_symbolic,16,0,1,16,3999,3999,0,190.28064608573914,190.28064608573914,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[71, 39, 42, 8, 100, 0, 5, 7, 53, 124]",[],0,0,0,0,0,0,0,0
29,A,0,-2.0,baseline,24,0,1,24,2499,2499,0,54.7404270619154,54.7404270619154,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[118, 67, 49, 45, 65, 16, 24, 28, 13, 51]",[],0,0,0,0,0,0,0,0
29,A,0,-2.0,nsgrand,24,0,1,24,0,0,0,1.7889048904180527,1.7889048904180527,0.0,0,0,-1,5,0.00019868106755893677,0.9999220371246338,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
