profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
A,0,-4.0,baseline,32,1,32,2499,58.059053000761196,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,32,1,32,1799,69.17103799059987,1,18,0,5,3.542013655533083e-05,baseline_fail
A,0,-4.0,baseline,21,1,21,2499,55.08698199992068,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,21,1,21,1799,70.96420900779776,1,18,0,5,3.0141934985294938e-05,baseline_fail
A,0,-4.0,baseline,38,1,38,2499,54.464991990244016,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,38,1,38,1799,69.64604798122309,1,18,0,5,2.8398013455444016e-05,baseline_fail
A,0,-4.0,baseline,18,1,18,2499,54.50094200205058,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,18,1,18,1799,71.4904289925471,1,18,0,5,6.255794869503006e-05,baseline_fail
A,0,-4.0,baseline,20,1,20,2499,54.43931199260987,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,20,1,20,1799,70.29575799242593,1,18,0,5,5.310024062055163e-05,baseline_fail
A,0,-4.0,baseline,26,1,26,2499,57.08241299726069,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,26,1,26,1799,69.03748802142218,1,18,0,5,4.244006777298637e-05,baseline_fail
A,0,-4.0,baseline,20,1,20,2499,55.91279300278984,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,20,1,20,1799,72.23319899640046,1,18,0,5,4.76767381769605e-05,baseline_fail
A,0,-4.0,baseline,28,1,28,2499,56.632193009136245,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,28,1,28,1799,69.47980800759979,1,18,0,5,4.4120894017396495e-05,baseline_fail
A,0,-4.0,baseline,35,1,35,2499,54.80626199278049,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,35,1,35,1799,71.18103900575079,1,18,0,5,3.287182698841207e-05,baseline_fail
A,0,-4.0,baseline,23,1,23,2499,55.106301995692775,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,23,1,23,1799,70.8111489948351,1,18,0,5,3.268178625148721e-05,baseline_fail
A,0,-4.0,baseline,24,1,24,2499,58.091202983632684,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,24,1,24,1799,71.06073899194598,1,18,0,5,3.155088779749349e-05,baseline_fail
A,0,-4.0,baseline,31,1,31,2499,55.816912004956976,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,31,1,31,1799,71.65731900022365,1,18,0,5,3.812051727436483e-05,baseline_fail
A,0,-4.0,baseline,30,1,30,2499,54.446221998659894,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,30,1,30,1799,69.59381798515096,1,18,0,5,3.0196684747352265e-05,baseline_fail
A,0,-4.0,baseline,24,1,24,2499,55.822802998591214,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,24,1,24,1799,73.03505900199525,1,18,0,5,5.330693966243416e-05,baseline_fail
A,0,-4.0,baseline,22,1,22,2499,54.41380100091919,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,22,1,22,1799,69.99751899274997,1,18,0,5,6.533597479574382e-05,baseline_fail
A,0,-4.0,baseline,19,1,19,2499,57.81673299497925,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,19,1,19,1799,69.13773799897172,1,18,0,5,5.9520411014091223e-05,baseline_fail
A,0,-4.0,baseline,22,1,22,2499,54.36709200148471,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,22,1,22,1799,70.3647680056747,1,18,0,5,3.747660230146721e-05,baseline_fail
A,0,-4.0,baseline,19,1,19,2499,57.93476401595399,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,19,1,19,1799,69.7608880000189,1,18,0,5,5.1479757530614734e-05,baseline_fail
A,0,-4.0,baseline,22,1,22,2499,55.803322000429034,0,24,0,-1,,baseline_fail
A,0,-4.0,nsgrand,22,1,22,1799,71.61454900051467,1,18,0,5,3.472092794254422e-05,baseline_fail
A,0,-4.0,baseline,26,1,26,2499,54.08717200043611,0,24,0,-1,,baseline_fail
