stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,1,0.0,1.0,2.199281007051468
ai,3,1,0.0,7.0,5.514455959200859
ai,4,5,0.2,2.2,71.2127317674458
ai,5,6,0.5,159.5,82.37412331315379
ai,6,1,1.0,20.0,70.32679510302842
fallback,1,1,0.0,249.0,33.926187083125114
fallback,3,1,0.0,2683.0,138.53162107989192
fallback_fail,3,1,1.0,4899.0,161.22486907988787
fallback_fail,4,1,1.0,4899.0,139.2771410755813
hard_decision,0,1,0.0,0.0,0.009699957445263863
skip_hopeless,4,1,1.0,0.0,1.355459913611412
skip_hopeless,5,16,1.0,0.0,1.386092437314801
skip_hopeless,6,35,1.0,0.0,1.4066005325210946
skip_hopeless,7,50,1.0,0.0,1.366045200265944
skip_hopeless,8,86,1.0,0.0,1.379300114633732
skip_hopeless,9,105,1.0,0.0,1.366727521997832
skip_hopeless,10,118,1.0,0.0,10.832021141156428
skip_hopeless,11,132,1.0,0.0,1.3812218588127783
skip_hopeless,12,121,1.0,0.0,1.3890459571680254
skip_hopeless,13,98,1.0,0.0,1.3785715956164866
skip_hopeless,14,98,1.0,0.0,1.3777818198182754
skip_hopeless,15,64,1.0,0.0,1.3615499519801233
skip_hopeless,16,65,1.0,0.0,1.3863300009129138
skip_hopeless,17,35,1.0,0.0,1.3936912840498346
skip_hopeless,18,35,1.0,0.0,1.4045574037092072
skip_hopeless,19,29,1.0,0.0,1.3995523130970782
skip_hopeless,20,23,1.0,0.0,1.4061246816392825
skip_hopeless,21,22,1.0,0.0,1.3613406653431328
skip_hopeless,22,6,1.0,0.0,1.405065335954229
skip_hopeless,23,14,1.0,0.0,1.3627814561394709
skip_hopeless,24,4,1.0,0.0,1.3297139666974545
skip_hopeless,25,5,1.0,0.0,1.4177866745740175
skip_hopeless,26,10,1.0,0.0,1.4032395090907812
skip_hopeless,27,3,1.0,0.0,1.4576243702322245
skip_hopeless,28,2,1.0,0.0,1.4437225181609392
skip_hopeless,29,1,1.0,0.0,1.48631795309484
skip_hopeless,30,2,1.0,0.0,1.4181978767737746
skip_hopeless,34,1,1.0,0.0,1.2405298184603453
