profile,snr_db,decoder,samples,frame_errors,payload_frame_errors,fer,bler,payload_fer,ber_internal,payload_ber,avg_queries,p95_queries,rescue_rate,micro_bp_rate,main_success_rate,avg_latency_ms,crc_fail_rate,framework,num_gpus,weights_used,channel_type,modulation,perfect_csi,equalizer,avg_crc_valid_candidates,avg_parity_valid_candidates
CDL_C,4.0,bp_nms_20,200,112,112,0.56,0.56,0.56,0.22231164383561644,0.22771484375,0.0,0.0,0.0,0.0,0.44,46.41767533728853,0.56,tensorflow,1,outputs/hybrid_bp_nsg_v13_pusch_cdl_smoke/checkpoints/rescue_net_tf.best.weights.h5,SIONNA_CDL_C,QPSK,True,one_tap_perfect_csi,,
CDL_C,4.0,bp_nms_50,200,112,112,0.56,0.56,0.56,0.2220376712328767,0.22830078125,0.0,0.0,0.0,0.0,0.44,104.35800144681707,0.56,tensorflow,1,outputs/hybrid_bp_nsg_v13_pusch_cdl_smoke/checkpoints/rescue_net_tf.best.weights.h5,SIONNA_CDL_C,QPSK,True,one_tap_perfect_csi,,
CDL_C,4.0,hybrid_bp_nsg,200,112,112,0.56,0.56,0.56,0.22231164383561644,0.22771484375,31.53,60.0,0.0,0.0,0.44,153.2606640108861,0.56,tensorflow,1,outputs/hybrid_bp_nsg_v13_pusch_cdl_smoke/checkpoints/rescue_net_tf.best.weights.h5,SIONNA_CDL_C,QPSK,True,one_tap_perfect_csi,0.44,0.45
