profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
E,2,0.0,baseline,6,1,6,2499,64.79195598512888,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,6,1,6,1799,139.79255699086934,1,18,1,5,0.001450538169592619,baseline_fail
E,2,0.0,baseline,13,1,13,2499,61.32708498626016,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,13,1,13,1799,79.44055198458955,1,18,0,5,7.677842222619802e-05,baseline_fail
E,2,0.0,baseline,13,1,13,2499,57.087542983936146,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,13,1,13,1799,73.92221002373844,1,18,0,5,9.83938662102446e-05,baseline_fail
E,2,0.0,baseline,4,1,4,2499,59.634923993144184,0,24,1,-1,,baseline_fail
E,2,0.0,nsgrand,4,0,0,1,9.760123997693881,0,18,1,5,0.05455943942070007,ai
E,2,0.0,baseline,11,1,11,2499,58.6389230156783,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,11,1,11,1799,74.41452000057325,1,18,0,5,0.00034640778903849423,baseline_fail
E,2,0.0,baseline,16,1,16,2499,62.06253400887363,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,16,1,16,1799,74.79378100833856,1,18,0,5,0.00016862686607055366,baseline_fail
E,2,0.0,baseline,10,1,10,2499,59.330704010790214,0,24,1,-1,,baseline_fail
E,2,0.0,nsgrand,10,1,10,1799,76.59646100364625,1,18,1,5,0.00015017582336440682,baseline_fail
E,2,0.0,baseline,7,1,7,2499,60.77156399260275,0,24,1,-1,,baseline_fail
E,2,0.0,nsgrand,7,1,7,1799,78.75622200663202,1,18,1,5,0.0023981209378689528,baseline_fail
E,2,0.0,baseline,9,1,9,2499,62.32105498202145,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,9,1,9,1799,78.44545101397671,1,18,1,5,0.0003612637519836426,baseline_fail
E,2,0.0,baseline,15,1,15,2499,63.183235994074494,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,15,1,15,1799,77.51833100337535,1,18,0,5,0.00010659849067451432,baseline_fail
E,2,0.0,baseline,8,1,8,2499,61.66807500994764,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,8,1,8,1799,77.36569101689383,1,18,1,5,0.000858366780448705,baseline_fail
E,2,0.0,baseline,12,1,12,2499,65.44493598630652,0,24,0,-1,,baseline_fail
E,2,0.0,nsgrand,12,1,12,1799,79.66663199476898,1,18,0,5,0.00041354584391228855,baseline_fail
E,2,0.0,baseline,17,1,17,2499,62.92092599323951,0,24,0,-1,,baseline_fail
