policy_action,gate_reason,stage,search_mode,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
ai_search,ai_success,ai,standard,558,0.0,1.8064516129032258,3.651979650574399,0.0
hard_decision,hard_decision,hard_decision,hard_decision,512,0.0,0.0,0.009622537618270144,0.0
presearch_skip_hopeless,presearch_skip_hopeless,skip_hopeless,skip_hopeless,65,1.0,0.0,19.140845017794234,0.0
expanded_ai_search,ai_success,ai,expanded_overflow,45,0.0,20.266666666666666,89.0059440707167,0.0
postsearch_skip_after_expanded_fail,postsearch_skip_after_expanded_fail,skip_after_ai_fail,expanded_overflow,9,1.0,2400.0,96.0100033165266,0.0
postsearch_fallback,postsearch_exhausted,fallback_fail,standard,6,1.0,3635.0,73.65655654575676,1.0
postsearch_fallback,postsearch_exhausted,fallback,standard,5,0.0,840.0,42.075145384296775,1.0
