baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
10,C,1,0.0,baseline,24,0,1,24,2499,2499,0,50.66929594613612,50.66929594613612,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[45, 61, 51, 43, 52, 47, 57, 59, 58, 32]",[],0,0,0,0,0,0,0,0,10,C,1,0.0,nsgrand,24,0,1,24,0,0,0,1.3063191436231136,1.3063191436231136,0.0,0,0,-1,5,0.0001050228820531629,0.9999781847000122,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,C,0.0,24,baseline,nsgrand,-2499,-49.362976802513,0,0,0
11,C,1,0.0,baseline,13,0,1,13,2499,2499,0,50.14179088175297,50.14179088175297,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[83, 100, 92, 66, 90, 107, 105, 56, 77, 43]",[],0,0,0,0,0,0,0,0,11,C,1,0.0,nsgrand,13,0,1,13,0,0,0,1.3270389754325151,1.3270389754325151,0.0,0,0,-1,5,0.00014169102360028774,0.9999682903289795,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,C,0.0,13,baseline,nsgrand,-2499,-48.81475190632045,0,0,0
12,C,1,0.0,baseline,9,0,1,9,2499,2499,0,50.380239030346274,50.380239030346274,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[6, 43, 82, 45, 93, 87, 53, 94, 59, 58]",[],0,0,0,0,0,0,0,0,12,C,1,0.0,nsgrand,9,0,1,9,0,0,0,1.2894589453935623,1.2894589453935623,0.0,0,0,-1,5,0.0018566391663625836,0.9998935461044312,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,C,0.0,9,baseline,nsgrand,-2499,-49.09078008495271,0,0,0
13,C,1,0.0,baseline,11,0,1,11,2499,2499,0,50.32430007122457,50.32430007122457,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[124, 77, 116, 26, 95, 87, 71, 52, 27, 64]",[],0,0,0,0,0,0,0,0,13,C,1,0.0,nsgrand,11,0,1,11,0,0,0,1.2914091348648071,1.2914091348648071,0.0,0,0,-1,5,0.00035585020668804646,0.9999666213989258,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,C,0.0,11,baseline,nsgrand,-2499,-49.03289093635976,0,0,0
14,C,1,0.0,baseline,7,0,1,7,2499,2499,0,50.29990989714861,50.29990989714861,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[51, 35, 2, 20, 31, 86, 109, 21, 96, 34]",[],0,0,0,0,0,0,0,0,14,C,1,0.0,nsgrand,7,0,1,7,0,0,0,1.3091389555484056,1.3091389555484056,0.0,0,0,-1,5,0.013095135800540447,0.9995088577270508,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,C,0.0,7,baseline,nsgrand,-2499,-48.9907709416002,0,0,0
15,C,1,0.0,baseline,12,0,1,12,2499,2499,0,50.39824894629419,50.39824894629419,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[98, 9, 55, 124, 116, 103, 71, 74, 112, 8]",[],0,0,0,0,0,0,0,0,15,C,1,0.0,nsgrand,12,0,1,12,0,0,0,1.308348961174488,1.308348961174488,0.0,0,0,-1,5,0.00019572637393139303,0.9999693632125854,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,C,0.0,12,baseline,nsgrand,-2499,-49.0898999851197,0,0,0
16,C,1,0.0,baseline,12,0,1,12,2499,2499,0,50.63322698697448,50.63322698697448,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[36, 7, 73, 48, 58, 123, 68, 111, 14, 115]",[],0,0,0,0,0,0,0,0,16,C,1,0.0,nsgrand,12,0,1,12,0,0,0,1.2896000407636166,1.2896000407636166,0.0,0,0,-1,5,0.0011534023797139525,0.9999285936355591,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,C,0.0,12,baseline,nsgrand,-2499,-49.34362694621086,0,0,0
17,C,1,0.0,baseline,13,0,1,13,2499,2499,0,51.09611316584051,51.09611316584051,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[118, 94, 108, 2, 53, 40, 68, 31, 16, 21]",[],0,0,0,0,0,0,0,0,17,C,1,0.0,nsgrand,13,0,1,13,0,0,0,1.2894989922642708,1.2894989922642708,0.0,0,0,-1,5,0.0004062023654114455,0.9999710321426392,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,C,0.0,13,baseline,nsgrand,-2499,-49.806614173576236,0,0,0
18,C,1,0.0,baseline,16,0,1,16,2499,2499,0,50.16680108383298,50.16680108383298,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[73, 107, 15, 30, 79, 12, 111, 0, 46, 86]",[],0,0,0,0,0,0,0,0,18,C,1,0.0,nsgrand,16,0,1,16,0,0,0,1.5262369997799397,1.5262369997799397,0.0,0,0,-1,5,0.0002155579422833398,0.9999778270721436,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,C,0.0,16,baseline,nsgrand,-2499,-48.64056408405304,0,0,0
19,C,1,0.0,baseline,11,0,1,11,2499,2499,0,51.15569196641445,51.15569196641445,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[54, 60, 59, 39, 43, 5, 115, 47, 117, 3]",[],0,0,0,0,0,0,0,0,19,C,1,0.0,nsgrand,11,0,1,11,0,0,0,1.5099879819899797,1.5099879819899797,0.0,0,0,-1,5,0.0017470187740400434,0.999910831451416,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,C,0.0,11,baseline,nsgrand,-2499,-49.64570398442447,0,0,0
20,C,1,0.0,baseline,15,0,1,15,2499,2499,0,50.50445697270334,50.50445697270334,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[95, 6, 106, 110, 103, 92, 99, 55, 88, 4]",[],0,0,0,0,0,0,0,0,20,C,1,0.0,nsgrand,15,0,1,15,0,0,0,1.3382278848439455,1.3382278848439455,0.0,0,0,-1,5,0.0002566383918747306,0.9999738931655884,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,C,0.0,15,baseline,nsgrand,-2499,-49.16622908785939,0,0,0
21,C,1,0.0,baseline,14,0,1,14,2499,2499,0,50.33370922319591,50.33370922319591,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[34, 39, 121, 12, 4, 115, 17, 7, 41, 25]",[],0,0,0,0,0,0,0,0,21,C,1,0.0,nsgrand,14,0,1,14,0,0,0,1.3232789933681488,1.3232789933681488,0.0,0,0,-1,5,0.00013316415424924344,0.9999823570251465,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,C,0.0,14,baseline,nsgrand,-2499,-49.01043022982776,0,0,0
22,C,1,0.0,baseline,6,0,1,6,2499,2499,0,50.38560787215829,50.38560787215829,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[31, 35, 22, 122, 29, 71, 45, 88, 46, 96]",[],0,0,0,0,0,0,0,0,22,C,1,0.0,nsgrand,6,1,1,7,15,15,0,82.47480099089444,0.16271905042231083,0.0,0,22,0,5,0.10672809183597565,0.850711464881897,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[29, 88, 71, 109, 31, 107, 64, 122, 76, 35]","[3.8598267565248534e-05, 6.735815532010747e-06, 2.5684150386950932e-05, 0.0025979671627283096, 0.14661957323551178, 0.850711464881897]",2400,5,0,0,0,1,0,0,22,C,0.0,6,baseline,nsgrand,-2484,32.08919311873615,0,0,0
23,C,1,0.0,baseline,21,0,1,21,2499,2499,0,51.10457190312445,51.10457190312445,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[9, 3, 50, 120, 28, 13, 23, 27, 18, 26]",[],0,0,0,0,0,0,0,0,23,C,1,0.0,nsgrand,21,0,1,21,0,0,0,1.664245966821909,1.664245966821909,0.0,0,0,-1,5,7.507018017349765e-05,0.9999783039093018,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,C,0.0,21,baseline,nsgrand,-2499,-49.44032593630254,0,0,0
24,C,1,0.0,baseline,12,0,1,12,2499,2499,0,50.65079708583653,50.65079708583653,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[84, 67, 82, 42, 94, 123, 80, 79, 8, 71]",[],0,0,0,0,0,0,0,0,24,C,1,0.0,nsgrand,12,0,1,12,0,0,0,1.5005669556558132,1.5005669556558132,0.0,0,0,-1,5,0.00047616942902095616,0.999966025352478,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,C,0.0,12,baseline,nsgrand,-2499,-49.15023013018072,0,0,0
25,C,1,0.0,baseline,9,0,1,9,2499,2499,0,50.51127704791725,50.51127704791725,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[93, 120, 54, 115, 39, 78, 77, 109, 0, 52]",[],0,0,0,0,0,0,0,0,25,C,1,0.0,nsgrand,9,0,1,9,0,0,0,1.4819868374615908,1.4819868374615908,0.0,0,0,-1,5,0.00033942959271371365,0.9999687671661377,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,C,0.0,9,baseline,nsgrand,-2499,-49.029290210455656,0,0,0
26,C,1,0.0,baseline,12,0,1,12,2499,2499,0,50.60521699488163,50.60521699488163,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[93, 78, 85, 90, 68, 84, 83, 59, 54, 32]",[],0,0,0,0,0,0,0,0,26,C,1,0.0,nsgrand,12,0,1,12,0,0,0,1.4827381819486618,1.4827381819486618,0.0,0,0,-1,5,0.0002701652410905808,0.9999732971191406,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,C,0.0,12,baseline,nsgrand,-2499,-49.12247881293297,0,0,0
27,C,1,0.0,baseline,14,0,1,14,2499,2499,0,50.77416496351361,50.77416496351361,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[71, 13, 11, 16, 68, 64, 23, 53, 61, 63]",[],0,0,0,0,0,0,0,0,27,C,1,0.0,nsgrand,14,0,1,14,0,0,0,1.4992880169302225,1.4992880169302225,0.0,0,0,-1,5,0.00016255681111942977,0.9999803304672241,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,C,0.0,14,baseline,nsgrand,-2499,-49.27487694658339,0,0,0
28,C,1,0.0,baseline,9,0,1,9,2499,2499,0,50.371748860925436,50.371748860925436,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[4, 6, 9, 16, 61, 112, 7, 15, 115, 60]",[],0,0,0,0,0,0,0,0,28,C,1,0.0,nsgrand,9,0,1,9,0,0,0,1.4841270167380571,1.4841270167380571,0.0,0,0,-1,5,0.00041185395093634725,0.9999674558639526,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,C,0.0,9,baseline,nsgrand,-2499,-48.88762184418738,0,0,0
29,C,1,0.0,baseline,14,0,1,14,2499,2499,0,50.48215785063803,50.48215785063803,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[69, 67, 68, 71, 76, 118, 72, 65, 64, 37]",[],0,0,0,0,0,0,0,0,29,C,1,0.0,nsgrand,14,0,1,14,0,0,0,1.4723178464919329,1.4723178464919329,0.0,0,0,-1,5,0.00021433400979731232,0.9999711513519287,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,C,0.0,14,baseline,nsgrand,-2499,-49.0098400041461,0,0,0
30,C,1,0.0,baseline,8,0,1,8,2499,2499,0,50.48951809294522,50.48951809294522,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[65, 72, 99, 109, 112, 88, 85, 108, 7, 96]",[],0,0,0,0,0,0,0,0,30,C,1,0.0,nsgrand,8,0,1,8,0,0,0,1.4698081649839878,1.4698081649839878,0.0,0,0,-1,5,0.0004609500174410641,0.9999209642410278,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,C,0.0,8,baseline,nsgrand,-2499,-49.01970992796123,0,0,0
31,C,1,0.0,baseline,12,0,1,12,2499,2499,0,50.66704610362649,50.66704610362649,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[34, 61, 27, 47, 57, 75, 104, 14, 39, 85]",[],0,0,0,0,0,0,0,0,31,C,1,0.0,nsgrand,12,0,1,12,0,0,0,1.4840580988675356,1.4840580988675356,0.0,0,0,-1,5,0.0005238261073827744,0.9999686479568481,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,C,0.0,12,baseline,nsgrand,-2499,-49.182988004758954,0,0,0
32,C,1,0.0,baseline,15,0,1,15,2499,2499,0,50.47059804201126,50.47059804201126,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[113, 97, 79, 105, 108, 114, 70, 65, 107, 68]",[],0,0,0,0,0,0,0,0,32,C,1,0.0,nsgrand,15,0,1,15,0,0,0,1.4901170507073402,1.4901170507073402,0.0,0,0,-1,5,0.00016247917665168643,0.999974250793457,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,C,0.0,15,baseline,nsgrand,-2499,-48.98048099130392,0,0,0
33,C,1,0.0,baseline,16,0,1,16,2499,2499,0,50.81186513416469,50.81186513416469,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[76, 69, 0, 112, 39, 31, 120, 83, 86, 107]",[],0,0,0,0,0,0,0,0,33,C,1,0.0,nsgrand,16,0,1,16,0,0,0,1.4894679188728333,1.4894679188728333,0.0,0,0,-1,5,0.00035859679337590933,0.9999687671661377,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,C,0.0,16,baseline,nsgrand,-2499,-49.32239721529186,0,0,0
34,C,1,0.0,baseline,12,0,1,12,2499,2499,0,50.429278053343296,50.429278053343296,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[72, 19, 14, 49, 111, 59, 36, 21, 48, 45]",[],0,0,0,0,0,0,0,0,34,C,1,0.0,nsgrand,12,0,1,12,0,0,0,1.491987844929099,1.491987844929099,0.0,0,0,-1,5,0.0007443313952535391,0.9999665021896362,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,34,C,0.0,12,baseline,nsgrand,-2499,-48.9372902084142,0,0,0
