stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
skip_hopeless,8,5,1.0,0.0,1.2162516359239817
skip_hopeless,9,5,1.0,0.0,1.173948822543025
skip_hopeless,10,11,1.0,0.0,1.2672541197389364
skip_hopeless,11,17,1.0,0.0,1.2282132828498589
skip_hopeless,12,42,1.0,0.0,1.2020946402723591
skip_hopeless,13,55,1.0,0.0,1.1918857016346671
skip_hopeless,14,80,1.0,0.0,1.2014511070447043
skip_hopeless,15,80,1.0,0.0,1.163175655528903
skip_hopeless,16,121,1.0,0.0,1.2063507263910425
skip_hopeless,17,114,1.0,0.0,1.1696623773068975
skip_hopeless,18,101,1.0,0.0,1.2092072986951559
skip_hopeless,19,92,1.0,0.0,13.301011035724988
skip_hopeless,20,80,1.0,0.0,1.1899707606062293
skip_hopeless,21,82,1.0,0.0,1.2161694892977433
skip_hopeless,22,78,1.0,0.0,1.1739296605810523
skip_hopeless,23,50,1.0,0.0,1.2169594271108508
skip_hopeless,24,60,1.0,0.0,1.1811665841378272
skip_hopeless,25,36,1.0,0.0,1.2057901217809155
skip_hopeless,26,32,1.0,0.0,1.2332277838140726
skip_hopeless,27,22,1.0,0.0,1.2220664648339152
skip_hopeless,28,9,1.0,0.0,1.245561573240492
skip_hopeless,29,10,1.0,0.0,1.1432687751948833
skip_hopeless,30,4,1.0,0.0,1.1403431999497116
skip_hopeless,31,8,1.0,0.0,1.107627322198823
skip_hopeless,33,3,1.0,0.0,1.2608029258747895
skip_hopeless,34,1,1.0,0.0,1.3412199914455414
skip_hopeless,35,1,1.0,0.0,0.9783720597624779
skip_hopeless,36,1,1.0,0.0,1.2214998714625835
