stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,3,3,0.6666666666666666,278.6666666666667,64.09983507667978
ai,4,2,0.0,1.0,99.21333857346326
ai,5,2,0.0,838.0,78.6481035174802
skip_hopeless,4,2,1.0,0.0,1.522717415355146
skip_hopeless,5,9,1.0,0.0,1.6038428940292861
skip_hopeless,6,33,1.0,0.0,1.5367499242226283
skip_hopeless,7,54,1.0,0.0,1.564891983030571
skip_hopeless,8,96,1.0,0.0,1.5642588138386297
skip_hopeless,9,116,1.0,0.0,11.35847767903309
skip_hopeless,10,112,1.0,0.0,1.550593159793477
skip_hopeless,11,141,1.0,0.0,1.559717265281377
skip_hopeless,12,105,1.0,0.0,1.5406729343036811
skip_hopeless,13,111,1.0,0.0,1.5290532206596286
skip_hopeless,14,89,1.0,0.0,1.5625865067868085
skip_hopeless,15,64,1.0,0.0,1.565858197864145
skip_hopeless,16,73,1.0,0.0,1.5509123339840811
skip_hopeless,17,47,1.0,0.0,1.538853909067334
skip_hopeless,18,30,1.0,0.0,1.5635843155905604
skip_hopeless,19,31,1.0,0.0,1.5850987796100877
skip_hopeless,20,27,1.0,0.0,1.5516558368862778
skip_hopeless,21,8,1.0,0.0,1.5237405023071915
skip_hopeless,22,14,1.0,0.0,1.5451922247718488
skip_hopeless,23,7,1.0,0.0,1.4446857385337353
skip_hopeless,24,5,1.0,0.0,1.5488953329622746
skip_hopeless,25,7,1.0,0.0,1.5145307739398308
skip_hopeless,26,3,1.0,0.0,1.5115716960281134
skip_hopeless,27,3,1.0,0.0,1.5812676089505355
skip_hopeless,28,1,1.0,0.0,1.6577269416302443
skip_hopeless,29,1,1.0,0.0,1.554188085719943
skip_hopeless,30,1,1.0,0.0,1.794945914298296
skip_hopeless,32,2,1.0,0.0,1.4227934880182147
skip_hopeless,39,1,1.0,0.0,1.5590570401400328
