profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,4.0,baseline,7,1,7,2499,79.774562997045,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,7,1,7,1799,200.82995999837294,1,18,1,5,0.012981519103050232,baseline_fail
C,1,4.0,baseline,3,0,0,2067,51.70753999846056,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.4700719988904893,0,18,1,3,0.9984245300292969,ai
C,1,4.0,baseline,5,1,5,2499,56.81362299947068,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,5,1,5,1799,70.30404801480472,1,18,1,5,0.051430001854896545,baseline_fail
C,1,4.0,baseline,2,0,0,33,33.53361401241273,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.7889500013552606,0,18,1,2,0.9996629953384399,ai
C,1,4.0,baseline,2,0,0,41,33.291664003627375,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.6210010217037052,0,18,1,2,0.9993501305580139,ai
C,1,4.0,baseline,7,1,7,2499,56.66393198771402,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,7,1,7,1799,70.33249901724048,1,18,1,5,0.005018675234168768,baseline_fail
C,1,4.0,baseline,1,0,0,2,33.17411299212836,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.4611910155508667,0,18,1,1,0.9988507032394409,ai
C,1,4.0,baseline,1,0,0,24,33.62451301654801,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.404220995027572,0,18,1,1,0.9985204339027405,ai
C,1,4.0,baseline,6,1,6,2499,57.079923019045964,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,6,1,6,1799,70.9276589914225,1,18,1,5,0.020320968702435493,baseline_fail
C,1,4.0,baseline,3,0,0,46,33.65277301054448,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.3900209818966687,0,18,1,3,0.9984729886054993,ai
C,1,4.0,baseline,3,0,0,273,35.65244498895481,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.2466510019730777,0,18,1,3,0.9969443678855896,ai
C,1,4.0,baseline,2,0,0,69,34.40184402279556,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.666761003434658,0,18,1,2,0.9992737174034119,ai
C,1,4.0,baseline,4,0,0,961,42.484277015319094,0,24,1,-1,,baseline
C,1,4.0,nsgrand,4,0,0,12,11.027914006263018,0,18,1,4,0.9506525993347168,ai
C,1,4.0,baseline,1,0,0,1,33.7379639968276,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.3718510163016617,0,18,1,1,0.9985576272010803,ai
C,1,4.0,baseline,0,0,0,0,0.031899980967864394,0,0,1,-1,,hard_decision
C,1,4.0,nsgrand,0,0,0,0,0.010540010407567024,0,0,-1,-1,1.0,hard_decision
C,1,4.0,baseline,2,0,0,10,33.06182302185334,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.6376209969166666,0,18,1,2,0.9993252754211426,ai
C,1,4.0,baseline,5,1,5,2499,55.67913199774921,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,5,1,5,1799,68.93472801311873,1,18,1,5,0.04554542526602745,baseline_fail
C,1,4.0,baseline,5,1,5,2499,56.17737298598513,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,5,1,5,1799,70.7804579869844,1,18,1,5,0.0176690686494112,baseline_fail
C,1,4.0,baseline,4,1,4,2499,58.07947399443947,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,4,0,0,466,15.438606002135202,0,18,1,3,0.9831957221031189,ai
C,1,4.0,baseline,1,0,0,44,34.0548139938619,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.4132799988146871,0,18,1,1,0.9979149699211121,ai
C,1,4.0,baseline,15,1,15,2499,55.816732987295836,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,15,1,15,1799,69.19625800219364,1,18,1,5,0.00031727185705676675,baseline_fail
C,1,4.0,baseline,6,1,6,2499,55.471291998401284,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,6,1,6,1799,69.93672798853368,1,18,1,5,0.007868126034736633,baseline_fail
C,1,4.0,baseline,1,0,0,2,32.77245300705545,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.5562810003757477,0,18,1,1,0.99896240234375,ai
C,1,4.0,baseline,2,0,0,11,32.789053017040715,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.6967510164249688,0,18,1,2,0.9993836879730225,ai
C,1,4.0,baseline,5,1,5,2499,55.80355299753137,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,5,1,5,1799,71.64511800510809,1,18,1,5,0.1779627501964569,baseline_fail
C,1,4.0,baseline,1,0,0,1,33.00482401391491,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.767490990459919,0,18,1,1,0.9988780617713928,ai
C,1,4.0,baseline,3,0,0,51,33.278112998232245,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.3926510077435523,0,18,1,3,0.9989529848098755,ai
C,1,4.0,baseline,2,0,0,21,33.02329400321469,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.698209991445765,0,18,1,2,0.9993171691894531,ai
C,1,4.0,baseline,3,0,0,241,34.846353984903544,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.2539220119360834,0,18,1,3,0.9986279010772705,ai
C,1,4.0,baseline,3,0,0,31,33.20324298692867,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.2098910014610738,0,18,1,3,0.9995267391204834,ai
C,1,4.0,baseline,5,1,5,2499,56.54188198968768,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,5,1,5,1799,70.26861899066716,1,18,1,5,0.30897578597068787,baseline_fail
C,1,4.0,baseline,1,0,0,2,33.05344298132695,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.4550909982062876,0,18,1,1,0.9985905289649963,ai
C,1,4.0,baseline,3,0,0,531,38.342545012710616,0,24,1,-1,,baseline
C,1,4.0,nsgrand,3,0,0,1,3.2812819990795106,0,18,1,3,0.9993056058883667,ai
C,1,4.0,baseline,2,0,0,4,35.37396399769932,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,1,1.879701012512669,0,18,1,2,0.9995600581169128,ai
C,1,4.0,baseline,2,0,0,51,34.16285300045274,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,2,1.9423009944148362,0,18,1,2,0.9976078271865845,ai
C,1,4.0,baseline,7,1,7,2499,56.74350299523212,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,7,1,7,1799,70.70501797716133,1,18,0,5,0.0035898361820727587,baseline_fail
C,1,4.0,baseline,8,1,8,2499,56.6262119973544,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,8,1,8,1799,70.81330902292393,1,18,1,5,0.0008533078362233937,baseline_fail
C,1,4.0,baseline,10,1,10,2499,55.70877197897062,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,10,1,10,1799,69.96018899371848,1,18,0,5,0.0005138080450706184,baseline_fail
C,1,4.0,baseline,3,1,3,2499,56.45722200279124,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,3,1,3,153,3.531152004143223,0,18,1,2,0.9964656829833984,ai_fail
C,1,4.0,baseline,6,1,6,2499,56.30907299928367,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,6,1,6,1799,69.73812798969448,1,18,1,5,0.009636491537094116,baseline_fail
C,1,4.0,baseline,1,0,0,2,32.961372984573245,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.5131010150071234,0,18,1,1,0.9986044764518738,ai
C,1,4.0,baseline,5,1,5,2499,55.78152200905606,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,5,1,5,1200,20.136567996814847,0,18,1,5,0.38103440403938293,ai_fail
C,1,4.0,baseline,4,0,0,531,39.24603600171395,0,24,1,-1,,baseline
C,1,4.0,nsgrand,4,0,0,1,8.982183993794024,0,18,1,4,0.8853463530540466,ai
C,1,4.0,baseline,4,1,4,2499,55.45245198300108,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,4,0,0,1,8.77137400675565,0,18,1,4,0.7262231707572937,ai
C,1,4.0,baseline,4,0,0,431,37.01988499960862,0,24,1,-1,,baseline
C,1,4.0,nsgrand,4,0,0,1,8.776103000855073,0,18,1,5,0.39580801129341125,ai
C,1,4.0,baseline,1,0,0,2,33.183233987074345,0,24,1,-1,,baseline
C,1,4.0,nsgrand,1,0,0,1,1.379969995468855,0,18,1,1,0.9990193843841553,ai
C,1,4.0,baseline,2,0,0,51,33.69816398480907,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,1,2,816,10.569803998805583,0,18,1,3,0.9984422326087952,ai_fail
C,1,4.0,baseline,6,1,6,2499,55.96631299704313,0,24,1,-1,,baseline_fail
C,1,4.0,nsgrand,6,1,6,1799,69.62672801455483,1,18,1,5,0.27932238578796387,baseline_fail
C,1,4.0,baseline,2,0,0,13,33.051643025828525,0,24,1,-1,,baseline
C,1,4.0,nsgrand,2,0,0,2,3.7346919998526573,0,18,1,3,0.9994984865188599,ai
C,1,4.0,baseline,8,1,8,2499,56.31824201554991,0,24,0,-1,,baseline_fail
C,1,4.0,nsgrand,8,1,8,1799,69.6015779976733,1,18,1,5,0.0012112660333514214,baseline_fail
