baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
207,E,2,4.0,baseline,0,1,0,0,0,0,0,0.015349127352237701,0.015349127352237701,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,207,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.009180046617984772,0.009180046617984772,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,207,E,4.0,0,baseline,nsgrand,0,-0.00616908073425293,0,0,0
208,E,2,4.0,baseline,0,1,0,0,0,0,0,0.008669914677739143,0.008669914677739143,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,208,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.008119037374854088,0.008119037374854088,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,208,E,4.0,0,baseline,nsgrand,0,-0.0005508773028850555,0,0,0
209,E,2,4.0,baseline,0,1,0,0,0,0,0,0.008389819413423538,0.008389819413423538,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,209,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.008090166375041008,0.008090166375041008,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,209,E,4.0,0,baseline,nsgrand,0,-0.0002996530383825302,0,0,0
210,E,2,4.0,baseline,1,1,0,0,1,1,0,30.784093076363206,30.784093076363206,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[102, 119, 126, 98, 83, 2, 115, 120, 80, 62]",[],0,0,0,0,0,0,0,0,210,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.8259750213474035,0.019619939848780632,0.0,0,18,1,1,0.9988045692443848,1.0915678103629034e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[102, 119, 55, 126, 98, 83, 115, 79, 120, 80]","[6.227623816812411e-05, 0.998723566532135, 0.001190700801089406, 4.457407612790121e-06, 8.124130545184016e-06, 1.0915678103629034e-05]",1200,4,0,0,0,1,0,0,210,E,4.0,1,baseline,nsgrand,0,-28.958118055015802,0,0,0
211,E,2,4.0,baseline,5,0,1,5,2499,2499,0,51.106458995491266,51.106458995491266,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[60, 18, 105, 127, 89, 102, 21, 37, 91, 61]",[],0,0,0,0,0,0,0,0,211,E,2,4.0,nsgrand,5,1,0,0,77,77,0,86.19977696798742,0.6653040181845427,0.0,0,22,1,4,0.929792046546936,0.40839922428131104,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[60, 18, 127, 105, 61, 89, 102, 3, 95, 91]","[0.0009776628576219082, 9.367347956867889e-06, 0.0001057259360095486, 0.016877558082342148, 0.5736303925514221, 0.40839922428131104]",2400,5,0,0,0,1,0,0,211,E,4.0,5,baseline,nsgrand,-2422,35.09331797249615,-1,1,0
212,E,2,4.0,baseline,1,1,0,0,1,1,0,30.654174042865634,30.654174042865634,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[84, 31, 123, 76, 117, 85, 116, 101, 73, 65]",[],0,0,0,0,0,0,0,0,212,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.738435821607709,0.018799910321831703,0.0,0,18,1,1,0.9992368221282959,1.1210366210434586e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[84, 123, 76, 117, 85, 116, 107, 101, 65, 73]","[8.015015919227153e-05, 0.997401237487793, 0.0024878496769815683, 8.190228982130066e-06, 1.1400464245525654e-05, 1.1210366210434586e-05]",1200,4,0,0,0,1,0,0,212,E,4.0,1,baseline,nsgrand,0,-28.915738221257925,0,0,0
213,E,2,4.0,baseline,0,1,0,0,0,0,0,0.016208970919251442,0.016208970919251442,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,213,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.009070150554180145,0.009070150554180145,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,213,E,4.0,0,baseline,nsgrand,0,-0.007138820365071297,0,0,0
214,E,2,4.0,baseline,2,1,0,0,17,17,0,30.62984300777316,30.62984300777316,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[37, 57, 32, 52, 42, 53, 41, 8, 98, 11]",[],0,0,0,0,0,0,0,0,214,E,2,4.0,nsgrand,2,1,0,0,1,1,0,2.2105819080024958,0.018829945474863052,0.0,0,18,1,2,0.9827704429626465,6.862909685878549e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[57, 42, 32, 98, 48, 50, 52, 96, 89, 45]","[8.427671673416626e-06, 7.377260772045702e-05, 0.9879316687583923, 0.011880679056048393, 9.858938574325293e-05, 6.862909685878549e-06]",1200,4,0,0,0,1,0,0,214,E,4.0,2,baseline,nsgrand,-16,-28.419261099770665,0,0,0
215,E,2,4.0,baseline,7,0,1,7,2499,2499,0,50.54775322787464,50.54775322787464,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[58, 50, 61, 41, 60, 39, 27, 43, 48, 44]",[],0,0,0,0,0,0,0,0,215,E,2,4.0,nsgrand,7,0,1,7,0,0,0,1.4696980360895395,1.4696980360895395,0.0,0,0,-1,5,0.010656008496880531,0.9998247027397156,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,215,E,4.0,7,baseline,nsgrand,-2499,-49.0780551917851,0,0,0
216,E,2,4.0,baseline,4,1,0,0,1857,1857,0,45.47290410846472,45.47290410846472,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[4, 94, 75, 70, 7, 84, 108, 24, 99, 67]",[],0,0,0,0,0,0,0,0,216,E,2,4.0,nsgrand,4,1,0,0,1,1,0,8.516271132975817,0.02093985676765442,0.0,0,18,1,4,0.8240347504615784,0.1301964819431305,ai,ai_success,standard,ai_search,[4],"[0, 1, 2]","[8, 4, 94, 110, 68, 111, 79, 75, 70, 105]","[0.00018585124053061008, 3.5367829696042463e-06, 0.0002605272748041898, 0.08604282885789871, 0.7833108305931091, 0.1301964819431305]",1200,4,0,0,0,1,0,0,216,E,4.0,4,baseline,nsgrand,-1856,-36.9566329754889,0,0,0
217,E,2,4.0,baseline,2,1,0,0,15,15,0,30.691893072798848,30.691893072798848,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[60, 48, 35, 126, 124, 54, 15, 56, 41, 51]",[],0,0,0,0,0,0,0,0,217,E,2,4.0,nsgrand,2,1,0,0,1,1,0,1.9565541297197342,0.018269987776875496,0.0,0,18,1,2,0.8942412734031677,2.8859807571279816e-05,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[60, 124, 48, 126, 63, 54, 15, 35, 116, 57]","[1.4892551917000674e-05, 0.0018994216807186604, 0.9960561990737915, 0.0019365953048691154, 6.396554090315476e-05, 2.8859807571279816e-05]",1200,4,0,0,0,1,0,0,217,E,4.0,2,baseline,nsgrand,-14,-28.735338943079114,0,0,0
218,E,2,4.0,baseline,1,1,0,0,4,4,0,30.436154920607805,30.436154920607805,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[70, 68, 115, 9, 110, 111, 77, 117, 80, 19]",[],0,0,0,0,0,0,0,0,218,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.8653848674148321,0.01898990012705326,0.0,0,18,1,1,0.9976373910903931,2.2730779164703563e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[9, 70, 115, 68, 110, 111, 77, 26, 86, 117]","[7.066871330607682e-05, 0.9927185773849487, 0.007158593740314245, 1.453377535653999e-05, 1.4870462109684013e-05, 2.2730779164703563e-05]",1200,4,0,0,0,1,0,0,218,E,4.0,1,baseline,nsgrand,-3,-28.570770053192973,0,0,0
219,E,2,4.0,baseline,5,0,1,5,2499,2499,0,50.52785389125347,50.52785389125347,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[104, 103, 67, 89, 83, 72, 76, 110, 8, 96]",[],0,0,0,0,0,0,0,0,219,E,2,4.0,nsgrand,5,0,1,5,0,0,0,1.3366690836846828,1.3366690836846828,0.0,0,0,-1,5,0.0798758789896965,0.9930590391159058,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,219,E,4.0,5,baseline,nsgrand,-2499,-49.19118480756879,0,0,0
220,E,2,4.0,baseline,4,1,0,0,120,120,0,32.131961081176996,32.131961081176996,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[43, 31, 39, 33, 54, 55, 20, 21, 13, 17]",[],0,0,0,0,0,0,0,0,220,E,2,4.0,nsgrand,4,1,0,0,1,1,0,8.451811969280243,0.020118895918130875,0.0,0,18,1,4,0.9609652757644653,0.2124944031238556,ai,ai_success,standard,ai_search,[4],"[0, 1, 2]","[33, 43, 39, 54, 31, 42, 55, 20, 126, 13]","[0.0008251509862020612, 6.5151607486768626e-06, 0.0001310031075263396, 0.035967256873846054, 0.750575602054596, 0.2124944031238556]",1200,4,0,0,0,1,0,0,220,E,4.0,4,baseline,nsgrand,-119,-23.680149111896753,0,0,0
221,E,2,4.0,baseline,4,1,0,0,262,262,0,32.49904909171164,32.49904909171164,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[45, 7, 83, 125, 12, 23, 24, 122, 30, 40]",[],0,0,0,0,0,0,0,0,221,E,2,4.0,nsgrand,4,1,0,0,1,1,0,84.30606196634471,0.024758977815508842,0.0,0,22,1,4,0.9580202102661133,0.30114737153053284,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[7, 23, 83, 12, 122, 69, 55, 127, 38, 125]","[0.0011426834389567375, 1.4513997484755237e-05, 9.79722390184179e-05, 0.01915891095995903, 0.6784385442733765, 0.30114737153053284]",2400,5,0,0,0,1,0,0,221,E,4.0,4,baseline,nsgrand,-261,51.807012874633074,0,0,0
222,E,2,4.0,baseline,1,1,0,0,1,1,0,30.54901398718357,30.54901398718357,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[88, 106, 81, 122, 90, 48, 103, 105, 64, 27]",[],0,0,0,0,0,0,0,0,222,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.893335022032261,0.01931004226207733,0.0,0,18,1,1,0.9987825751304626,1.1080377589678392e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[88, 19, 81, 106, 122, 90, 48, 103, 10, 105]","[5.503909778781235e-05, 0.9960507750511169, 0.0038619034457951784, 1.0110113180417102e-05, 1.1115081179013941e-05, 1.1080377589678392e-05]",1200,4,0,0,0,1,0,0,222,E,4.0,1,baseline,nsgrand,0,-28.65567896515131,0,0,0
223,E,2,4.0,baseline,1,1,0,0,3,3,0,30.708703212440014,30.708703212440014,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[63, 60, 6, 113, 79, 33, 15, 124, 49, 28]",[],0,0,0,0,0,0,0,0,223,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.8422361463308334,0.01874985173344612,0.0,0,18,1,1,0.9980891346931458,2.2710371922585182e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[6, 113, 79, 124, 106, 12, 110, 60, 121, 80]","[0.00010865958029171452, 0.9968569278717041, 0.0029922793619334698, 7.832515620975755e-06, 1.1686251127684955e-05, 2.2710371922585182e-05]",1200,4,0,0,0,1,0,0,223,E,4.0,1,baseline,nsgrand,-2,-28.86646706610918,0,0,0
224,E,2,4.0,baseline,5,0,1,5,2499,2499,0,50.42784404940903,50.42784404940903,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[116, 114, 112, 77, 85, 83, 84, 117, 103, 111]",[],0,0,0,0,0,0,0,0,224,E,2,4.0,nsgrand,5,1,0,0,1,1,0,69.04953485354781,0.030090101063251495,0.0,0,22,1,5,0.5142384767532349,0.9550321698188782,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[85, 114, 111, 116, 118, 112, 77, 83, 84, 117]","[0.00026626227190718055, 6.971578386583133e-06, 2.190702389270882e-06, 0.00013611411850433797, 0.04455636441707611, 0.9550321698188782]",2400,5,0,0,0,1,0,0,224,E,4.0,5,baseline,nsgrand,-2498,18.62169080413878,-1,1,0
225,E,2,4.0,baseline,1,1,0,0,14,14,0,31.54316614381969,31.54316614381969,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[117, 87, 94, 64, 22, 93, 38, 110, 102, 121]",[],0,0,0,0,0,0,0,0,225,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.8762450199574232,0.019029946997761726,0.0,0,18,1,1,0.9943234920501709,1.67180405696854e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[102, 117, 94, 64, 87, 93, 110, 120, 121, 111]","[2.1596142687485553e-05, 0.9984099864959717, 0.0015396785456687212, 4.818291472474812e-06, 7.422789622069104e-06, 1.67180405696854e-05]",1200,4,0,0,0,1,0,0,225,E,4.0,1,baseline,nsgrand,-13,-29.666921123862267,0,0,0
226,E,2,4.0,baseline,1,1,0,0,5,5,0,30.78945307061076,30.78945307061076,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[10, 115, 96, 121, 113, 3, 19, 112, 49, 111]",[],0,0,0,0,0,0,0,0,226,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.872875029221177,0.018789898604154587,0.0,0,18,1,1,0.9991893172264099,9.330168722954113e-06,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[113, 49, 121, 96, 115, 40, 112, 111, 82, 123]","[7.075704343151301e-05, 0.9969630837440491, 0.0029377287719398737, 8.615492333774455e-06, 1.041673658619402e-05, 9.330168722954113e-06]",1200,4,0,0,0,1,0,0,226,E,4.0,1,baseline,nsgrand,-4,-28.916578041389585,0,0,0
227,E,2,4.0,baseline,3,1,0,0,502,502,0,34.261954948306084,34.261954948306084,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[65, 70, 71, 66, 104, 75, 73, 64, 72, 119]",[],0,0,0,0,0,0,0,0,227,E,2,4.0,nsgrand,3,1,0,0,1,1,0,3.537191078066826,0.019730068743228912,0.0,0,18,1,3,0.9537783265113831,0.0009301586542278528,ai,ai_success,standard,ai_search,[3],"[0, 1, 2]","[119, 65, 79, 104, 71, 70, 66, 73, 75, 64]","[6.11081050010398e-05, 7.675253982597496e-06, 0.023317478597164154, 0.8900900483131409, 0.08559352904558182, 0.0009301586542278528]",1200,4,0,0,0,1,0,0,227,E,4.0,3,baseline,nsgrand,-501,-30.724763870239258,0,0,0
228,E,2,4.0,baseline,0,1,0,0,0,0,0,0.015089986845850945,0.015089986845850945,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,228,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.009380048140883446,0.009380048140883446,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,228,E,4.0,0,baseline,nsgrand,0,-0.005709938704967499,0,0,0
229,E,2,4.0,baseline,1,1,0,0,3,3,0,30.464319046586752,30.464319046586752,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[12, 22, 109, 23, 44, 8, 47, 42, 20, 25]",[],0,0,0,0,0,0,0,0,229,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.7196559347212315,0.019050203263759613,0.0,0,18,1,1,0.9991393089294434,9.223876986652613e-06,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[109, 12, 119, 69, 78, 96, 76, 117, 47, 44]","[6.94179252604954e-05, 0.9986624717712402, 0.0012457116972655058, 5.037189566792222e-06, 8.25885945232585e-06, 9.223876986652613e-06]",1200,4,0,0,0,1,0,0,229,E,4.0,1,baseline,nsgrand,-2,-28.74466311186552,0,0,0
230,E,2,4.0,baseline,2,1,0,0,4,4,0,30.362271005287766,30.362271005287766,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[100, 58, 125, 63, 98, 45, 91, 55, 124, 59]",[],0,0,0,0,0,0,0,0,230,E,2,4.0,nsgrand,2,1,0,0,1,1,0,1.9327341578900814,0.019009923562407494,0.0,0,18,1,2,0.9926692247390747,3.4784955005306983e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[58, 100, 80, 125, 98, 91, 124, 115, 71, 45]","[1.7980137272388674e-05, 0.0005892211338505149, 0.9964205026626587, 0.0029296688735485077, 3.914420085493475e-05, 3.4784955005306983e-06]",1200,4,0,0,0,1,0,0,230,E,4.0,2,baseline,nsgrand,-3,-28.429536847397685,0,0,0
231,E,2,4.0,baseline,6,0,1,6,2499,2499,0,50.682442961260676,50.682442961260676,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[56, 118, 77, 3, 75, 50, 124, 52, 40, 48]",[],0,0,0,0,0,0,0,0,231,E,2,4.0,nsgrand,6,0,1,6,4899,2400,2499,136.92596298642457,19.418310141190886,49.846440088003874,1,22,1,5,0.343113511800766,0.9875814914703369,fallback_fail,postsearch_exhausted,expanded_overflow,postsearch_fallback,[5],"[0, 1, 2, 3]","[56, 41, 3, 50, 118, 124, 28, 77, 75, 57]","[8.462857658741996e-05, 3.348967311467277e-06, 2.4867292722774437e-06, 6.121877231635153e-05, 0.012266855686903, 0.9875814914703369]",2400,5,2500,24,4,0,0,0,231,E,4.0,6,baseline,nsgrand,2400,86.24352002516389,0,0,0
232,E,2,4.0,baseline,4,1,0,0,505,505,0,34.719414077699184,34.719414077699184,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[120, 124, 23, 48, 88, 27, 53, 84, 36, 7]",[],0,0,0,0,0,0,0,0,232,E,2,4.0,nsgrand,4,1,0,0,21,21,0,10.58097300119698,0.20003807730972767,0.0,0,18,1,3,0.8102988004684448,0.011441158130764961,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[36, 48, 88, 117, 120, 23, 86, 124, 122, 9]","[0.00016426254296675324, 1.546319072076585e-05, 0.019215596839785576, 0.7117078304290771, 0.2574556767940521, 0.011441158130764961]",1200,4,0,0,0,1,0,0,232,E,4.0,4,baseline,nsgrand,-484,-24.138441076502204,0,0,0
233,E,2,4.0,baseline,0,1,0,0,0,0,0,0.01461012288928032,0.01461012288928032,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0,233,E,2,4.0,nsgrand,0,1,0,0,0,0,0,0.013438984751701355,0.013438984751701355,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0,233,E,4.0,0,baseline,nsgrand,0,-0.0011711381375789642,0,0,0
234,E,2,4.0,baseline,2,1,0,0,9,9,0,30.569848138839006,30.569848138839006,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[8, 35, 29, 37, 1, 50, 40, 114, 64, 34]",[],0,0,0,0,0,0,0,0,234,E,2,4.0,nsgrand,2,1,0,0,1,1,0,2.0828628912568092,0.018970109522342682,0.0,0,18,1,2,0.9607961177825928,9.570530892233364e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[8, 35, 89, 97, 114, 64, 118, 106, 127, 40]","[5.501535724761197e-06, 6.369991024257615e-05, 0.9843630194664001, 0.01544063352048397, 0.00011748990073101595, 9.570530892233364e-06]",1200,4,0,0,0,1,0,0,234,E,4.0,2,baseline,nsgrand,-8,-28.486985247582197,0,0,0
235,E,2,4.0,baseline,1,1,0,0,5,5,0,30.453969025984406,30.453969025984406,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[87, 70, 75, 58, 81, 50, 51, 112, 84, 101]",[],0,0,0,0,0,0,0,0,235,E,2,4.0,nsgrand,1,1,0,0,1,1,0,1.6586959827691317,0.01850002445280552,0.0,0,18,1,1,0.9994375109672546,1.177714057121193e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[81, 75, 87, 70, 101, 112, 84, 71, 50, 118]","[0.00013055061572231352, 0.9967597126960754, 0.0030752718448638916, 9.66974130278686e-06, 1.3117653907102067e-05, 1.177714057121193e-05]",1200,4,0,0,0,1,0,0,235,E,4.0,1,baseline,nsgrand,-4,-28.795273043215275,0,0,0
236,E,2,4.0,baseline,3,1,0,0,89,89,0,31.249453080818057,31.249453080818057,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[69, 43, 110, 105, 82, 32, 75, 87, 7, 24]",[],0,0,0,0,0,0,0,0,236,E,2,4.0,nsgrand,3,1,0,0,1,1,0,3.5661908332258463,0.019429950043559074,0.0,0,18,1,3,0.9784215688705444,0.001111258170567453,ai,ai_success,standard,ai_search,[3],"[0, 1, 2]","[7, 69, 110, 64, 78, 82, 105, 75, 43, 87]","[0.00010610325261950493, 7.383549473161111e-06, 0.01767866685986519, 0.8643510341644287, 0.1167454943060875, 0.001111258170567453]",1200,4,0,0,0,1,0,0,236,E,4.0,3,baseline,nsgrand,-88,-27.68326224759221,0,0,0
237,E,2,4.0,baseline,2,1,0,0,27,27,0,30.848095891997218,30.848095891997218,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[47, 48, 32, 38, 20, 55, 52, 56, 75, 27]",[],0,0,0,0,0,0,0,0,237,E,2,4.0,nsgrand,2,1,0,0,1,1,0,2.2978808265179396,0.019510043784976006,0.0,0,18,1,2,0.8575988411903381,0.00019609014270827174,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[47, 52, 50, 48, 115, 40, 20, 75, 74, 32]","[4.487980913836509e-05, 0.00021974022092763335, 0.9531986713409424, 0.04519110918045044, 0.001149364747107029, 0.00019609014270827174]",1200,4,0,0,0,1,0,0,237,E,4.0,2,baseline,nsgrand,-26,-28.55021506547928,0,0,0
238,E,2,4.0,baseline,2,1,0,0,66,66,0,31.26134304329753,31.26134304329753,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[22, 95, 108, 122, 64, 103, 88, 25, 1, 86]",[],0,0,0,0,0,0,0,0,238,E,2,4.0,nsgrand,2,1,0,0,1,1,0,2.13087210431695,0.01993984915316105,0.0,0,18,1,2,0.8892989158630371,3.8191472413018346e-05,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[86, 122, 108, 95, 64, 103, 88, 124, 74, 92]","[2.481150113453623e-05, 0.0025970733258873224, 0.9939273595809937, 0.0033118445426225662, 0.00010070608550449833, 3.8191472413018346e-05]",1200,4,0,0,0,1,0,0,238,E,4.0,2,baseline,nsgrand,-65,-29.13047093898058,0,0,0
239,E,2,4.0,baseline,2,1,0,0,25,25,0,30.755687039345503,30.755687039345503,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[13, 88, 55, 25, 35, 0, 42, 27, 40, 59]",[],0,0,0,0,0,0,0,0,239,E,2,4.0,nsgrand,2,1,0,0,1,1,0,3.81094915792346,0.019619939848780632,0.0,0,18,1,2,0.9528135657310486,0.00010096749610966071,ai,ai_success,standard,ai_search,"[2, 3]","[0, 1, 2]","[0, 55, 102, 27, 88, 13, 35, 84, 91, 93]","[2.6112600608030334e-05, 4.485890895011835e-05, 0.8273360133171082, 0.17048752307891846, 0.002004485810175538, 0.00010096749610966071]",1200,4,0,0,0,1,0,0,239,E,4.0,2,baseline,nsgrand,-24,-26.944737881422043,0,0,0
240,E,2,4.0,baseline,4,0,1,4,2499,2499,0,50.58795399963856,50.58795399963856,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[54, 50, 32, 70, 21, 115, 111, 105, 113, 104]",[],0,0,0,0,0,0,0,0,240,E,2,4.0,nsgrand,4,1,0,0,3,3,0,8.559559937566519,0.04229997284710407,0.0,0,18,1,4,0.9293460249900818,0.20248529314994812,ai,ai_success,standard,ai_search,[4],"[0, 1, 2]","[54, 32, 70, 113, 125, 74, 52, 111, 105, 115]","[0.0004942613886669278, 6.612916422454873e-06, 7.561661186628044e-05, 0.027136312797665596, 0.7698018550872803, 0.20248529314994812]",1200,4,0,0,0,1,0,0,240,E,4.0,4,baseline,nsgrand,-2496,-42.02839406207204,-1,1,0
