stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,23,0.0,1.0,1.9314420288023741
ai,2,53,0.018867924528301886,4.849056603773585,26.35116678363872
ai,3,76,0.10526315789473684,15.473684210526315,13.722171283964263
ai,4,108,0.07407407407407407,40.78703703703704,61.69888488646528
ai,5,88,0.14772727272727273,66.88636363636364,70.3526470460929
ai,6,5,1.0,505.4,66.66190577670932
ai,8,1,1.0,1.0,85.063616046682
fallback,1,3,0.0,162.33333333333334,33.74425997026265
fallback,2,1,0.0,1218.0,49.78827899321914
fallback,3,4,0.0,1531.5,50.76184973586351
fallback,4,6,0.0,3158.6666666666665,102.46488785681625
fallback_fail,1,1,1.0,2652.0,54.00798888877034
fallback_fail,3,10,1.0,4209.6,118.85928055271506
fallback_fail,4,7,1.0,4501.285714285715,117.46685639289873
fallback_fail,5,5,1.0,4419.0,120.95919139683247
fallback_fail,6,22,1.0,4899.0,140.57852650611576
fallback_fail,7,3,1.0,4899.0,138.95362126640975
fallback_fail,8,1,1.0,4899.0,139.21471522189677
hard_decision,0,4,0.0,0.0,0.011907191947102547
skip_hopeless,4,12,1.0,0.0,1.3692580978386104
skip_hopeless,5,72,1.0,0.0,1.374632026353437
skip_hopeless,6,138,1.0,0.0,1.3545555909555675
skip_hopeless,7,141,1.0,0.0,1.364688965300402
skip_hopeless,8,102,1.0,0.0,1.3559017531281592
skip_hopeless,9,81,1.0,0.0,1.3784920641531546
skip_hopeless,10,58,1.0,0.0,1.3683950889791394
skip_hopeless,11,43,1.0,0.0,1.3732334360653577
skip_hopeless,12,35,1.0,0.0,1.394894060545734
skip_hopeless,13,42,1.0,0.0,1.3871357909270696
skip_hopeless,14,13,1.0,0.0,1.2835947653421989
skip_hopeless,15,8,1.0,0.0,1.40771473525092
skip_hopeless,16,5,1.0,0.0,1.3297311961650848
skip_hopeless,17,7,1.0,0.0,1.3680030990924155
skip_hopeless,18,7,1.0,0.0,1.4282670537275928
skip_hopeless,19,3,1.0,0.0,1.2733230056862037
skip_hopeless,20,5,1.0,0.0,1.3410090003162622
skip_hopeless,21,2,1.0,0.0,1.459938008338213
skip_hopeless,22,1,1.0,0.0,1.2764099519699812
skip_hopeless,26,3,1.0,0.0,1.4146420483787854
skip_hopeless,28,1,1.0,0.0,1.344089163467288
