gate_reason,stage,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
presearch_skip_hopeless,skip_hopeless,779,1.0,0.0,1.3667413545234441,0.0
ai_success,ai,354,0.1016949152542373,40.324858757062145,44.51075049859109,0.0
postsearch_exhausted,fallback_fail,49,1.0,4606.65306122449,128.94832465930708,1.0
postsearch_exhausted,fallback,14,0.0,1913.0714285714287,69.20412749916848,1.0
hard_decision,hard_decision,4,0.0,0.0,0.011907191947102547,0.0
