epoch,train_loss,val_loss,val_weight_acc,val_rescue_acc,val_std_brier,val_candidate_top1_acc,val_candidate_positive_rate,lr,train_samples_seen,val_samples_seen,framework,num_gpus
1,1.851408748626709,1.4696733610970634,0.9866071428571429,1.0,0.003359296093029635,0.0,0.0,0.0006099999882280827,800,200,tensorflow,1
2,1.4760344219207764,1.4320512669427055,0.9866071428571429,1.0,0.00023525424642554884,0.0,0.0,0.00022999996144790202,800,200,tensorflow,1
3,1.4475312089920045,1.4246954577309745,0.9866071428571429,1.0,0.00018511043370900943,0.0,0.0,3.9999998989515007e-05,800,200,tensorflow,1
