policy_action,gate_reason,stage,search_mode,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
presearch_skip_hopeless,presearch_skip_hopeless,skip_hopeless,skip_hopeless,1184,1.0,0.0,2.495996531325619,0.0
expanded_ai_search,ai_success,ai,expanded_overflow,12,0.3333333333333333,113.0,86.72136417590082,0.0
ai_search,ai_success,ai,standard,3,0.0,7.666666666666667,9.338919694224993,0.0
postsearch_skip_after_expanded_fail,postsearch_skip_after_expanded_fail,skip_after_ai_fail,expanded_overflow,1,1.0,2400.0,115.34888506866992,0.0
