profile,snr_db,decoder,samples,frame_errors,bler,ci_low,ci_high,plot_eligible,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_queries,p95_queries,rescue_rate,micro_bp_rate,main_success_rate,stop_target_errors,max_samples_cap
A,1.0,bp_10,2016,2016,1.0,0.9981718717492892,1.0,1,138.09959036792398,140.85019018966705,142.5375093240291,10.0,10.0,0.0,0.0,0.0,200,80000
A,1.0,bp_20,2016,2016,1.0,0.9981718717492892,1.0,1,276.0173607225408,281.17231524083763,284.41636220086366,20.0,20.0,0.0,0.0,0.0,200,80000
A,1.0,bp_50,2016,2016,1.0,0.9981718717492892,1.0,1,689.7816925528108,702.1551938960329,708.8535929331556,50.0,50.0,0.0,0.0,0.0,200,80000
A,1.0,bp_cdf_rescue,2016,226,0.11210317460317461,0.09865486841995375,0.12669078901154593,1,42.51883693140126,116.40386597719043,117.61864440049976,11.095238095238095,96.0,0.11557539682539683,0.0,0.8844246031746031,200,80000
A,1.0,bp_nms_20,2016,228,0.1130952380952381,0.09959244339601964,0.127734327582388,1,39.884443282813116,93.9315197756514,95.38722618017344,8.460813492063492,20.0,0.0,0.0,0.8844246031746031,200,80000
A,1.0,bp_nms_50,2016,200,0.0992063492063492,0.08649907925321494,0.11309229449487614,1,54.6197932063868,234.16161793284118,236.91524947062135,11.609126984126984,50.0,0.0,0.0,0.8998015873015873,200,80000
A,1.0,bp_orb_rescue,2016,228,0.1130952380952381,0.09959244339601964,0.127734327582388,1,42.09134937102337,112.58079274557531,114.05221973545848,9.246031746031745,80.0,0.11557539682539683,0.0,0.8844246031746031,200,80000
A,1.0,bp_segmented_rescue,2016,227,0.11259920634920635,0.09912361339691521,0.12721260056960568,1,42.04998663598893,112.44238179642707,113.6268010828644,9.246031746031745,80.0,0.11557539682539683,0.0,0.8844246031746031,200,80000
A,1.0,bp_wbf_post,2016,228,0.1130952380952381,0.09959244339601964,0.127734327582388,1,40.87410071963585,103.13356388360262,105.06702980492264,1.1557539682539681,10.0,0.11557539682539683,0.0,0.8844246031746031,200,80000
A,1.0,hybrid_bp_nsg,2016,225,0.11160714285714286,0.09818620895878252,0.12616889241976265,1,44.484447209960926,111.84907599817961,114.00041361339389,0.2857142857142857,0.0,0.002976190476190476,0.0,0.8844246031746031,200,80000
