policy_action,gate_reason,stage,search_mode,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
presearch_skip_hopeless,presearch_skip_hopeless,skip_hopeless,skip_hopeless,1156,1.0,0.0,2.627052917390108,0.0
expanded_ai_search,ai_success,ai,expanded_overflow,26,0.11538461538461539,207.69230769230768,87.22166204825044,0.0
postsearch_skip_after_expanded_fail,postsearch_skip_after_expanded_fail,skip_after_ai_fail,expanded_overflow,11,1.0,2400.0,97.87701900032434,0.0
ai_search,ai_success,ai,standard,6,0.5,12.166666666666666,11.159028159454465,0.0
postsearch_fallback,postsearch_exhausted,fallback_fail,standard,1,1.0,3699.0,73.58468300662935,1.0
