stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,2,1,1.0,49.0,10.930933058261871
ai,3,3,0.3333333333333333,4.666666666666667,10.92728995718062
ai,4,9,0.1111111111111111,75.66666666666667,82.7386171505269
ai,5,16,0.0,256.875,85.72891418589279
ai,6,3,1.0,206.33333333333334,58.231465984135866
fallback_fail,5,1,1.0,3699.0,73.58468300662935
skip_after_ai_fail,3,1,1.0,2400.0,109.73426303826272
skip_after_ai_fail,5,1,1.0,2400.0,89.5869811065495
skip_after_ai_fail,6,8,1.0,2400.0,96.54859598958865
skip_after_ai_fail,8,1,1.0,2400.0,104.93719694204628
skip_hopeless,4,2,1.0,0.0,1.6968665877357125
skip_hopeless,5,18,1.0,0.0,1.6381971589807007
skip_hopeless,6,56,1.0,0.0,1.618567613020007
skip_hopeless,7,72,1.0,0.0,1.6083564066017668
skip_hopeless,8,107,1.0,0.0,1.6324552598574729
skip_hopeless,9,133,1.0,0.0,10.24032341442386
skip_hopeless,10,166,1.0,0.0,1.6477853017690849
skip_hopeless,11,141,1.0,0.0,1.6303036315696882
skip_hopeless,12,124,1.0,0.0,1.6372660606829148
skip_hopeless,13,104,1.0,0.0,1.651067694183439
skip_hopeless,14,70,1.0,0.0,1.629327270867569
skip_hopeless,15,66,1.0,0.0,1.6805831639265472
skip_hopeless,16,46,1.0,0.0,1.6131820815169942
skip_hopeless,17,25,1.0,0.0,1.6141372732818127
skip_hopeless,18,9,1.0,0.0,1.633817097172141
skip_hopeless,19,9,1.0,0.0,1.6611845284286473
skip_hopeless,20,3,1.0,0.0,1.6139935857305925
skip_hopeless,21,4,1.0,0.0,1.6757943667471409
skip_hopeless,27,1,1.0,0.0,2.0461338572204113
