profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,6.0,baseline,2,0,0,13,39.7791959985625,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,107.19940302078612,0,18,1,2,0.999586284160614,ai
C,1,6.0,baseline,0,0,0,0,0.06066999048925936,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.026189984055235982,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,2,0,0,5,35.97485399222933,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.5908709794748574,0,18,1,2,0.9997190833091736,ai
C,1,6.0,baseline,5,1,5,2499,60.3068940108642,0,24,0,-1,,baseline_fail
C,1,6.0,nsgrand,5,1,5,1799,77.36606101389043,1,18,1,5,0.01224900409579277,baseline_fail
C,1,6.0,baseline,0,0,0,0,0.020009989384561777,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010500021744519472,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,8,39.32319601881318,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.161901007639244,0,18,1,1,0.9981733560562134,ai
C,1,6.0,baseline,0,0,0,0,0.015909987268969417,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010460003977641463,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.010079995263367891,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009730021702125669,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,5,1,5,2499,61.8595150008332,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,5,1,5,1200,21.055627992609516,0,18,1,4,0.87960284948349,ai_fail
C,1,6.0,baseline,1,0,0,2,38.00119599327445,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,1.9726500031538308,0,18,1,1,0.9989688396453857,ai
C,1,6.0,baseline,2,0,0,14,38.311826006975025,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,4.264542018063366,0,18,1,2,0.9996070265769958,ai
C,1,6.0,baseline,2,0,0,8,39.70262600341812,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.387001004535705,0,18,1,2,0.9997941851615906,ai
C,1,6.0,baseline,1,0,0,1,39.869516011094674,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.1374110074248165,0,18,1,1,0.9991169571876526,ai
C,1,6.0,baseline,7,1,7,2499,62.1226450020913,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,7,1,7,1799,77.9620309767779,1,18,1,5,0.00247195758856833,baseline_fail
C,1,6.0,baseline,0,0,0,0,0.018019985873252153,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.0101200130302459,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,1,37.5917759956792,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.118119999067858,0,18,1,1,0.9988197684288025,ai
C,1,6.0,baseline,0,0,0,0,0.01955998595803976,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010739982826635242,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,1,38.21269498439506,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.1127309883013368,0,18,1,1,0.9991846680641174,ai
C,1,6.0,baseline,5,1,5,2499,60.32377399969846,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,5,1,5,1799,76.65789101156406,1,18,1,5,0.04324907809495926,baseline_fail
C,1,6.0,baseline,1,0,0,3,38.4975659835618,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.0277610165067017,0,18,1,1,0.9989604949951172,ai
C,1,6.0,baseline,2,0,0,15,39.01234600925818,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.5221609976142645,0,18,1,2,0.9997428059577942,ai
C,1,6.0,baseline,0,0,0,0,0.016950012650340796,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.00991998240351677,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,4,0,0,255,40.159485972253606,0,24,1,-1,,baseline
C,1,6.0,nsgrand,4,0,0,1,10.03126398427412,0,18,1,4,0.6005521416664124,ai
C,1,6.0,baseline,1,0,0,2,39.327406004304066,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.264590992126614,0,18,1,1,0.9995064735412598,ai
C,1,6.0,baseline,0,0,0,0,0.01754998811520636,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010110001312568784,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.010070012649521232,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009420007700100541,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,1,39.73338601645082,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.0452309981919825,0,18,1,1,0.9989036321640015,ai
C,1,6.0,baseline,0,0,0,0,0.015950005035847425,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.01069999416358769,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009759998647496104,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.00955999712459743,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009509996743872762,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009300012607127428,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.00934000127017498,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009310024324804544,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,2,0,0,76,40.20292600034736,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.519400994060561,0,18,1,2,0.9992876648902893,ai
C,1,6.0,baseline,0,0,0,0,0.015730009181424975,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010170013410970569,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,4,0,0,780,45.50733900396153,0,24,1,-1,,baseline
C,1,6.0,nsgrand,4,0,0,1,9.863804007181898,0,18,1,5,0.08723514527082443,ai
C,1,6.0,baseline,1,0,0,1,40.84161599166691,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.4124500050675124,0,18,1,1,0.9991949200630188,ai
C,1,6.0,baseline,0,0,0,0,0.01618999522179365,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009940005838871002,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.00956997973844409,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009149982361122966,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009339972166344523,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009220006177201867,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,5,1,5,2499,59.37732302118093,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,5,1,5,1799,73.86683899676427,1,18,1,5,0.09652922302484512,baseline_fail
C,1,6.0,baseline,0,0,0,0,0.016830017557367682,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010170013410970569,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,12,1,12,2499,60.092415020335466,0,24,0,-1,,baseline_fail
C,1,6.0,nsgrand,12,1,12,1799,75.36253999569453,1,18,1,5,0.0004446407547220588,baseline_fail
C,1,6.0,baseline,0,0,0,0,0.019310013158246875,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010279996786266565,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009890005458146334,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009269977454096079,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.00934000127017498,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009269977454096079,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009359995601698756,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009159994078800082,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,2,36.03099499014206,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,1.764309999998659,0,18,1,1,0.9990782737731934,ai
C,1,6.0,baseline,0,0,0,0,0.013259996194392443,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009599985787644982,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,8,1,8,2499,57.14279302628711,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,8,1,8,1799,73.45884898677468,1,18,1,5,0.0017904216656461358,baseline_fail
C,1,6.0,baseline,2,0,0,25,36.11578501295298,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.338071004487574,0,18,1,2,0.9996606111526489,ai
C,1,6.0,baseline,1,0,0,2,36.646474996814504,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.0751609990838915,0,18,1,1,0.998735249042511,ai
C,1,6.0,baseline,0,0,0,0,0.016399979358538985,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.01021000207401812,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,3,0,0,56,39.127064985223114,0,24,1,-1,,baseline
C,1,6.0,nsgrand,3,0,0,1,5.984982009977102,0,18,1,3,0.9993677735328674,ai
C,1,6.0,baseline,2,0,0,6,35.823143989546224,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.3318210151046515,0,18,1,2,0.9997076392173767,ai
C,1,6.0,baseline,0,0,0,0,0.014990015188232064,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010160001693293452,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009620009222999215,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009309995220974088,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009220006177201867,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009329989552497864,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.0089899986051023,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009020004654303193,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,2,32.47143400949426,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,1.402439986122772,0,18,1,1,0.9993218183517456,ai
C,1,6.0,baseline,0,0,0,0,0.012629985576495528,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010019983164966106,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,4,0,0,836,40.77804699772969,0,24,1,-1,,baseline
C,1,6.0,nsgrand,4,0,0,1,10.007514007156715,0,18,1,5,0.46135222911834717,ai
C,1,6.0,baseline,0,0,0,0,0.017349986592307687,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.012079981388524175,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009730021702125669,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009440002031624317,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,1,36.9385450030677,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,2.530110999941826,0,18,1,1,0.9992377758026123,ai
C,1,6.0,baseline,0,0,0,0,0.014120014384388924,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010410003596916795,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.00999000621959567,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.00946002546697855,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009679992217570543,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009339972166344523,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,1,0,0,1,33.36171299451962,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,1.4024310221429914,0,18,1,1,0.9995260238647461,ai
C,1,6.0,baseline,6,1,6,2499,56.192072021076456,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,6,1,6,1799,71.69613902806304,1,18,1,5,0.006124998442828655,baseline_fail
C,1,6.0,baseline,0,0,0,0,0.018619990441948175,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.010249990737065673,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,2,0,0,5,35.145285015460104,0,24,1,-1,,baseline
C,1,6.0,nsgrand,2,0,0,1,2.2477109741885215,0,18,1,2,0.9996351003646851,ai
C,1,6.0,baseline,1,0,0,1,33.526293002068996,0,24,1,-1,,baseline
C,1,6.0,nsgrand,1,0,0,1,1.423541019903496,0,18,1,1,0.9992488026618958,ai
C,1,6.0,baseline,5,1,5,2499,56.3412320043426,0,24,1,-1,,baseline_fail
C,1,6.0,nsgrand,5,1,5,1799,71.56785897677764,1,18,1,5,0.06212401017546654,baseline_fail
C,1,6.0,baseline,0,0,0,0,0.013349985238164663,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009800016414374113,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,0,0,0,0,0.009270006557926536,0,0,1,-1,,hard_decision
C,1,6.0,nsgrand,0,0,0,0,0.009270006557926536,0,0,-1,-1,1.0,hard_decision
C,1,6.0,baseline,2,0,0,182,34.959473996423185,0,24,1,-1,,baseline
