baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
284,A,0,0.0,baseline,10,0,1,10,2499,2499,0,57.40449301083572,57.40449301083572,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[41, 40, 66, 65, 5, 64, 100, 25, 101, 58]",[],0,0,0,0,0,0,0,0,284,A,0,0.0,nsgrand,10,0,1,10,3999,0,3999,203.1377590028569,0.0,201.33978099329397,1,0,-1,5,0.0009172505233436823,0.9998076558113098,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,284,A,0.0,10,1500,145.7332659920212,0,0,0
285,A,0,0.0,baseline,14,0,1,14,2499,2499,0,56.53135900502093,56.53135900502093,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[62, 30, 47, 32, 100, 35, 49, 102, 105, 83]",[],0,0,0,0,0,0,0,0,285,A,0,0.0,nsgrand,14,0,1,14,3999,0,3999,201.0869230143726,0.0,199.3833730230108,1,0,-1,5,0.0005929198232479393,0.9998513460159302,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,285,A,0.0,14,1500,144.55556400935166,0,0,0
286,A,0,0.0,baseline,16,0,1,16,2499,2499,0,54.492013005074114,54.492013005074114,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[29, 67, 26, 74, 126, 39, 78, 120, 50, 97]",[],0,0,0,0,0,0,0,0,286,A,0,0.0,nsgrand,16,0,1,16,3999,0,3999,195.98816597135738,0.0,194.30264699622057,1,0,-1,5,0.00045956516987644136,0.9998912811279297,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,286,A,0.0,16,1500,141.49615296628326,0,0,0
287,A,0,0.0,baseline,9,0,1,9,2499,2499,0,54.43876300705597,54.43876300705597,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[93, 38, 55, 36, 57, 44, 22, 35, 52, 49]",[],0,0,0,0,0,0,0,0,287,A,0,0.0,nsgrand,9,0,1,9,3999,0,3999,196.47100300062448,0.0,194.82493397663347,1,0,-1,5,0.0031397747807204723,0.9996354579925537,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,287,A,0.0,9,1500,142.0322399935685,0,0,0
288,A,0,0.0,baseline,5,0,1,5,2499,2499,0,55.53540599066764,55.53540599066764,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[18, 70, 109, 102, 12, 76, 91, 64, 74, 86]",[],0,0,0,0,0,0,0,0,288,A,0,0.0,nsgrand,5,0,1,5,3999,0,3999,196.53038299293257,0.0,194.8051729996223,1,0,-1,5,0.13153818249702454,0.7890137434005737,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,288,A,0.0,5,1500,140.99497700226493,0,0,0
289,A,0,0.0,baseline,26,0,1,26,2499,2499,0,54.917791014304385,54.917791014304385,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 60, 43, 55, 34, 21, 54, 39, 57, 38]",[],0,0,0,0,0,0,0,0,289,A,0,0.0,nsgrand,26,0,1,26,3999,0,3999,193.71254098950885,0.0,192.00752300093882,1,0,-1,5,0.0002652510302141309,0.9999039173126221,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,289,A,0.0,26,1500,138.79474997520447,0,0,0
290,A,0,0.0,baseline,12,0,1,12,2499,2499,0,55.30399800045416,55.30399800045416,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 47, 67, 99, 59, 116, 122, 61, 5, 63]",[],0,0,0,0,0,0,0,0,290,A,0,0.0,nsgrand,12,0,1,12,3999,0,3999,199.78414100478403,0.0,198.03409298765473,1,0,-1,5,0.002284165471792221,0.9987865090370178,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,290,A,0.0,12,1500,144.48014300432988,0,0,0
291,A,0,0.0,baseline,20,0,1,20,2499,2499,0,55.373126990161836,55.373126990161836,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[1, 94, 73, 115, 19, 8, 120, 18, 77, 75]",[],0,0,0,0,0,0,0,0,291,A,0,0.0,nsgrand,20,0,1,20,3999,0,3999,202.7036419895012,0.0,200.92885399935767,1,0,-1,5,0.00034995065652765334,0.9998818635940552,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,291,A,0.0,20,1500,147.33051499933936,0,0,0
292,A,0,0.0,baseline,10,0,1,10,2499,2499,0,56.239181983983144,56.239181983983144,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[29, 58, 109, 80, 14, 89, 39, 12, 9, 122]",[],0,0,0,0,0,0,0,0,292,A,0,0.0,nsgrand,10,0,1,10,3999,0,3999,202.01207700301893,0.0,200.3108779899776,1,0,-1,5,0.009334815666079521,0.9986153841018677,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,292,A,0.0,10,1500,145.7728950190358,0,0,0
293,A,0,0.0,baseline,6,0,1,6,2499,2499,0,54.82702099834569,54.82702099834569,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[38, 113, 101, 16, 108, 17, 69, 120, 82, 53]",[],0,0,0,0,0,0,0,0,293,A,0,0.0,nsgrand,6,0,1,6,3999,0,3999,200.81608500913717,0.0,199.13152599474415,1,0,-1,5,0.020537756383419037,0.9844696521759033,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,293,A,0.0,6,1500,145.98906401079148,0,0,0
294,A,0,0.0,baseline,16,0,1,16,2499,2499,0,54.83787099365145,54.83787099365145,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[112, 4, 92, 87, 96, 77, 63, 93, 65, 97]",[],0,0,0,0,0,0,0,0,294,A,0,0.0,nsgrand,16,0,1,16,3999,0,3999,196.16136499098502,0.0,194.41554602235556,1,0,-1,5,0.0006654070457443595,0.9998558759689331,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,294,A,0.0,16,1500,141.32349399733357,0,0,0
295,A,0,0.0,baseline,15,0,1,15,2499,2499,0,56.0719320201315,56.0719320201315,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[25, 35, 61, 63, 0, 53, 43, 73, 34, 109]",[],0,0,0,0,0,0,0,0,295,A,0,0.0,nsgrand,15,0,1,15,3999,0,3999,197.37018700107,0.0,195.63157900120132,1,0,-1,5,0.0006562980706803501,0.9998537302017212,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,295,A,0.0,15,1500,141.2982549809385,0,0,0
296,A,0,0.0,baseline,12,0,1,12,2499,2499,0,55.10075899655931,55.10075899655931,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[13, 95, 34, 30, 77, 39, 9, 47, 43, 73]",[],0,0,0,0,0,0,0,0,296,A,0,0.0,nsgrand,12,0,1,12,3999,0,3999,197.4698760022875,0.0,195.7766370032914,1,0,-1,5,0.0034641707316040993,0.9996355772018433,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,296,A,0.0,12,1500,142.36911700572819,0,0,0
297,A,0,0.0,baseline,11,0,1,11,2499,2499,0,54.127484996570274,54.127484996570274,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[29, 114, 77, 64, 72, 116, 71, 78, 112, 15]",[],0,0,0,0,0,0,0,0,297,A,0,0.0,nsgrand,11,0,1,11,3999,0,3999,196.96797998039983,0.0,195.26699098059908,1,0,-1,5,0.0010044216178357601,0.9998249411582947,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,297,A,0.0,11,1500,142.84049498382956,0,0,0
298,A,0,0.0,baseline,10,0,1,10,2499,2499,0,55.901173007441685,55.901173007441685,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[2, 13, 98, 121, 8, 118, 49, 111, 9, 122]",[],0,0,0,0,0,0,0,0,298,A,0,0.0,nsgrand,10,0,1,10,3999,0,3999,199.2309839988593,0.0,197.48613599222153,1,0,-1,5,0.0020512002520263195,0.9995543360710144,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,298,A,0.0,10,1500,143.32981099141762,0,0,0
299,A,0,0.0,baseline,11,0,1,11,2499,2499,0,55.509475991129875,55.509475991129875,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[8, 113, 120, 96, 43, 42, 5, 7, 68, 33]",[],0,0,0,0,0,0,0,0,299,A,0,0.0,nsgrand,11,0,1,11,3999,0,3999,198.92114601680078,0.0,197.2425680141896,1,0,-1,5,0.000752487510908395,0.9998509883880615,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,299,A,0.0,11,1500,143.4116700256709,0,0,0
300,A,0,0.0,baseline,10,0,1,10,2499,2499,0,55.694915005005896,55.694915005005896,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[61, 52, 74, 42, 59, 31, 105, 13, 33, 38]",[],0,0,0,0,0,0,0,0,300,A,0,0.0,nsgrand,10,0,1,10,3999,0,3999,205.21970602567308,0.0,203.4770569880493,1,0,-1,5,0.002143049379810691,0.999708354473114,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,300,A,0.0,10,1500,149.52479102066718,0,0,0
301,A,0,0.0,baseline,13,0,1,13,2499,2499,0,58.18638901109807,58.18638901109807,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 77, 101, 66, 108, 86, 107, 8, 116, 122]",[],0,0,0,0,0,0,0,0,301,A,0,0.0,nsgrand,13,0,1,13,3999,0,3999,210.0953240005765,0.0,208.28392502153292,1,0,-1,5,0.0010351159144192934,0.999731719493866,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,301,A,0.0,13,1500,151.90893498947844,0,0,0
302,A,0,0.0,baseline,17,0,1,17,2499,2499,0,57.92411000584252,57.92411000584252,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[77, 101, 64, 72, 76, 74, 2, 119, 103, 126]",[],0,0,0,0,0,0,0,0,302,A,0,0.0,nsgrand,17,0,1,17,3999,0,3999,205.7461820077151,0.0,203.97627301281318,1,0,-1,5,0.0004371035029180348,0.9998741149902344,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,302,A,0.0,17,1500,147.82207200187258,0,0,0
303,A,0,0.0,baseline,16,0,1,16,2499,2499,0,57.314445002702996,57.314445002702996,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[25, 33, 39, 123, 24, 23, 35, 28, 58, 63]",[],0,0,0,0,0,0,0,0,303,A,0,0.0,nsgrand,16,0,1,16,3999,0,3999,198.63292798982002,0.0,196.9229600217659,1,0,-1,5,0.0005794228636659682,0.9998725652694702,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,303,A,0.0,16,1500,141.31848298711702,0,0,0
304,A,0,0.0,baseline,9,0,1,9,2499,2499,0,54.94097000337206,54.94097000337206,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[58, 67, 112, 41, 103, 108, 96, 71, 84, 2]",[],0,0,0,0,0,0,0,0,304,A,0,0.0,nsgrand,9,0,1,9,3999,0,3999,198.63544902182184,0.0,196.83295002323575,1,0,-1,5,0.0011040495010092854,0.9997685551643372,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,304,A,0.0,9,1500,143.69447901844978,0,0,0
305,A,0,0.0,baseline,6,0,1,6,2499,2499,0,55.22104798001237,55.22104798001237,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[87, 77, 21, 124, 105, 120, 78, 86, 11, 64]",[],0,0,0,0,0,0,0,0,305,A,0,0.0,nsgrand,6,0,1,6,3999,0,3999,199.46669301134534,0.0,197.6374450023286,1,0,-1,5,0.0440111979842186,0.9315044283866882,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,305,A,0.0,6,1500,144.24564503133297,0,0,0
306,A,0,0.0,baseline,7,0,1,7,2499,2499,0,55.06217901711352,55.06217901711352,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[48, 106, 2, 20, 69, 109, 56, 70, 37, 46]",[],0,0,0,0,0,0,0,0,306,A,0,0.0,nsgrand,7,0,1,7,3999,0,3999,196.89083998673595,0.0,195.13367101899348,1,0,-1,5,0.0019317975966259837,0.9993652701377869,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,306,A,0.0,7,1500,141.82866096962243,0,0,0
307,A,0,0.0,baseline,13,0,1,13,2499,2499,0,54.84116097795777,54.84116097795777,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[102, 20, 99, 123, 14, 70, 88, 106, 111, 12]",[],0,0,0,0,0,0,0,0,307,A,0,0.0,nsgrand,13,0,1,13,3999,0,3999,197.2895180224441,0.0,195.58597900322638,1,0,-1,5,0.0007822828483767807,0.9998058676719666,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,307,A,0.0,13,1500,142.44835704448633,0,0,0
308,A,0,0.0,baseline,5,0,1,5,2499,2499,0,54.9173399922438,54.9173399922438,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[53, 83, 71, 15, 81, 11, 29, 5, 40, 126]",[],0,0,0,0,0,0,0,0,308,A,0,0.0,nsgrand,5,0,1,5,3999,0,3999,200.33981697633862,0.0,198.5668590059504,1,0,-1,5,0.012217020615935326,0.9893370866775513,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,308,A,0.0,5,1500,145.42247698409483,0,0,0
309,A,0,0.0,baseline,29,0,1,29,2499,2499,0,56.661939015612006,56.661939015612006,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[117, 118, 105, 116, 97, 119, 93, 108, 107, 66]",[],0,0,0,0,0,0,0,0,309,A,0,0.0,nsgrand,29,0,1,29,3999,0,3999,200.07618897943757,0.0,198.27785101369955,1,0,-1,5,0.0002632822433952242,0.9998921155929565,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,309,A,0.0,29,1500,143.41424996382557,0,0,0
310,A,0,0.0,baseline,19,0,1,19,2499,2499,0,54.802450991701335,54.802450991701335,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[39, 124, 122, 119, 116, 46, 117, 127, 121, 114]",[],0,0,0,0,0,0,0,0,310,A,0,0.0,nsgrand,19,0,1,19,3999,0,3999,197.46897599543445,0.0,195.6779180036392,1,0,-1,5,0.0002679077733773738,0.9998990297317505,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,310,A,0.0,19,1500,142.6665250037331,0,0,0
311,A,0,0.0,baseline,14,0,1,14,2499,2499,0,55.17199798487127,55.17199798487127,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[88, 38, 59, 93, 117, 86, 101, 4, 58, 122]",[],0,0,0,0,0,0,0,0,311,A,0,0.0,nsgrand,14,0,1,14,3999,0,3999,195.15684200450778,0.0,193.38320300448686,1,0,-1,5,0.001088396878913045,0.999849796295166,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,311,A,0.0,14,1500,139.9848440196365,0,0,0
312,A,0,0.0,baseline,11,0,1,11,2499,2499,0,56.12121298327111,56.12121298327111,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[45, 59, 60, 13, 14, 8, 35, 114, 52, 67]",[],0,0,0,0,0,0,0,0,312,A,0,0.0,nsgrand,11,0,1,11,3999,0,3999,196.28811400616542,0.0,194.5511449885089,1,0,-1,5,0.001877647009678185,0.9996997117996216,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,312,A,0.0,11,1500,140.1669010228943,0,0,0
313,A,0,0.0,baseline,9,0,1,9,2499,2499,0,55.06700900150463,55.06700900150463,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 70, 29, 89, 18, 71, 68, 106, 52, 8]",[],0,0,0,0,0,0,0,0,313,A,0,0.0,nsgrand,9,0,1,9,3999,0,3999,197.42448700708337,0.0,195.66304801264778,1,0,-1,5,0.0023668906651437283,0.9996477365493774,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,313,A,0.0,9,1500,142.35747800557874,0,0,0
314,A,0,0.0,baseline,8,0,1,8,2499,2499,0,56.04316300014034,56.04316300014034,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[47, 34, 61, 82, 36, 73, 90, 23, 124, 114]",[],0,0,0,0,0,0,0,0,314,A,0,0.0,nsgrand,8,0,1,8,3999,0,3999,199.14432597579435,0.0,197.36939697759226,1,0,-1,5,0.006351626943796873,0.9990063309669495,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,314,A,0.0,8,1500,143.101162975654,0,0,0
315,A,0,0.0,baseline,9,0,1,9,2499,2499,0,55.90147399925627,55.90147399925627,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[79, 72, 38, 28, 39, 34, 126, 54, 61, 84]",[],0,0,0,0,0,0,0,0,315,A,0,0.0,nsgrand,9,0,1,9,3999,0,3999,197.25833798293024,0.0,195.52208899403922,1,0,-1,5,0.0009751232573762536,0.9996067881584167,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,315,A,0.0,9,1500,141.35686398367397,0,0,0
316,A,0,0.0,baseline,13,0,1,13,2499,2499,0,54.89390098955482,54.89390098955482,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 80, 76, 26, 27, 13, 71, 43, 65, 121]",[],0,0,0,0,0,0,0,0,316,A,0,0.0,nsgrand,13,0,1,13,3999,0,3999,195.08251201477833,0.0,193.3575529837981,1,0,-1,5,0.0007321924204006791,0.9998681545257568,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,316,A,0.0,13,1500,140.1886110252235,0,0,0
317,A,0,0.0,baseline,14,0,1,14,2499,2499,0,55.390666995663196,55.390666995663196,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[40, 93, 19, 100, 7, 120, 31, 71, 46, 83]",[],0,0,0,0,0,0,0,0,317,A,0,0.0,nsgrand,14,0,1,14,3999,0,3999,199.14109498495236,0.0,197.39800700335763,1,0,-1,5,0.0005040530813857913,0.9998810291290283,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,317,A,0.0,14,1500,143.75042798928916,0,0,0
318,A,0,0.0,baseline,15,0,1,15,2499,2499,0,56.85498702223413,56.85498702223413,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[27, 103, 89, 52, 22, 127, 10, 39, 5, 61]",[],0,0,0,0,0,0,0,0,318,A,0,0.0,nsgrand,15,0,1,15,3999,0,3999,198.82878800854087,0.0,197.02587902429514,1,0,-1,5,0.0005161748267710209,0.999889612197876,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,318,A,0.0,15,1500,141.97380098630674,0,0,0
319,A,0,0.0,baseline,12,0,1,12,2499,2499,0,56.159672007197514,56.159672007197514,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[78, 56, 8, 110, 96, 51, 59, 60, 19, 6]",[],0,0,0,0,0,0,0,0,319,A,0,0.0,nsgrand,12,0,1,12,3999,0,3999,200.83411401719786,0.0,199.06167598674074,1,0,-1,5,0.005334157962352037,0.9990242719650269,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,319,A,0.0,12,1500,144.67444201000035,0,0,0
320,A,0,0.0,baseline,14,0,1,14,2499,2499,0,56.753558019408956,56.753558019408956,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[93, 62, 66, 103, 46, 83, 56, 79, 92, 44]",[],0,0,0,0,0,0,0,0,320,A,0,0.0,nsgrand,14,0,1,14,3999,0,3999,198.9253869978711,0.0,197.18504801858217,1,0,-1,5,0.000943003105930984,0.9997875094413757,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,320,A,0.0,14,1500,142.17182897846214,0,0,0
321,A,0,0.0,baseline,8,0,1,8,2499,2499,0,56.46242998773232,56.46242998773232,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[115, 25, 0, 26, 81, 19, 8, 118, 16, 18]",[],0,0,0,0,0,0,0,0,321,A,0,0.0,nsgrand,8,0,1,8,3999,0,3999,198.5159489850048,0.0,196.75418100086972,1,0,-1,5,0.003443898633122444,0.9986326098442078,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,321,A,0.0,8,1500,142.05351899727248,0,0,0
322,A,0,0.0,baseline,9,0,1,9,2499,2499,0,56.67315801838413,56.67315801838413,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[9, 21, 116, 26, 38, 22, 99, 3, 1, 15]",[],0,0,0,0,0,0,0,0,322,A,0,0.0,nsgrand,9,0,1,9,3999,0,3999,200.29716697172262,0.0,198.23156198253855,1,0,-1,5,0.0019494170555844903,0.9996989965438843,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,322,A,0.0,9,1500,143.6240089533385,0,0,0
323,A,0,0.0,baseline,11,0,1,11,2499,2499,0,56.66639900300652,56.66639900300652,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[19, 127, 66, 15, 5, 92, 80, 104, 85, 100]",[],0,0,0,0,0,0,0,0,323,A,0,0.0,nsgrand,11,0,1,11,3999,0,3999,198.45297001302242,0.0,196.55516202328727,1,0,-1,5,0.0014940453693270683,0.9997406601905823,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,323,A,0.0,11,1500,141.7865710100159,0,0,0
324,A,0,0.0,baseline,20,0,1,20,2499,2499,0,56.295721005881205,56.295721005881205,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[83, 84, 64, 89, 96, 56, 78, 65, 59, 91]",[],0,0,0,0,0,0,0,0,324,A,0,0.0,nsgrand,20,0,1,20,3999,0,3999,194.20765800168738,0.0,192.39124000887387,1,0,-1,5,0.0003253371687605977,0.9999021291732788,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,324,A,0.0,20,1500,137.91193699580617,0,0,0
325,A,0,0.0,baseline,9,0,1,9,2499,2499,0,56.61096898256801,56.61096898256801,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[107, 70, 91, 75, 23, 72, 96, 106, 58, 41]",[],0,0,0,0,0,0,0,0,325,A,0,0.0,nsgrand,9,0,1,9,3999,0,3999,196.48624301771633,0.0,194.4867460115347,1,0,-1,5,0.002610758412629366,0.9995359182357788,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,325,A,0.0,9,1500,139.87527403514832,0,0,0
