baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
10,A,0,-4.0,baseline,30,0,1,30,2499,2499,0,51.414379850029945,51.414379850029945,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[50, 4, 43, 101, 16, 37, 95, 119, 27, 121]",[],0,0,0,0,0,0,0,0,10,A,0,-4.0,nsgrand,30,0,1,30,0,0,0,1.3115489855408669,1.3115489855408669,0.0,0,0,-1,5,3.2003441447159275e-05,0.9999383687973022,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,A,-4.0,30,baseline,nsgrand,-2499,-50.10283086448908,0,0,0
11,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,51.25291086733341,51.25291086733341,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[42, 93, 26, 43, 86, 32, 64, 117, 16, 88]",[],0,0,0,0,0,0,0,0,11,A,0,-4.0,nsgrand,25,0,1,25,0,0,0,1.5257280319929123,1.5257280319929123,0.0,0,0,-1,5,4.220879782224074e-05,0.9999483823776245,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,A,-4.0,25,baseline,nsgrand,-2499,-49.7271828353405,0,0,0
12,A,0,-4.0,baseline,33,0,1,33,2499,2499,0,51.09739303588867,51.09739303588867,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[51, 112, 126, 13, 35, 36, 73, 50, 43, 42]",[],0,0,0,0,0,0,0,0,12,A,0,-4.0,nsgrand,33,0,1,33,0,0,0,1.3069289270788431,1.3069289270788431,0.0,0,0,-1,5,3.796831879299134e-05,0.9999302625656128,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,A,-4.0,33,baseline,nsgrand,-2499,-49.79046410880983,0,0,0
13,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,51.193570950999856,51.193570950999856,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[111, 81, 41, 98, 25, 51, 59, 60, 37, 62]",[],0,0,0,0,0,0,0,0,13,A,0,-4.0,nsgrand,23,0,1,23,0,0,0,1.4392479788511992,1.4392479788511992,0.0,0,0,-1,5,2.466189289407339e-05,0.9999548196792603,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,A,-4.0,23,baseline,nsgrand,-2499,-49.75432297214866,0,0,0
14,A,0,-4.0,baseline,29,0,1,29,2499,2499,0,51.20316194370389,51.20316194370389,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[48, 58, 2, 64, 27, 30, 109, 96, 18, 91]",[],0,0,0,0,0,0,0,0,14,A,0,-4.0,nsgrand,29,0,1,29,0,0,0,1.3588492292910814,1.3588492292910814,0.0,0,0,-1,5,2.9894343242631294e-05,0.9999425411224365,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,A,-4.0,29,baseline,nsgrand,-2499,-49.84431271441281,0,0,0
15,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,51.68952792882919,51.68952792882919,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[0, 59, 4, 58, 72, 67, 92, 69, 61, 45]",[],0,0,0,0,0,0,0,0,15,A,0,-4.0,nsgrand,20,0,1,20,0,0,0,1.315898960456252,1.315898960456252,0.0,0,0,-1,5,3.93030968552921e-05,0.9999423027038574,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,A,-4.0,20,baseline,nsgrand,-2499,-50.37362896837294,0,0,0
16,A,0,-4.0,baseline,32,0,1,32,2499,2499,0,51.024972926825285,51.024972926825285,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[43, 29, 80, 102, 73, 91, 28, 40, 86, 13]",[],0,0,0,0,0,0,0,0,16,A,0,-4.0,nsgrand,32,0,1,32,0,0,0,1.308578997850418,1.308578997850418,0.0,0,0,-1,5,2.4001732526812702e-05,0.9999421834945679,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,A,-4.0,32,baseline,nsgrand,-2499,-49.71639392897487,0,0,0
17,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,50.80040614120662,50.80040614120662,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[7, 16, 100, 23, 2, 47, 105, 84, 121, 109]",[],0,0,0,0,0,0,0,0,17,A,0,-4.0,nsgrand,25,0,1,25,0,0,0,1.2589290272444487,1.2589290272444487,0.0,0,0,-1,5,3.181189458700828e-05,0.9999430179595947,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,A,-4.0,25,baseline,nsgrand,-2499,-49.54147711396217,0,0,0
18,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,50.54048704914749,50.54048704914749,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[50, 17, 71, 33, 117, 0, 124, 24, 37, 94]",[],0,0,0,0,0,0,0,0,18,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.2705698609352112,1.2705698609352112,0.0,0,0,-1,5,2.8280317565076984e-05,0.9999464750289917,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,A,-4.0,24,baseline,nsgrand,-2499,-49.269917188212276,0,0,0
19,A,0,-4.0,baseline,30,0,1,30,2499,2499,0,51.09910317696631,51.09910317696631,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[29, 2, 122, 6, 16, 57, 41, 78, 5, 42]",[],0,0,0,0,0,0,0,0,19,A,0,-4.0,nsgrand,30,0,1,30,0,0,0,1.333689084276557,1.333689084276557,0.0,0,0,-1,5,3.162278881063685e-05,0.9999427795410156,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,A,-4.0,30,baseline,nsgrand,-2499,-49.76541409268975,0,0,0
20,A,0,-4.0,baseline,19,0,1,19,2499,2499,0,50.7643548771739,50.7643548771739,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[50, 123, 101, 91, 83, 126, 46, 44, 19, 110]",[],0,0,0,0,0,0,0,0,20,A,0,-4.0,nsgrand,19,0,1,19,0,0,0,1.394768012687564,1.394768012687564,0.0,0,0,-1,5,3.635383109212853e-05,0.9999370574951172,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,A,-4.0,19,baseline,nsgrand,-2499,-49.36958686448634,0,0,0
21,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,50.91812391765416,50.91812391765416,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[79, 96, 56, 76, 34, 122, 94, 73, 3, 77]",[],0,0,0,0,0,0,0,0,21,A,0,-4.0,nsgrand,21,0,1,21,0,0,0,1.2732900213450193,1.2732900213450193,0.0,0,0,-1,5,3.008438397955615e-05,0.9999293088912964,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,A,-4.0,21,baseline,nsgrand,-2499,-49.64483389630914,0,0,0
22,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,50.78085605055094,50.78085605055094,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[109, 6, 116, 86, 12, 98, 5, 68, 119, 39]",[],0,0,0,0,0,0,0,0,22,A,0,-4.0,nsgrand,25,0,1,25,0,0,0,1.2658899649977684,1.2658899649977684,0.0,0,0,-1,5,2.189526094298344e-05,0.9999406337738037,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,A,-4.0,25,baseline,nsgrand,-2499,-49.51496608555317,0,0,0
23,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,50.77661597169936,50.77661597169936,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[30, 101, 63, 11, 17, 126, 77, 45, 107, 57]",[],0,0,0,0,0,0,0,0,23,A,0,-4.0,nsgrand,26,0,1,26,0,0,0,1.2741789687424898,1.2741789687424898,0.0,0,0,-1,5,2.4132832550094463e-05,0.9999480247497559,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,A,-4.0,26,baseline,nsgrand,-2499,-49.50243700295687,0,0,0
24,A,0,-4.0,baseline,32,0,1,32,2499,2499,0,50.719356164336205,50.719356164336205,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[42, 46, 5, 11, 72, 63, 52, 57, 53, 110]",[],0,0,0,0,0,0,0,0,24,A,0,-4.0,nsgrand,32,0,1,32,0,0,0,1.2701388914138079,1.2701388914138079,0.0,0,0,-1,5,3.175451638526283e-05,0.9999409914016724,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,A,-4.0,32,baseline,nsgrand,-2499,-49.4492172729224,0,0,0
25,A,0,-4.0,baseline,18,0,1,18,2499,2499,0,50.82608503289521,50.82608503289521,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[74, 39, 71, 73, 100, 82, 109, 85, 69, 72]",[],0,0,0,0,0,0,0,0,25,A,0,-4.0,nsgrand,18,0,1,18,0,0,0,1.3137690257281065,1.3137690257281065,0.0,0,0,-1,5,4.811778126168065e-05,0.9999140501022339,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,A,-4.0,18,baseline,nsgrand,-2499,-49.5123160071671,0,0,0
26,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,51.1942720040679,51.1942720040679,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[64, 89, 65, 82, 13, 48, 41, 76, 26, 29]",[],0,0,0,0,0,0,0,0,26,A,0,-4.0,nsgrand,21,0,1,21,0,0,0,1.2912498787045479,1.2912498787045479,0.0,0,0,-1,5,3.593480141717009e-05,0.9999121427536011,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,A,-4.0,21,baseline,nsgrand,-2499,-49.90302212536335,0,0,0
27,A,0,-4.0,baseline,16,0,1,16,2499,2499,0,50.605556927621365,50.605556927621365,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[16, 28, 121, 40, 95, 62, 37, 107, 8, 15]",[],0,0,0,0,0,0,0,0,27,A,0,-4.0,nsgrand,16,0,1,16,0,0,0,1.2841990683227777,1.2841990683227777,0.0,0,0,-1,5,4.0517261368222535e-05,0.9999507665634155,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,A,-4.0,16,baseline,nsgrand,-2499,-49.32135785929859,0,0,0
28,A,0,-4.0,baseline,22,0,1,22,2499,2499,0,51.00157391279936,51.00157391279936,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[86, 74, 0, 43, 40, 78, 90, 115, 93, 69]",[],0,0,0,0,0,0,0,0,28,A,0,-4.0,nsgrand,22,0,1,22,0,0,0,1.3059990014880896,1.3059990014880896,0.0,0,0,-1,5,5.385776239563711e-05,0.9998617172241211,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,A,-4.0,22,baseline,nsgrand,-2499,-49.69557491131127,0,0,0
29,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,50.56517687626183,50.56517687626183,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[102, 17, 89, 27, 64, 108, 16, 127, 46, 111]",[],0,0,0,0,0,0,0,0,29,A,0,-4.0,nsgrand,23,0,1,23,0,0,0,1.4840979129076004,1.4840979129076004,0.0,0,0,-1,5,4.063082815264352e-05,0.9999397993087769,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,A,-4.0,23,baseline,nsgrand,-2499,-49.08107896335423,0,0,0
30,A,0,-4.0,baseline,34,0,1,34,2499,2499,0,50.84990500472486,50.84990500472486,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[4, 59, 7, 31, 121, 71, 53, 116, 49, 37]",[],0,0,0,0,0,0,0,0,30,A,0,-4.0,nsgrand,34,0,1,34,0,0,0,1.4400968793779612,1.4400968793779612,0.0,0,0,-1,5,3.2234358513960615e-05,0.9999526739120483,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,A,-4.0,34,baseline,nsgrand,-2499,-49.4098081253469,0,0,0
31,A,0,-4.0,baseline,17,0,1,17,2499,2499,0,51.13219190388918,51.13219190388918,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[30, 23, 0, 25, 76, 75, 19, 88, 112, 92]",[],0,0,0,0,0,0,0,0,31,A,0,-4.0,nsgrand,17,0,1,17,0,0,0,1.3768789358437061,1.3768789358437061,0.0,0,0,-1,5,5.038876770413481e-05,0.999943733215332,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,A,-4.0,17,baseline,nsgrand,-2499,-49.75531296804547,0,0,0
32,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,51.42015009187162,51.42015009187162,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[54, 61, 20, 116, 94, 104, 114, 14, 71, 75]",[],0,0,0,0,0,0,0,0,32,A,0,-4.0,nsgrand,23,0,1,23,0,0,0,1.2980590108782053,1.2980590108782053,0.0,0,0,-1,5,5.4214349802350625e-05,0.9999233484268188,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,A,-4.0,23,baseline,nsgrand,-2499,-50.122091080993414,0,0,0
33,A,0,-4.0,baseline,22,0,1,22,2499,2499,0,50.793346017599106,50.793346017599106,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[41, 56, 24, 127, 30, 27, 114, 67, 60, 26]",[],0,0,0,0,0,0,0,0,33,A,0,-4.0,nsgrand,22,0,1,22,0,0,0,1.3239390682429075,1.3239390682429075,0.0,0,0,-1,5,4.130414890823886e-05,0.999913215637207,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,A,-4.0,22,baseline,nsgrand,-2499,-49.4694069493562,0,0,0
34,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,50.56256800889969,50.56256800889969,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[87, 72, 62, 94, 86, 110, 107, 65, 67, 79]",[],0,0,0,0,0,0,0,0,34,A,0,-4.0,nsgrand,25,0,1,25,0,0,0,1.2984790373593569,1.2984790373593569,0.0,0,0,-1,5,2.6162182621192187e-05,0.9999452829360962,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,34,A,-4.0,25,baseline,nsgrand,-2499,-49.26408897154033,0,0,0
