policy_action,gate_reason,stage,search_mode,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
ai_search,ai_success,ai,standard,906,0.008830022075055188,2.9205298013245033,3.9503937435519387,0.0
hard_decision,hard_decision,hard_decision,hard_decision,171,0.0,0.0,0.009815280777756234,0.0
expanded_ai_search,ai_success,ai,expanded_overflow,45,0.0,20.133333333333333,86.91621008846495,0.0
presearch_skip_hopeless,presearch_skip_hopeless,skip_hopeless,skip_hopeless,32,1.0,0.0,1.430707605322823,0.0
postsearch_fallback,postsearch_exhausted,fallback,standard,20,0.0,927.6,40.598845831118524,1.0
postsearch_fallback,postsearch_exhausted,fallback_fail,standard,17,1.0,3498.3529411764707,67.93660434949048,1.0
postsearch_skip_after_expanded_fail,postsearch_skip_after_expanded_fail,skip_after_ai_fail,expanded_overflow,9,1.0,2400.0,94.20290004668965,0.0
