baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_policy_action,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
10,A,0,-4.0,baseline,22,0,1,22,2499,2499,0,49.856496043503284,49.856496043503284,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[112, 63, 98, 81, 26, 126, 84, 82, 114, 47]",[],0,0,0,0,0,0,0,0,10,A,0,-4.0,nsgrand,22,0,1,22,0,0,0,1.2356999795883894,1.2356999795883894,0.0,0,0,-1,5,0.00012328637239988893,0.9999333620071411,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,A,-4.0,22,baseline,nsgrand,-2499,-48.620796063914895,0,0,0
11,A,0,-4.0,baseline,28,0,1,28,2499,2499,0,50.500449957326055,50.500449957326055,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[93, 2, 53, 32, 19, 88, 29, 86, 107, 24]",[],0,0,0,0,0,0,0,0,11,A,0,-4.0,nsgrand,28,0,1,28,0,0,0,1.2943700421601534,1.2943700421601534,0.0,0,0,-1,5,0.00013196808868087828,0.999930739402771,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,A,-4.0,28,baseline,nsgrand,-2499,-49.2060799151659,0,0,0
12,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,50.32228212803602,50.32228212803602,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[64, 127, 47, 108, 84, 93, 119, 88, 27, 78]",[],0,0,0,0,0,0,0,0,12,A,0,-4.0,nsgrand,26,0,1,26,0,0,0,1.2387300375849009,1.2387300375849009,0.0,0,0,-1,5,0.0001214053263538517,0.9999115467071533,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,A,-4.0,26,baseline,nsgrand,-2499,-49.08355209045112,0,0,0
13,A,0,-4.0,baseline,33,0,1,33,2499,2499,0,49.5726780500263,49.5726780500263,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[37, 28, 116, 60, 24, 50, 35, 47, 41, 42]",[],0,0,0,0,0,0,0,0,13,A,0,-4.0,nsgrand,33,0,1,33,0,0,0,1.2243299279361963,1.2243299279361963,0.0,0,0,-1,5,0.0001186403605970554,0.9999287128448486,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,A,-4.0,33,baseline,nsgrand,-2499,-48.3483481220901,0,0,0
14,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,50.03785411827266,50.03785411827266,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[64, 16, 52, 79, 44, 33, 94, 32, 98, 43]",[],0,0,0,0,0,0,0,0,14,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.2426399625837803,1.2426399625837803,0.0,0,0,-1,5,0.00014161430590320379,0.9999160766601562,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,A,-4.0,24,baseline,nsgrand,-2499,-48.79521415568888,0,0,0
15,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,50.83723785355687,50.83723785355687,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[24, 12, 94, 8, 77, 23, 15, 13, 110, 14]",[],0,0,0,0,0,0,0,0,15,A,0,-4.0,nsgrand,25,0,1,25,0,0,0,1.5371080953627825,1.5371080953627825,0.0,0,0,-1,5,0.0001237992983078584,0.999933123588562,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,A,-4.0,25,baseline,nsgrand,-2499,-49.30012975819409,0,0,0
16,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,50.096064107492566,50.096064107492566,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[18, 98, 71, 70, 95, 85, 91, 67, 121, 65]",[],0,0,0,0,0,0,0,0,16,A,0,-4.0,nsgrand,26,0,1,26,0,0,0,1.2869099155068398,1.2869099155068398,0.0,0,0,-1,5,0.00011356862523825839,0.9999356269836426,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,A,-4.0,26,baseline,nsgrand,-2499,-48.809154191985726,0,0,0
17,A,0,-4.0,baseline,26,0,1,26,2499,2499,0,50.343941897153854,50.343941897153854,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[123, 114, 23, 48, 12, 126, 2, 97, 31, 113]",[],0,0,0,0,0,0,0,0,17,A,0,-4.0,nsgrand,26,0,1,26,0,0,0,1.568538136780262,1.568538136780262,0.0,0,0,-1,5,0.00012274958135094494,0.9999217987060547,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,A,-4.0,26,baseline,nsgrand,-2499,-48.77540376037359,0,0,0
18,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,49.751607002690434,49.751607002690434,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[75, 127, 1, 125, 6, 37, 30, 47, 116, 122]",[],0,0,0,0,0,0,0,0,18,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.2734299525618553,1.2734299525618553,0.0,0,0,-1,5,0.0001268769265152514,0.9999246597290039,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,A,-4.0,24,baseline,nsgrand,-2499,-48.47817705012858,0,0,0
19,A,0,-4.0,baseline,23,0,1,23,2499,2499,0,51.68151087127626,51.68151087127626,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[66, 119, 115, 23, 47, 104, 54, 22, 59, 116]",[],0,0,0,0,0,0,0,0,19,A,0,-4.0,nsgrand,23,0,1,23,0,0,0,1.4582481235265732,1.4582481235265732,0.0,0,0,-1,5,0.00011909010936506093,0.9999316930770874,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,A,-4.0,23,baseline,nsgrand,-2499,-50.223262747749686,0,0,0
20,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,50.87174801155925,50.87174801155925,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[110, 106, 94, 36, 15, 13, 122, 117, 112, 120]",[],0,0,0,0,0,0,0,0,20,A,0,-4.0,nsgrand,21,0,1,21,0,0,0,1.307999948039651,1.307999948039651,0.0,0,0,-1,5,0.00012179143959656358,0.9999285936355591,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,A,-4.0,21,baseline,nsgrand,-2499,-49.5637480635196,0,0,0
21,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,50.74457894079387,50.74457894079387,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[17, 77, 126, 15, 87, 33, 62, 114, 48, 16]",[],0,0,0,0,0,0,0,0,21,A,0,-4.0,nsgrand,20,0,1,20,0,0,0,1.4318190515041351,1.4318190515041351,0.0,0,0,-1,5,0.00011158965207869187,0.999927282333374,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,A,-4.0,20,baseline,nsgrand,-2499,-49.31275988928974,0,0,0
22,A,0,-4.0,baseline,32,0,1,32,2499,2499,0,52.623572992160916,52.623572992160916,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[11, 19, 112, 42, 26, 62, 60, 0, 49, 88]",[],0,0,0,0,0,0,0,0,22,A,0,-4.0,nsgrand,32,0,1,32,0,0,0,1.6957761254161596,1.6957761254161596,0.0,0,0,-1,5,0.00012294638145249337,0.9999284744262695,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,A,-4.0,32,baseline,nsgrand,-2499,-50.92779686674476,0,0,0
23,A,0,-4.0,baseline,20,0,1,20,2499,2499,0,51.25945480540395,51.25945480540395,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[104, 55, 11, 71, 5, 126, 8, 70, 7, 24]",[],0,0,0,0,0,0,0,0,23,A,0,-4.0,nsgrand,20,0,1,20,0,0,0,1.685136929154396,1.685136929154396,0.0,0,0,-1,5,0.00013451797713059932,0.9999228715896606,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,A,-4.0,20,baseline,nsgrand,-2499,-49.57431787624955,0,0,0
24,A,0,-4.0,baseline,27,0,1,27,2499,2499,0,51.45950289443135,51.45950289443135,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[125, 28, 1, 102, 103, 108, 40, 100, 45, 99]",[],0,0,0,0,0,0,0,0,24,A,0,-4.0,nsgrand,27,0,1,27,0,0,0,1.528098015114665,1.528098015114665,0.0,0,0,-1,5,0.00011986996833002195,0.9999278783798218,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,A,-4.0,27,baseline,nsgrand,-2499,-49.93140487931669,0,0,0
25,A,0,-4.0,baseline,25,0,1,25,2499,2499,0,52.56248405203223,52.56248405203223,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[91, 7, 80, 29, 101, 17, 43, 3, 8, 40]",[],0,0,0,0,0,0,0,0,25,A,0,-4.0,nsgrand,25,0,1,25,0,0,0,1.9938237965106964,1.9938237965106964,0.0,0,0,-1,5,0.00012055223487550393,0.9999347925186157,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,A,-4.0,25,baseline,nsgrand,-2499,-50.568660255521536,0,0,0
26,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,51.46239302121103,51.46239302121103,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[105, 62, 56, 86, 120, 91, 66, 49, 113, 39]",[],0,0,0,0,0,0,0,0,26,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.7463259864598513,1.7463259864598513,0.0,0,0,-1,5,0.00013507182302419096,0.9998966455459595,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,A,-4.0,24,baseline,nsgrand,-2499,-49.71606703475118,0,0,0
27,A,0,-4.0,baseline,21,0,1,21,2499,2499,0,50.96878716722131,50.96878716722131,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[107, 111, 117, 81, 60, 109, 93, 103, 8, 15]",[],0,0,0,0,0,0,0,0,27,A,0,-4.0,nsgrand,21,0,1,21,0,0,0,1.3442100025713444,1.3442100025713444,0.0,0,0,-1,5,0.00014651313540525734,0.9998898506164551,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,A,-4.0,21,baseline,nsgrand,-2499,-49.62457716464996,0,0,0
28,A,0,-4.0,baseline,28,0,1,28,2499,2499,0,50.23748311214149,50.23748311214149,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[27, 64, 120, 22, 78, 33, 61, 85, 125, 52]",[],0,0,0,0,0,0,0,0,28,A,0,-4.0,nsgrand,28,0,1,28,0,0,0,1.217719865962863,1.217719865962863,0.0,0,0,-1,5,0.00012408541806507856,0.9999268054962158,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,A,-4.0,28,baseline,nsgrand,-2499,-49.01976324617863,0,0,0
29,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,50.36356206983328,50.36356206983328,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[30, 29, 7, 106, 0, 32, 24, 119, 122, 98]",[],0,0,0,0,0,0,0,0,29,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.2263411190360785,1.2263411190360785,0.0,0,0,-1,5,0.00012253966997377574,0.9999337196350098,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,A,-4.0,24,baseline,nsgrand,-2499,-49.1372209507972,0,0,0
30,A,0,-4.0,baseline,30,0,1,30,2499,2499,0,50.4360010381788,50.4360010381788,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[117, 124, 42, 105, 99, 15, 88, 23, 46, 106]",[],0,0,0,0,0,0,0,0,30,A,0,-4.0,nsgrand,30,0,1,30,0,0,0,1.3588089495897293,1.3588089495897293,0.0,0,0,-1,5,0.00013231346383690834,0.9999262094497681,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,A,-4.0,30,baseline,nsgrand,-2499,-49.07719208858907,0,0,0
31,A,0,-4.0,baseline,27,0,1,27,2499,2499,0,50.74801901355386,50.74801901355386,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[77, 65, 78, 92, 76, 91, 75, 85, 25, 81]",[],0,0,0,0,0,0,0,0,31,A,0,-4.0,nsgrand,27,0,1,27,0,0,0,1.3253591023385525,1.3253591023385525,0.0,0,0,-1,5,0.00011810139403678477,0.9999207258224487,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,A,-4.0,27,baseline,nsgrand,-2499,-49.422659911215305,0,0,0
32,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,52.24356707185507,52.24356707185507,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[112, 119, 40, 100, 52, 105, 68, 48, 27, 91]",[],0,0,0,0,0,0,0,0,32,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.7677759751677513,1.7677759751677513,0.0,0,0,-1,5,0.00012090578093193471,0.9999288320541382,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,A,-4.0,24,baseline,nsgrand,-2499,-50.47579109668732,0,0,0
33,A,0,-4.0,baseline,27,0,1,27,2499,2499,0,49.417030066251755,49.417030066251755,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[0, 102, 117, 64, 107, 75, 88, 100, 45, 58]",[],0,0,0,0,0,0,0,0,33,A,0,-4.0,nsgrand,27,0,1,27,0,0,0,1.662057125940919,1.662057125940919,0.0,0,0,-1,5,0.0001558931398903951,0.9998989105224609,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,A,-4.0,27,baseline,nsgrand,-2499,-47.754972940310836,0,0,0
34,A,0,-4.0,baseline,24,0,1,24,2499,2499,0,50.96401693299413,50.96401693299413,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[5, 28, 23, 89, 40, 57, 80, 11, 32, 86]",[],0,0,0,0,0,0,0,0,34,A,0,-4.0,nsgrand,24,0,1,24,0,0,0,1.9204248674213886,1.9204248674213886,0.0,0,0,-1,5,0.00011937435192521662,0.9999351501464844,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,34,A,-4.0,24,baseline,nsgrand,-2499,-49.04359206557274,0,0,0
