profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
E,2,-2.0,baseline,17,1,17,2499,90.95132601214573,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,17,1,17,1799,199.13294099387713,1,18,0,5,4.279090717318468e-05,baseline_fail
E,2,-2.0,baseline,18,1,18,2499,55.284822010435164,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,18,1,18,1799,69.66543800081126,1,18,0,5,8.124002488330007e-05,baseline_fail
E,2,-2.0,baseline,18,1,18,2499,55.94985300558619,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,18,1,18,1799,69.21507799415849,1,18,0,5,4.144232298131101e-05,baseline_fail
E,2,-2.0,baseline,21,1,21,2499,55.73125198134221,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,21,1,21,1799,69.44680801825598,1,18,0,5,4.834024730371311e-05,baseline_fail
E,2,-2.0,baseline,16,1,16,2499,56.15425301948562,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,16,1,16,1799,70.13165799435228,1,18,0,5,8.132110815495253e-05,baseline_fail
E,2,-2.0,baseline,15,1,15,2499,56.94618300185539,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,15,1,15,1799,69.12314798682928,1,18,0,5,7.603690028190613e-05,baseline_fail
E,2,-2.0,baseline,24,1,24,2499,55.601561994990334,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,24,1,24,1799,69.72338797640987,1,18,0,5,5.0047699915012345e-05,baseline_fail
E,2,-2.0,baseline,19,1,19,2499,55.7308129791636,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,19,1,19,1799,68.38607700774446,1,18,0,5,7.868526881793514e-05,baseline_fail
E,2,-2.0,baseline,15,1,15,2499,58.16400400362909,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,15,1,15,1799,70.76450798194855,1,18,0,5,6.584963557543233e-05,baseline_fail
E,2,-2.0,baseline,14,1,14,2499,55.84724299842492,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,14,1,14,1799,68.32735700299963,1,18,0,5,0.00011001610982930288,baseline_fail
E,2,-2.0,baseline,23,1,23,2499,55.5635729979258,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,23,1,23,1799,68.27511699520983,1,18,0,5,4.779578011948615e-05,baseline_fail
E,2,-2.0,baseline,21,1,21,2499,57.2795829793904,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,21,1,21,1799,72.02892898931168,1,18,0,5,3.0028089895495214e-05,baseline_fail
E,2,-2.0,baseline,17,1,17,2499,59.609104006085545,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,17,1,17,1799,70.56105800438672,1,18,0,5,5.749994670622982e-05,baseline_fail
E,2,-2.0,baseline,18,1,18,2499,55.460683011915535,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,18,1,18,1799,69.84601801377721,1,18,0,5,4.1319552110508084e-05,baseline_fail
E,2,-2.0,baseline,13,1,13,2499,55.322961998172104,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,13,1,13,1799,69.56891799927689,1,18,0,5,6.767009472241625e-05,baseline_fail
E,2,-2.0,baseline,16,1,16,2499,55.423193000024185,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,16,1,16,1799,70.44381799641997,1,18,0,5,6.072999894968234e-05,baseline_fail
E,2,-2.0,baseline,16,1,16,2499,55.314681987510994,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,16,1,16,1799,70.0831180147361,1,18,0,5,7.18137453077361e-05,baseline_fail
E,2,-2.0,baseline,25,1,25,2499,59.47520400513895,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,25,1,25,1799,72.94805999845266,1,18,0,5,4.661554703488946e-05,baseline_fail
E,2,-2.0,baseline,17,1,17,2499,55.993771995417774,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,17,1,17,1799,70.11435797903687,1,18,0,5,4.520394213614054e-05,baseline_fail
E,2,-2.0,baseline,14,1,14,2499,55.68538198713213,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,14,1,14,1799,69.14399800007232,1,18,0,5,0.0001646576711209491,baseline_fail
E,2,-2.0,baseline,18,1,18,2499,55.65803300123662,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,18,1,18,1799,69.71232799696736,1,18,0,5,5.643067925120704e-05,baseline_fail
E,2,-2.0,baseline,23,1,23,2499,55.75923199648969,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,23,1,23,1799,69.50659799622372,1,18,0,5,3.3032847568392754e-05,baseline_fail
E,2,-2.0,baseline,24,1,24,2499,55.0385520036798,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,24,1,24,1799,69.52004801132716,1,18,0,5,3.4697131923167035e-05,baseline_fail
E,2,-2.0,baseline,19,1,19,2499,56.16083199856803,0,24,0,-1,,baseline_fail
E,2,-2.0,nsgrand,19,1,19,1799,68.95870799780823,1,18,0,5,5.576381227001548e-05,baseline_fail
E,2,-2.0,baseline,16,1,16,2499,55.07607199251652,0,24,0,-1,,baseline_fail
