baseline_sample_id,baseline_profile,baseline_profile_id,baseline_snr_db,baseline_decoder,baseline_true_error_weight,baseline_decoder_success,baseline_block_error,baseline_bit_errors,baseline_queries,baseline_primary_queries,baseline_fallback_queries,baseline_elapsed_ms,baseline_primary_elapsed_ms,baseline_fallback_elapsed_ms,baseline_fallback_used,baseline_candidate_pool_size,baseline_oracle_pool_hit,baseline_predicted_weight_top,baseline_confidence_prob,baseline_predicted_overflow_prob,baseline_stage,baseline_gate_reason,baseline_search_mode,baseline_allowed_weights_json,baseline_top_segment_ids_json,baseline_pool_positions_top10_json,baseline_predicted_weight_distribution_json,baseline_primary_budget,baseline_primary_max_weight,baseline_fallback_budget,baseline_fallback_pool_size,baseline_fallback_max_weight,baseline_ai_success,baseline_fallback_success,baseline_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,baseline_better_block_error
11,E,2,-2.0,baseline,18,0,1,18,2499,2499,0,56.60300800809637,56.60300800809637,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[29, 110, 66, 33, 85, 51, 127, 108, 24, 107]",[],0,0,0,0,0,0,0,0,11,E,2,-2.0,nsgrand,18,0,1,18,3999,0,3999,202.6343230099883,0.0,200.82023399299942,1,0,-1,5,0.00018955956329591572,0.9998946189880371,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,11,E,-2.0,18,1500,146.03131500189193,0,0,0
12,E,2,-2.0,baseline,13,0,1,13,2499,2499,0,57.56808098522015,57.56808098522015,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[63, 82, 58, 73, 31, 40, 126, 94, 53, 3]",[],0,0,0,0,0,0,0,0,12,E,2,-2.0,nsgrand,13,0,1,13,3999,0,3999,199.57122299820185,0.0,197.79062300221995,1,0,-1,5,0.0002768916019704193,0.9998612403869629,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,12,E,-2.0,13,1500,142.0031420129817,0,0,0
13,E,2,-2.0,baseline,23,0,1,23,2499,2499,0,55.00282801222056,55.00282801222056,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[19, 117, 102, 26, 27, 91, 122, 18, 84, 16]",[],0,0,0,0,0,0,0,0,13,E,2,-2.0,nsgrand,23,0,1,23,3999,0,3999,198.81252699997276,0.0,197.0441290177405,1,0,-1,5,0.00016728212358430028,0.9998979568481445,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,13,E,-2.0,23,1500,143.8096989877522,0,0,0
14,E,2,-2.0,baseline,18,0,1,18,2499,2499,0,55.65760299214162,55.65760299214162,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[118, 106, 10, 78, 93, 121, 120, 59, 32, 125]",[],0,0,0,0,0,0,0,0,14,E,2,-2.0,nsgrand,18,0,1,18,3999,0,3999,197.01118901139125,0.0,195.2677800145466,1,0,-1,5,0.00025601376546546817,0.9998805522918701,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,14,E,-2.0,18,1500,141.35358601924963,0,0,0
15,E,2,-2.0,baseline,12,0,1,12,2499,2499,0,55.850361997727305,55.850361997727305,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[59, 72, 73, 127, 118, 103, 5, 2, 55, 40]",[],0,0,0,0,0,0,0,0,15,E,2,-2.0,nsgrand,12,0,1,12,3999,0,3999,199.52373200794682,0.0,197.71309400675818,1,0,-1,5,0.00027801425312645733,0.9998718500137329,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,15,E,-2.0,12,1500,143.67337001021951,0,0,0
16,E,2,-2.0,baseline,21,0,1,21,2499,2499,0,56.63193701184355,56.63193701184355,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[116, 26, 46, 107, 113, 72, 124, 27, 54, 66]",[],0,0,0,0,0,0,0,0,16,E,2,-2.0,nsgrand,21,0,1,21,3999,0,3999,197.23064699792303,0.0,195.43890899512917,1,0,-1,5,0.00022693169012200087,0.9998794794082642,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,16,E,-2.0,21,1500,140.59870998607948,0,0,0
17,E,2,-2.0,baseline,18,0,1,18,2499,2499,0,55.58517400640994,55.58517400640994,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[114, 90, 37, 107, 86, 13, 119, 3, 104, 88]",[],0,0,0,0,0,0,0,0,17,E,2,-2.0,nsgrand,18,0,1,18,3999,0,3999,198.5113190021366,0.0,196.73426999361254,1,0,-1,5,0.0002645188942551613,0.9998366832733154,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,17,E,-2.0,18,1500,142.92614499572664,0,0,0
18,E,2,-2.0,baseline,17,0,1,17,2499,2499,0,55.861252010799944,55.861252010799944,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[127, 104, 101, 103, 84, 106, 105, 81, 124, 38]",[],0,0,0,0,0,0,0,0,18,E,2,-2.0,nsgrand,17,0,1,17,3999,0,3999,200.3408269956708,0.0,198.55226899380796,1,0,-1,5,0.00021980096062179655,0.9998661279678345,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,18,E,-2.0,17,1500,144.47957498487085,0,0,0
19,E,2,-2.0,baseline,13,0,1,13,2499,2499,0,55.880481988424435,55.880481988424435,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 56, 43, 5, 117, 37, 23, 60, 58, 7]",[],0,0,0,0,0,0,0,0,19,E,2,-2.0,nsgrand,13,0,1,13,3999,0,3999,198.77457799157128,0.0,196.97078998433426,1,0,-1,5,0.0002996400580741465,0.9998780488967896,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,19,E,-2.0,13,1500,142.89409600314684,0,0,0
20,E,2,-2.0,baseline,16,0,1,16,2499,2499,0,55.33417602418922,55.33417602418922,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[39, 61, 0, 38, 29, 27, 17, 16, 28, 127]",[],0,0,0,0,0,0,0,0,20,E,2,-2.0,nsgrand,16,0,1,16,3999,0,3999,197.07664899760857,0.0,195.18238998716697,1,0,-1,5,0.00024655304150655866,0.9998838901519775,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,20,E,-2.0,16,1500,141.74247297341935,0,0,0
21,E,2,-2.0,baseline,23,0,1,23,2499,2499,0,55.47111399937421,55.47111399937421,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[70, 77, 62, 101, 33, 82, 12, 58, 88, 48]",[],0,0,0,0,0,0,0,0,21,E,2,-2.0,nsgrand,23,0,1,23,3999,0,3999,197.05983801395632,0.0,195.22381000570022,1,0,-1,5,0.00019592299940995872,0.9998323917388916,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,21,E,-2.0,23,1500,141.5887240145821,0,0,0
22,E,2,-2.0,baseline,16,0,1,16,2499,2499,0,56.66804700740613,56.66804700740613,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[24, 44, 61, 32, 79, 121, 110, 50, 71, 59]",[],0,0,0,0,0,0,0,0,22,E,2,-2.0,nsgrand,16,0,1,16,3999,0,3999,196.77321999915875,0.0,194.88774199271575,1,0,-1,5,0.0002471715852152556,0.9998742341995239,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,22,E,-2.0,16,1500,140.10517299175262,0,0,0
23,E,2,-2.0,baseline,20,0,1,20,2499,2499,0,55.62273401301354,55.62273401301354,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 65, 12, 41, 106, 69, 80, 81, 125, 25]",[],0,0,0,0,0,0,0,0,23,E,2,-2.0,nsgrand,20,0,1,20,3999,0,3999,199.15273500373587,0.0,197.30127698858269,1,0,-1,5,0.00028230794123373926,0.999874472618103,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,23,E,-2.0,20,1500,143.53000099072233,0,0,0
24,E,2,-2.0,baseline,19,0,1,19,2499,2499,0,55.43057501199655,55.43057501199655,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[127, 37, 66, 124, 101, 27, 40, 18, 93, 88]",[],0,0,0,0,0,0,0,0,24,E,2,-2.0,nsgrand,19,0,1,19,3999,0,3999,195.40928999776952,0.0,193.55439097853377,1,0,-1,5,0.00017447011487092823,0.9998966455459595,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,24,E,-2.0,19,1500,139.97871498577297,0,0,0
25,E,2,-2.0,baseline,20,0,1,20,2499,2499,0,55.59985400759615,55.59985400759615,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[62, 87, 6, 21, 73, 68, 123, 124, 35, 108]",[],0,0,0,0,0,0,0,0,25,E,2,-2.0,nsgrand,20,0,1,20,3999,0,3999,198.62490898231044,0.0,196.74711101106368,1,0,-1,5,0.00023227320343721658,0.999885082244873,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,25,E,-2.0,20,1500,143.0250549747143,0,0,0
26,E,2,-2.0,baseline,16,0,1,16,2499,2499,0,56.150010001147166,56.150010001147166,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[95, 94, 5, 115, 123, 57, 79, 65, 23, 109]",[],0,0,0,0,0,0,0,0,26,E,2,-2.0,nsgrand,16,0,1,16,3999,0,3999,198.36750999093056,0.0,196.41509299981408,1,0,-1,5,0.00031988692353479564,0.9997773766517639,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,26,E,-2.0,16,1500,142.2174999897834,0,0,0
27,E,2,-2.0,baseline,13,0,1,13,2499,2499,0,56.15938999108039,56.15938999108039,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[51, 38, 30, 108, 63, 98, 64, 24, 6, 4]",[],0,0,0,0,0,0,0,0,27,E,2,-2.0,nsgrand,13,0,1,13,3999,0,3999,194.66553299571387,0.0,192.7823850128334,1,0,-1,5,0.0002154841786250472,0.9998902082443237,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,27,E,-2.0,13,1500,138.5061430046335,0,0,0
28,E,2,-2.0,baseline,12,0,1,12,2499,2499,0,55.605603993171826,55.605603993171826,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[8, 93, 26, 49, 40, 42, 39, 124, 64, 89]",[],0,0,0,0,0,0,0,0,28,E,2,-2.0,nsgrand,12,0,1,12,3999,0,3999,195.94396601314656,0.0,194.03386799967848,1,0,-1,5,0.0003188234113622457,0.9998220801353455,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,28,E,-2.0,12,1500,140.33836201997474,0,0,0
29,E,2,-2.0,baseline,27,0,1,27,2499,2499,0,56.66326699429192,56.66326699429192,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[15, 75, 127, 19, 65, 119, 6, 112, 27, 82]",[],0,0,0,0,0,0,0,0,29,E,2,-2.0,nsgrand,27,0,1,27,3999,0,3999,201.4945200062357,0.0,199.48026299243793,1,0,-1,5,0.0003059900482185185,0.9998379945755005,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,29,E,-2.0,27,1500,144.83125301194377,0,0,0
30,E,2,-2.0,baseline,14,0,1,14,2499,2499,0,55.90123200090602,55.90123200090602,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[126, 52, 2, 90, 94, 66, 113, 96, 56, 83]",[],0,0,0,0,0,0,0,0,30,E,2,-2.0,nsgrand,14,0,1,14,3999,0,3999,199.19971501803957,0.0,197.22083798842505,1,0,-1,5,0.0002469047321937978,0.9998811483383179,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,30,E,-2.0,14,1500,143.29848301713355,0,0,0
31,E,2,-2.0,baseline,22,0,1,22,2499,2499,0,56.54601799324155,56.54601799324155,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[57, 114, 92, 93, 98, 115, 4, 62, 117, 17]",[],0,0,0,0,0,0,0,0,31,E,2,-2.0,nsgrand,22,0,1,22,3999,0,3999,199.0573850052897,0.0,197.0233379979618,1,0,-1,5,0.00018399058899376541,0.9999006986618042,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,31,E,-2.0,22,1500,142.51136701204814,0,0,0
32,E,2,-2.0,baseline,18,0,1,18,2499,2499,0,56.74318701494485,56.74318701494485,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[109, 10, 12, 17, 99, 88, 58, 54, 103, 44]",[],0,0,0,0,0,0,0,0,32,E,2,-2.0,nsgrand,18,0,1,18,3999,0,3999,202.29557499988005,0.0,200.28715798980556,1,0,-1,5,0.00017198314890265465,0.9999092817306519,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,32,E,-2.0,18,1500,145.5523879849352,0,0,0
33,E,2,-2.0,baseline,21,0,1,21,2499,2499,0,57.03905501286499,57.03905501286499,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[123, 10, 24, 9, 79, 22, 110, 31, 97, 66]",[],0,0,0,0,0,0,0,0,33,E,2,-2.0,nsgrand,21,0,1,21,3999,0,3999,196.87889999477193,0.0,194.8666930256877,1,0,-1,5,0.00015167855599429458,0.9998899698257446,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,33,E,-2.0,21,1500,139.83984498190694,0,0,0
34,E,2,-2.0,baseline,21,0,1,21,2499,2499,0,55.57339498773217,55.57339498773217,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[82, 96, 85, 70, 114, 124, 105, 118, 49, 109]",[],0,0,0,0,0,0,0,0,34,E,2,-2.0,nsgrand,21,0,1,21,3999,0,3999,199.25543398130685,0.0,197.18471702071838,1,0,-1,5,0.00021756827482022345,0.9998923540115356,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,34,E,-2.0,21,1500,143.68203899357468,0,0,0
35,E,2,-2.0,baseline,18,0,1,18,2499,2499,0,56.08694098191336,56.08694098191336,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[71, 10, 54, 59, 114, 20, 47, 40, 116, 68]",[],0,0,0,0,0,0,0,0,35,E,2,-2.0,nsgrand,18,0,1,18,3999,0,3999,196.40616301330738,0.0,194.34332600212656,1,0,-1,5,0.00029939363594166934,0.9998828172683716,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,35,E,-2.0,18,1500,140.31922203139402,0,0,0
36,E,2,-2.0,baseline,20,0,1,20,2499,2499,0,55.725232989061624,55.725232989061624,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[109, 34, 78, 19, 98, 50, 17, 82, 123, 93]",[],0,0,0,0,0,0,0,0,36,E,2,-2.0,nsgrand,20,0,1,20,3999,0,3999,199.2911039851606,0.0,197.1664880111348,1,0,-1,5,0.00019605642592068762,0.9998762607574463,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,36,E,-2.0,20,1500,143.56587099609897,0,0,0
37,E,2,-2.0,baseline,30,0,1,30,2499,2499,0,55.49706501187757,55.49706501187757,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[85, 38, 92, 98, 86, 114, 116, 41, 105, 75]",[],0,0,0,0,0,0,0,0,37,E,2,-2.0,nsgrand,30,0,1,30,3999,0,3999,196.85437000589445,0.0,194.76564301294275,1,0,-1,5,0.00015425612218677998,0.9998999834060669,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,37,E,-2.0,30,1500,141.35730499401689,0,0,0
38,E,2,-2.0,baseline,22,0,1,22,2499,2499,0,55.26104601449333,55.26104601449333,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[65, 113, 57, 86, 97, 85, 10, 116, 31, 90]",[],0,0,0,0,0,0,0,0,38,E,2,-2.0,nsgrand,22,0,1,22,3999,0,3999,196.88308000331745,0.0,194.829892978305,1,0,-1,5,0.00016841090109664947,0.999901294708252,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1,38,E,-2.0,22,1500,141.6220339888241,0,0,0
