policy_action,gate_reason,stage,search_mode,count,bler,avg_queries,avg_elapsed_ms,fallback_rate
ai_search,ai_success,ai,standard,575,0.0034782608695652175,1.182608695652174,4.329206630506593,0.0
hard_decision,hard_decision,hard_decision,hard_decision,442,0.0,0.0,0.009147420302201989,0.0
presearch_skip_hopeless,presearch_skip_hopeless,skip_hopeless,skip_hopeless,122,1.0,0.0,1.1410882665974196,0.0
expanded_ai_search,ai_success,ai,expanded_overflow,42,0.023809523809523808,6.761904761904762,78.43230568271663,0.0
postsearch_fallback,postsearch_exhausted,fallback,standard,7,0.0,696.2857142857143,38.3051658448364,1.0
postsearch_fallback,postsearch_exhausted,fallback_fail,expanded_overflow,7,1.0,4899.0,136.96766082596565,1.0
postsearch_fallback,postsearch_exhausted,fallback_fail,standard,5,1.0,3606.6,66.02599620819092,1.0
