profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
A,0,4.0,baseline,0,0,0,0,0.04291000368539244,0,0,1,-1,,hard_decision
A,0,4.0,nsgrand,0,0,0,0,0.016689999029040337,0,0,-1,-1,1.0,hard_decision
A,0,4.0,baseline,0,0,0,0,0.008920003892853856,0,0,1,-1,,hard_decision
A,0,4.0,nsgrand,0,0,0,0,0.0075599964475259185,0,0,-1,-1,1.0,hard_decision
A,0,4.0,baseline,3,0,0,108,11.864899002830498,0,18,1,-1,,baseline
A,0,4.0,nsgrand,3,0,0,14,8.84387901169248,0,14,1,1,0.8849713206291199,ai
A,0,4.0,baseline,0,0,0,0,0.017669997760094702,0,0,1,-1,,hard_decision
A,0,4.0,nsgrand,0,0,0,0,0.0076799915404990315,0,0,-1,-1,1.0,hard_decision
A,0,4.0,baseline,0,0,0,0,0.007039998308755457,0,0,1,-1,,hard_decision
A,0,4.0,nsgrand,0,0,0,0,0.006440008291974664,0,0,-1,-1,1.0,hard_decision
A,0,4.0,baseline,3,0,0,21,9.968375001335517,0,18,1,-1,,baseline
A,0,4.0,nsgrand,3,0,0,12,4.981083009624854,0,14,1,1,0.9179234504699707,ai
A,0,4.0,baseline,1,0,0,1,9.710076003102586,0,18,1,-1,,baseline
A,0,4.0,nsgrand,1,0,0,1,2.6310709945391864,0,14,1,1,0.9590080976486206,ai
A,0,4.0,baseline,2,0,0,14,9.81514499289915,0,18,1,-1,,baseline
A,0,4.0,nsgrand,2,0,0,3,5.211701994994655,0,14,1,2,0.8783962726593018,ai
A,0,4.0,baseline,0,0,0,0,0.01942999369930476,0,0,1,-1,,hard_decision
A,0,4.0,nsgrand,0,0,0,0,0.007200011168606579,0,0,-1,-1,1.0,hard_decision
A,0,4.0,baseline,1,0,0,2,9.777826009667479,0,18,1,-1,,baseline
A,0,4.0,nsgrand,1,0,0,1,2.5188709987560287,0,14,1,1,0.9637115597724915,ai
A,0,4.0,baseline,0,0,0,0,0.010490010026842356,0,0,1,-1,,hard_decision
A,0,4.0,nsgrand,0,0,0,0,0.00733000342734158,0,0,-1,-1,1.0,hard_decision
A,0,4.0,baseline,0,0,0,0,0.006849993951618671,0,0,1,-1,,hard_decision
