stage,true_error_weight,count,bler,avg_queries,avg_elapsed_ms
ai,1,227,0.0,1.0044052863436124,1.7376372548095094
ai,2,239,0.008368200836820083,1.200836820083682,2.3275733391791347
ai,3,195,0.015384615384615385,2.4974358974358974,7.801469229907991
ai,4,119,0.008403361344537815,9.529411764705882,21.183213092848472
ai,5,22,0.0,59.04545454545455,98.66180391294289
fallback,1,1,0.0,160.0,171.02139501366764
fallback,2,6,0.0,322.5,166.91982700043204
fallback,3,8,0.0,446.375,169.10680762885022
fallback,4,6,0.0,1712.5,181.70471516593048
fallback,5,26,0.038461538461538464,2103.5384615384614,186.99979776955354
fallback_fail,3,4,1.0,4617.75,211.45467750466196
fallback_fail,5,42,1.0,4141.857142857143,203.5382496424496
fallback_fail,6,44,1.0,4299.0,225.07230029772143
fallback_fail,7,33,1.0,3999.0,200.0879740287818
fallback_fail,8,30,1.0,3999.0,200.83741113291276
fallback_fail,9,26,1.0,3999.0,200.64047268757488
fallback_fail,10,13,1.0,3999.0,201.4463093879525
fallback_fail,11,11,1.0,3999.0,201.40636617857538
fallback_fail,12,6,1.0,3999.0,201.72517999405196
fallback_fail,13,7,1.0,3999.0,203.02172700342322
fallback_fail,14,9,1.0,3999.0,199.3369637768612
fallback_fail,15,3,1.0,3999.0,204.7728813292148
fallback_fail,16,3,1.0,3999.0,203.98047900137803
fallback_fail,17,1,1.0,3999.0,203.87347499490716
fallback_fail,19,1,1.0,3999.0,203.05199001450092
hard_decision,0,118,0.0,0.0,0.01029755971473405
