sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
22,C,1,4.0,nsgrand,1,1,0,0,1,1,0,1.9226779986638576,0.022799998987466097,0.0,0,18,1,1,0.980767011642456,0.00074215471977368,ai,ai_success,standard,[1],"[0, 1, 2]","[47, 12, 81, 109, 50, 48, 20, 56, 119, 114]","[0.0006238154601305723, 0.9804383516311646, 0.017665132880210876, 0.00044199315016157925, 8.854716725181788e-05, 0.00074215471977368]",1200,4,0,0,0,1,0,0
23,C,1,4.0,baseline,4,0,1,4,2499,2499,0,55.02730800071731,55.02730800071731,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[127, 58, 52, 43, 63, 6, 55, 47, 46, 60]",[],0,0,0,0,0,0,0,0
23,C,1,4.0,nsgrand,4,1,0,0,1,1,0,9.157441003480926,0.02274001599289477,0.0,0,18,1,4,0.9309452772140503,0.1238919124007225,ai,ai_success,standard,[4],"[0, 1, 2]","[6, 63, 39, 52, 60, 127, 31, 8, 45, 54]","[0.00048536667600274086, 1.042821259034099e-05, 0.00014074544014874846, 0.06585904210805893, 0.809612512588501, 0.1238919124007225]",1200,4,0,0,0,1,0,0
24,C,1,4.0,baseline,4,0,1,4,2499,2499,0,54.4871210004203,54.4871210004203,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[17, 68, 33, 76, 34, 4, 15, 20, 73, 23]",[],0,0,0,0,0,0,0,0
24,C,1,4.0,nsgrand,4,1,0,0,1,1,0,93.80753900040872,0.04298900603316724,0.0,0,22,1,5,0.22542396187782288,0.5934568047523499,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[28, 14, 36, 94, 75, 4, 41, 86, 127, 101]","[5.731631608796306e-05, 4.111238922632765e-06, 0.00011203276517335325, 0.03228653967380524, 0.37408316135406494, 0.5934568047523499]",2400,5,0,0,0,1,0,0
25,C,1,4.0,baseline,4,1,0,0,395,395,0,37.94891698635183,37.94891698635183,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[117, 119, 120, 122, 32, 110, 103, 4, 11, 7]",[],0,0,0,0,0,0,0,0
25,C,1,4.0,nsgrand,4,1,0,0,1,1,0,9.556189004797488,0.025390007067471743,0.0,0,18,1,4,0.9537762403488159,0.10608511418104172,ai,ai_success,standard,[4],"[0, 1, 2]","[7, 119, 117, 110, 127, 120, 122, 103, 31, 118]","[0.0014585305470973253, 2.2911202904651873e-05, 0.00038056934135966003, 0.09488140046596527, 0.7971714735031128, 0.10608511418104172]",1200,4,0,0,0,1,0,0
26,C,1,4.0,baseline,3,1,0,0,33,33,0,33.34706599707715,33.34706599707715,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[65, 91, 87, 101, 55, 92, 96, 95, 27, 69]",[],0,0,0,0,0,0,0,0
26,C,1,4.0,nsgrand,3,1,0,0,1,1,0,3.445638023549691,0.020659994333982468,0.0,0,18,1,3,0.9933328032493591,0.000646366854198277,ai,ai_success,standard,[3],"[0, 1, 2]","[55, 65, 87, 91, 101, 64, 92, 96, 95, 69]","[0.00042618412408046424, 8.276525477413088e-05, 0.09412512928247452, 0.8562264442443848, 0.04849307984113693, 0.000646366854198277]",1200,4,0,0,0,1,0,0
27,C,1,4.0,baseline,12,0,1,12,2499,2499,0,53.81823499919847,53.81823499919847,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[11, 16, 122, 5, 1, 0, 121, 6, 127, 32]",[],0,0,0,0,0,0,0,0
27,C,1,4.0,nsgrand,12,0,1,12,3999,0,3999,201.25667200773023,0.0,199.71807100228034,1,0,-1,5,0.006533505395054817,0.9995843768119812,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,C,1,4.0,baseline,5,0,1,5,2499,2499,0,56.53228799928911,56.53228799928911,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[126, 11, 113, 18, 38, 8, 13, 10, 22, 33]",[],0,0,0,0,0,0,0,0
28,C,1,4.0,nsgrand,5,0,1,5,3999,0,3999,206.69496699701995,0.0,204.728268989129,1,0,-1,5,0.32038024067878723,0.890083909034729,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,C,1,4.0,baseline,3,1,0,0,19,19,0,35.819921002257615,35.819921002257615,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[92, 105, 127, 126, 71, 10, 111, 23, 84, 107]",[],0,0,0,0,0,0,0,0
29,C,1,4.0,nsgrand,3,1,0,0,1,1,0,4.266562988050282,0.02318999031558633,0.0,0,18,1,3,0.9974552989006042,0.00026923874975182116,ai,ai_success,standard,[3],"[0, 1, 2]","[126, 105, 127, 92, 7, 71, 111, 84, 4, 107]","[0.0003030727384611964, 1.2782754311047029e-05, 0.015086039900779724, 0.8643049001693726, 0.12002397328615189, 0.00026923874975182116]",1200,4,0,0,0,1,0,0
30,C,1,4.0,baseline,2,0,1,2,2499,2499,0,56.2685790064279,56.2685790064279,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[55, 10, 127, 89, 8, 44, 107, 26, 126, 56]",[],0,0,0,0,0,0,0,0
30,C,1,4.0,nsgrand,2,1,0,0,3,3,0,2.0968659955542535,0.042548985220491886,0.0,0,18,1,2,0.8576677441596985,0.004087032750248909,ai,ai_success,standard,"[1, 2]","[0, 1, 2]","[54, 121, 127, 89, 24, 107, 51, 126, 5, 10]","[0.0003401011636015028, 0.1640969067811966, 0.7966224551200867, 0.03290422633290291, 0.0019492715364322066, 0.004087032750248909]",1200,4,0,0,0,1,0,0
31,C,1,4.0,baseline,3,1,0,0,31,31,0,33.48950500367209,33.48950500367209,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[77, 22, 121, 70, 86, 84, 74, 57, 37, 46]",[],0,0,0,0,0,0,0,0
31,C,1,4.0,nsgrand,3,1,0,0,1,1,0,3.4444280026946217,0.020379986381158233,0.0,0,18,1,3,0.9954347014427185,0.000928431807551533,ai,ai_success,standard,[3],"[0, 1, 2]","[22, 77, 121, 84, 70, 86, 74, 111, 93, 46]","[0.0005190569208934903, 3.878587085637264e-05, 0.027369892224669456, 0.8556627035140991, 0.1154811754822731, 0.000928431807551533]",1200,4,0,0,0,1,0,0
32,C,1,4.0,baseline,4,1,0,0,842,842,0,40.12221400626004,40.12221400626004,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[116, 82, 96, 47, 122, 102, 40, 62, 85, 103]",[],0,0,0,0,0,0,0,0
32,C,1,4.0,nsgrand,4,1,0,0,18,18,0,11.337607022142038,0.1962890091817826,0.0,0,18,1,4,0.9664820432662964,0.02381066046655178,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[62, 82, 96, 85, 88, 119, 116, 102, 122, 79]","[0.0006107539520598948, 1.4523220670525916e-05, 0.0019573236349970102, 0.4061712622642517, 0.5674354434013367, 0.02381066046655178]",1200,4,0,0,0,1,0,0
33,C,1,4.0,baseline,1,1,0,0,2,2,0,33.758853998733684,33.758853998733684,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[28, 93, 9, 82, 18, 104, 78, 74, 84, 94]",[],0,0,0,0,0,0,0,0
33,C,1,4.0,nsgrand,1,1,0,0,1,1,0,1.8761880055535585,0.02142001176252961,0.0,0,18,1,1,0.9920156002044678,0.0002489374310243875,ai,ai_success,standard,[1],"[0, 1, 2]","[93, 32, 33, 78, 82, 104, 84, 106, 94, 74]","[0.0004358616715762764, 0.9976807832717896, 0.0015695136971771717, 3.768377791857347e-05, 2.7090676667285152e-05, 0.0002489374310243875]",1200,4,0,0,0,1,0,0
34,C,1,4.0,baseline,2,1,0,0,8,8,0,32.42375300033018,32.42375300033018,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[5, 21, 104, 49, 121, 25, 83, 58, 7, 35]",[],0,0,0,0,0,0,0,0
34,C,1,4.0,nsgrand,2,1,0,0,1,1,0,1.783448999049142,0.019409984815865755,0.0,0,18,1,2,0.9909145832061768,6.80993907735683e-05,ai,ai_success,standard,[2],"[0, 1, 2]","[49, 5, 113, 91, 21, 104, 45, 121, 54, 83]","[0.00010275966633344069, 0.0021202177740633488, 0.9388911128044128, 0.05822648108005524, 0.0005914318608120084, 6.80993907735683e-05]",1200,4,0,0,0,1,0,0
35,C,1,4.0,baseline,0,1,0,0,0,0,0,0.013409997336566448,0.013409997336566448,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
35,C,1,4.0,nsgrand,0,1,0,0,0,0,0,0.010060000931844115,0.010060000931844115,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
36,C,1,4.0,baseline,3,1,0,0,78,78,0,32.5855010014493,32.5855010014493,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[30, 42, 94, 85, 23, 52, 44, 67, 87, 81]",[],0,0,0,0,0,0,0,0
36,C,1,4.0,nsgrand,3,1,0,0,230,153,77,168.39911200804636,1.3856810110155493,164.91288400720805,1,18,1,2,0.9636806845664978,0.0001835301227401942,fallback,postsearch_exhausted,standard,[2],"[0, 1, 2]","[30, 44, 107, 78, 94, 66, 85, 98, 87, 67]","[7.073719461914152e-05, 0.0011874947231262922, 0.9080299139022827, 0.08946694433689117, 0.0010614222846925259, 0.0001835301227401942]",1200,4,4000,24,5,0,1,0
37,C,1,4.0,baseline,1,1,0,0,1,1,0,33.97271200083196,33.97271200083196,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[126, 112, 93, 119, 41, 103, 106, 100, 94, 22]",[],0,0,0,0,0,0,0,0
37,C,1,4.0,nsgrand,1,1,0,0,1,1,0,2.289776020916179,0.021590007236227393,0.0,0,18,1,1,0.9955527186393738,0.00015301507664844394,ai,ai_success,standard,[1],"[0, 1, 2]","[126, 22, 112, 93, 119, 103, 106, 49, 43, 94]","[0.0005675643333233893, 0.9982629418373108, 0.0009734962368384004, 2.423281330266036e-05, 1.8816392184817232e-05, 0.00015301507664844394]",1200,4,0,0,0,1,0,0
38,C,1,4.0,baseline,2,1,0,0,16,16,0,32.66499101300724,32.66499101300724,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[93, 89, 12, 60, 14, 113, 59, 95, 94, 119]",[],0,0,0,0,0,0,0,0
38,C,1,4.0,nsgrand,2,1,0,0,1,1,0,1.8555079877842218,0.01941999653354287,0.0,0,18,1,2,0.9707698822021484,0.00021907691552769393,ai,ai_success,standard,[2],"[0, 1, 2]","[60, 12, 95, 111, 92, 103, 89, 93, 113, 63]","[0.00011527984315762296, 0.0025827912613749504, 0.9087638258934021, 0.08717792481184006, 0.0011412204476073384, 0.00021907691552769393]",1200,4,0,0,0,1,0,0
39,C,1,4.0,baseline,1,1,0,0,13,13,0,32.25532398209907,32.25532398209907,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[65, 21, 100, 98, 32, 35, 56, 37, 22, 34]",[],0,0,0,0,0,0,0,0
