profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
E,2,6.0,baseline,1,0,0,1,35.29756699572317,0,24,1,-1,,baseline
E,2,6.0,nsgrand,1,0,0,1,1.9132110173813999,0,18,1,1,0.999030590057373,ai
E,2,6.0,baseline,0,0,0,0,0.013960001524537802,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009920011507347226,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,2,0,0,71,32.67108599538915,0,24,1,-1,,baseline
E,2,6.0,nsgrand,2,0,0,1,1.764060987625271,0,18,1,2,0.9997166991233826,ai
E,2,6.0,baseline,0,0,0,0,0.01278999843634665,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009590003173798323,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,1,0,0,2,32.16674498980865,0,24,1,-1,,baseline
E,2,6.0,nsgrand,1,0,0,1,1.4230810047592968,0,18,1,1,0.9989702701568604,ai
E,2,6.0,baseline,0,0,0,0,0.012529984815046191,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009709998266771436,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.009299983503296971,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009170005796477199,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,1,0,0,1,32.34851500019431,0,24,1,-1,,baseline
E,2,6.0,nsgrand,1,0,0,1,1.3174409978091717,0,18,1,1,0.9991713762283325,ai
E,2,6.0,baseline,4,0,0,72,33.1196149927564,0,24,1,-1,,baseline
E,2,6.0,nsgrand,4,0,0,21,10.958076018141583,0,18,1,4,0.9578827023506165,ai
E,2,6.0,baseline,1,0,0,1,32.37512498162687,0,24,1,-1,,baseline
E,2,6.0,nsgrand,1,0,0,1,1.3431909901555628,0,18,1,1,0.998492956161499,ai
E,2,6.0,baseline,0,0,0,0,0.013040000339969993,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009869982022792101,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.009270006557926536,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009190000128000975,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,4,0,0,68,32.68681498593651,0,24,1,-1,,baseline
E,2,6.0,nsgrand,4,0,0,5,10.71203500032425,0,18,1,3,0.9934913516044617,ai
E,2,6.0,baseline,0,0,0,0,0.01248001353815198,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009609997505322099,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.009400013368576765,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009080016752704978,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,1,0,0,2,31.993045995477587,0,24,1,-1,,baseline
E,2,6.0,nsgrand,1,0,0,1,1.6909599944483489,0,18,1,1,0.9997221827507019,ai
E,2,6.0,baseline,0,0,0,0,0.012539996532723308,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009830022463575006,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.015819998225197196,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.00903999898582697,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,2,0,0,8,32.25879598176107,0,24,1,-1,,baseline
E,2,6.0,nsgrand,2,0,0,1,1.604691002285108,0,18,1,2,0.9997618794441223,ai
E,2,6.0,baseline,0,0,0,0,0.012470001820474863,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009350012987852097,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,2,0,0,7,31.787095009349287,0,24,1,-1,,baseline
E,2,6.0,nsgrand,2,0,0,1,3.5546610015444458,0,18,1,3,0.9996150732040405,ai
E,2,6.0,baseline,0,0,0,0,0.012620002962648869,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009709998266771436,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.009230017894878983,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.0089899986051023,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.008889997843652964,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.00890999217517674,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.008950009942054749,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.008920003892853856,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.00912998802959919,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009059993317350745,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.00912998802959919,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.009080016752704978,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,3,0,0,28,32.79024601215497,0,24,1,-1,,baseline
E,2,6.0,nsgrand,3,0,0,1,3.095591993769631,0,18,1,3,0.9991556406021118,ai
E,2,6.0,baseline,0,0,0,0,0.012670003343373537,0,0,1,-1,,hard_decision
E,2,6.0,nsgrand,0,0,0,0,0.00955001451075077,0,0,-1,-1,1.0,hard_decision
E,2,6.0,baseline,0,0,0,0,0.009019975550472736,0,0,1,-1,,hard_decision
