profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
A,0,-2.0,baseline,23,1,23,2499,63.30622499808669,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,23,1,23,1799,118.54494799626991,1,18,0,5,7.235535304062068e-05,baseline_fail
A,0,-2.0,baseline,20,1,20,2499,63.553205982316285,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,20,1,20,1799,78.66449098219164,1,18,0,5,4.9715534260030836e-05,baseline_fail
A,0,-2.0,baseline,18,1,18,2499,57.91544300154783,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,18,1,18,1799,75.92223098617978,1,18,0,5,0.00012447555491235107,baseline_fail
A,0,-2.0,baseline,18,1,18,2499,60.823184001492336,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,18,1,18,1799,74.74805999663658,1,18,0,5,6.1018687119940296e-05,baseline_fail
A,0,-2.0,baseline,30,1,30,2499,60.40987401502207,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,30,1,30,1799,79.3695219908841,1,18,0,5,3.6628847738029435e-05,baseline_fail
A,0,-2.0,baseline,21,1,21,2499,59.68634400051087,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,21,1,21,1799,76.04866099427454,1,18,0,5,4.46782614744734e-05,baseline_fail
A,0,-2.0,baseline,18,1,18,2499,62.486425013048574,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,18,1,18,1799,79.17528197867796,1,18,0,5,7.829119567759335e-05,baseline_fail
A,0,-2.0,baseline,24,1,24,2499,63.899586006300524,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,24,1,24,1799,80.9659929946065,1,18,0,5,3.4972956200363114e-05,baseline_fail
A,0,-2.0,baseline,15,1,15,2499,64.04563598334789,0,24,0,-1,,baseline_fail
A,0,-2.0,nsgrand,15,1,15,1799,83.329472981859,1,18,0,5,6.100448808865622e-05,baseline_fail
A,0,-2.0,baseline,20,1,20,2499,64.46045599295758,0,24,0,-1,,baseline_fail
