profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,0.0,baseline,15,1,15,2499,77.25386100355536,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,15,1,15,1799,199.75796999642625,1,18,0,5,0.00011693975102389231,baseline_fail
C,1,0.0,baseline,12,1,12,2499,60.710444988217205,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,77.20671099377796,1,18,0,5,9.573590796208009e-05,baseline_fail
C,1,0.0,baseline,20,1,20,2499,62.47193500166759,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,20,1,20,1799,76.16417098324746,1,18,0,5,4.5433727791532874e-05,baseline_fail
C,1,0.0,baseline,8,1,8,2499,61.05141501757316,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,77.47912098420784,1,18,0,5,0.0016492577269673347,baseline_fail
C,1,0.0,baseline,20,1,20,2499,60.94263502745889,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,20,1,20,1799,78.73455199296586,1,18,0,5,9.255394979845732e-05,baseline_fail
C,1,0.0,baseline,16,1,16,2499,60.61752399546094,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,75.3028109902516,1,18,0,5,7.19511226634495e-05,baseline_fail
C,1,0.0,baseline,19,1,19,2499,61.1129539902322,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,19,1,19,1799,74.12363999173976,1,18,0,5,3.6061715945834294e-05,baseline_fail
C,1,0.0,baseline,10,1,10,2499,61.60864498815499,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,10,1,10,1799,76.47711099707521,1,18,0,5,0.0003205686225555837,baseline_fail
C,1,0.0,baseline,11,1,11,2499,64.70038599218242,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,76.8339499772992,1,18,0,5,7.004835788393393e-05,baseline_fail
C,1,0.0,baseline,9,1,9,2499,61.619213985977694,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,9,1,9,1799,75.34776098327711,1,18,1,5,0.00044931223965249956,baseline_fail
C,1,0.0,baseline,16,1,16,2499,59.16276402422227,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,72.63909900211729,1,18,0,5,7.360776362475008e-05,baseline_fail
C,1,0.0,baseline,11,1,11,2499,59.783643984701484,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,73.17762999446131,1,18,1,5,0.00014712729898747057,baseline_fail
C,1,0.0,baseline,16,1,16,2499,58.25238299439661,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,73.60549998702481,1,18,0,5,0.00015835526573937386,baseline_fail
C,1,0.0,baseline,16,1,16,2499,60.878494987264276,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,78.6032319883816,1,18,0,5,7.210078183561563e-05,baseline_fail
C,1,0.0,baseline,8,1,8,2499,64.19686501612887,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,81.09415200306103,1,18,0,5,0.00035109231248497963,baseline_fail
C,1,0.0,baseline,8,1,8,2499,65.78616698971018,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,82.0615730190184,1,18,0,5,0.0004827860102523118,baseline_fail
C,1,0.0,baseline,10,1,10,2499,66.58719698316418,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,10,1,10,1799,79.29721198161133,1,18,1,5,0.000857799721416086,baseline_fail
C,1,0.0,baseline,9,1,9,2499,63.48890598746948,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,9,1,9,1799,76.79327100049704,1,18,1,5,0.0002921221894212067,baseline_fail
C,1,0.0,baseline,12,1,12,2499,58.94153399276547,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,76.38126099482179,1,18,0,5,0.00012664534733630717,baseline_fail
C,1,0.0,baseline,8,1,8,2499,59.08377398736775,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,75.95661998493597,1,18,0,5,0.005264471750706434,baseline_fail
C,1,0.0,baseline,12,1,12,2499,61.683095002081245,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,77.4630609957967,1,18,1,5,0.00012002071889583021,baseline_fail
C,1,0.0,baseline,12,1,12,2499,61.01358399610035,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,75.0595900171902,1,18,0,5,0.00021120138990227133,baseline_fail
C,1,0.0,baseline,18,1,18,2499,62.22306500421837,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,18,1,18,1799,77.39574098377489,1,18,0,5,8.87924907146953e-05,baseline_fail
C,1,0.0,baseline,4,1,4,2499,61.846425000112504,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,4,0,0,432,14.210826018825173,0,18,1,5,0.0777534618973732,ai
C,1,0.0,baseline,10,1,10,2499,60.212464013602585,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,10,1,10,1799,76.00724100484513,1,18,0,5,0.00024280721845570952,baseline_fail
C,1,0.0,baseline,8,1,8,2499,59.01165399700403,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,75.28879001620226,1,18,0,5,0.0014023027615621686,baseline_fail
C,1,0.0,baseline,12,1,12,2499,62.79397598700598,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,76.4592299819924,1,18,0,5,0.0002578370040282607,baseline_fail
C,1,0.0,baseline,14,1,14,2499,61.248483980307356,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,14,1,14,1799,74.06971001182683,1,18,0,5,0.00021014880621805787,baseline_fail
C,1,0.0,baseline,11,1,11,2499,61.918365012388676,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,75.53195100626908,1,18,0,5,0.00017520380788482726,baseline_fail
C,1,0.0,baseline,11,1,11,2499,60.898744995938614,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,76.19163999333978,1,18,0,5,0.00014953594654798508,baseline_fail
C,1,0.0,baseline,11,1,11,2499,62.32383500901051,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,77.58143098908477,1,18,0,5,0.00023835846513975412,baseline_fail
C,1,0.0,baseline,16,1,16,2499,59.887443989282474,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,76.71370101161301,1,18,0,5,0.00012208562111482024,baseline_fail
C,1,0.0,baseline,11,1,11,2499,61.11156500992365,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,76.10015102545731,1,18,0,5,0.0001378674351144582,baseline_fail
C,1,0.0,baseline,17,1,17,2499,59.412884002085775,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,17,1,17,1799,73.84878001175821,1,18,0,5,8.902793342713267e-05,baseline_fail
C,1,0.0,baseline,16,1,16,2499,57.20543299685232,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,71.95223899907432,1,18,0,5,6.470187508966774e-05,baseline_fail
C,1,0.0,baseline,12,1,12,2499,57.36630299361423,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,74.80420998763293,1,18,0,5,0.000264887377852574,baseline_fail
C,1,0.0,baseline,7,1,7,2499,60.72763502015732,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,7,1,7,1799,73.85432999581099,1,18,0,5,0.0006560063338838518,baseline_fail
C,1,0.0,baseline,11,1,11,2499,60.12335399282165,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,75.20633999956772,1,18,0,5,0.0003795250959228724,baseline_fail
C,1,0.0,baseline,12,1,12,2499,60.56153500685468,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,76.5773209859617,1,18,0,5,0.0001280194119317457,baseline_fail
C,1,0.0,baseline,16,1,16,2499,60.99484401056543,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,77.27803100715391,1,18,0,5,0.0001491726579843089,baseline_fail
C,1,0.0,baseline,12,1,12,2499,59.849163983017206,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,12,1,12,1799,74.54439997673035,1,18,0,5,0.00010083864617627114,baseline_fail
C,1,0.0,baseline,9,1,9,2499,59.60400399635546,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,9,1,9,1799,74.18937998590991,1,18,0,5,0.0021322821266949177,baseline_fail
C,1,0.0,baseline,10,1,10,2499,59.84847398940474,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,10,1,10,1799,75.18778098165058,1,18,1,5,0.00012025201431242749,baseline_fail
C,1,0.0,baseline,9,1,9,2499,59.15447400184348,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,9,1,9,1799,71.84546900680289,1,18,1,5,0.00036467035533860326,baseline_fail
C,1,0.0,baseline,13,1,13,2499,58.684043993707746,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,13,1,13,1799,74.8742200084962,1,18,0,5,0.00026758917374536395,baseline_fail
C,1,0.0,baseline,13,1,13,2499,60.57325401343405,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,13,1,13,1799,73.62126000225544,1,18,0,5,0.00020795685122720897,baseline_fail
C,1,0.0,baseline,8,1,8,2499,57.59827300789766,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,74.11436998518184,1,18,0,5,0.0006747362203896046,baseline_fail
C,1,0.0,baseline,13,1,13,2499,59.31565398350358,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,13,1,13,1799,74.61869000690058,1,18,0,5,8.05291929282248e-05,baseline_fail
C,1,0.0,baseline,9,1,9,2499,59.25202401704155,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,9,1,9,1799,74.5390200172551,1,18,0,5,0.0004718366253655404,baseline_fail
C,1,0.0,baseline,11,1,11,2499,61.85920399730094,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,75.44169999891892,1,18,0,5,0.00013840234896633774,baseline_fail
C,1,0.0,baseline,15,1,15,2499,61.87156500527635,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,15,1,15,1799,75.76124102342874,1,18,0,5,9.236307232640684e-05,baseline_fail
C,1,0.0,baseline,7,1,7,2499,62.53152497811243,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,7,1,7,1799,77.4573210219387,1,18,1,5,0.004377047065645456,baseline_fail
C,1,0.0,baseline,8,1,8,2499,62.50211500446312,0,24,1,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,75.09532000403851,1,18,1,5,0.0004103227111045271,baseline_fail
C,1,0.0,baseline,11,1,11,2499,61.03932499536313,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,77.1206610079389,1,18,0,5,0.00016639617388136685,baseline_fail
C,1,0.0,baseline,8,1,8,2499,59.62332399212755,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,8,1,8,1799,73.28316898201592,1,18,0,5,0.005992462858557701,baseline_fail
C,1,0.0,baseline,14,1,14,2499,57.60079299216159,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,14,1,14,1799,72.58638899656944,1,18,0,5,6.626317917834967e-05,baseline_fail
C,1,0.0,baseline,7,1,7,2499,57.543003000319004,0,24,1,-1,,baseline_fail
C,1,0.0,nsgrand,7,1,7,1799,75.48617999418639,1,18,1,5,0.0007724473252892494,baseline_fail
C,1,0.0,baseline,18,1,18,2499,55.327851994661614,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,18,1,18,1799,69.20897800591774,1,18,0,5,8.096377860056236e-05,baseline_fail
C,1,0.0,baseline,17,1,17,2499,53.94195200642571,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,17,1,17,1799,68.01129700033925,1,18,0,5,9.929134830599651e-05,baseline_fail
C,1,0.0,baseline,13,1,13,2499,54.09832199802622,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,13,1,13,1799,70.0564690050669,1,18,0,5,0.00012409371265675873,baseline_fail
C,1,0.0,baseline,11,1,11,2499,53.38648101314902,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,67.76725698728114,1,18,0,5,0.0014256122522056103,baseline_fail
C,1,0.0,baseline,11,1,11,2499,54.68572198878974,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,66.56415600446053,1,18,0,5,0.0002471341285854578,baseline_fail
C,1,0.0,baseline,11,1,11,2499,53.60491099418141,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,11,1,11,1799,70.69053899613209,1,18,0,5,0.0001533862086944282,baseline_fail
C,1,0.0,baseline,16,1,16,2499,55.337012017844245,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,16,1,16,1799,67.25522698252462,1,18,0,5,6.702120299451053e-05,baseline_fail
C,1,0.0,baseline,13,1,13,2499,53.553502017166466,0,24,0,-1,,baseline_fail
C,1,0.0,nsgrand,13,1,13,1799,69.21591801801696,1,18,0,5,9.064900950761512e-05,baseline_fail
C,1,0.0,baseline,12,1,12,2499,53.318271005991846,0,24,0,-1,,baseline_fail
