profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,2.0,baseline,3,0,0,359,12.78794600511901,0,18,1,-1,,baseline
C,1,2.0,nsgrand,3,0,0,8,5.764544999692589,0,14,1,3,0.7659863829612732,ai
C,1,2.0,baseline,2,0,0,52,10.870661004446447,0,18,1,-1,,baseline
C,1,2.0,nsgrand,2,0,0,4,5.2885460027027875,0,14,1,1,0.9016624093055725,ai
C,1,2.0,baseline,3,0,0,521,13.880822996725328,0,18,1,-1,,baseline
C,1,2.0,nsgrand,3,0,0,22,5.338506001862697,0,14,1,3,0.7979083061218262,ai
C,1,2.0,baseline,4,0,0,475,16.571307001868263,0,18,1,-1,,baseline
C,1,2.0,nsgrand,4,0,0,1,4.108370005269535,0,14,1,5,0.2964223027229309,ai
C,1,2.0,baseline,1,0,0,4,10.418573001516052,0,18,1,-1,,baseline
C,1,2.0,nsgrand,1,0,0,1,5.331655993359163,0,14,1,1,0.9055178761482239,ai
C,1,2.0,baseline,3,0,0,494,14.208082007826306,0,18,1,-1,,baseline
C,1,2.0,nsgrand,3,0,0,2,4.847338001127355,0,14,1,5,0.3969680368900299,ai
C,1,2.0,baseline,4,1,4,799,15.533860001596622,0,18,1,-1,,baseline_fail
C,1,2.0,nsgrand,4,0,0,8,4.109929999685846,0,14,1,5,0.2343619167804718,ai
C,1,2.0,baseline,2,0,0,3,10.796861999551766,0,18,1,-1,,baseline
C,1,2.0,nsgrand,2,0,0,5,5.214456003159285,0,14,1,1,0.8716058135032654,ai
C,1,2.0,baseline,5,1,5,799,16.008257996873,0,18,0,-1,,baseline_fail
C,1,2.0,nsgrand,5,1,5,400,7.7968989935470745,0,14,1,3,0.7655181884765625,ai_fail
C,1,2.0,baseline,5,1,5,799,16.551776003325358,0,18,0,-1,,baseline_fail
C,1,2.0,nsgrand,5,1,5,599,21.566843992331997,1,14,1,5,0.15627358853816986,baseline_fail
C,1,2.0,baseline,2,1,2,799,16.035057997214608,0,18,0,-1,,baseline_fail
C,1,2.0,nsgrand,2,0,0,17,5.936183995800093,0,14,1,5,0.743743360042572,ai
C,1,2.0,baseline,4,1,4,799,16.784945997642353,0,18,0,-1,,baseline_fail
C,1,2.0,nsgrand,4,0,0,321,7.568579996586777,0,14,1,2,0.8712570071220398,ai
C,1,2.0,baseline,5,1,5,799,15.160430004470982,0,18,1,-1,,baseline_fail
C,1,2.0,nsgrand,5,1,5,599,22.611609994783066,1,14,1,5,0.3361152410507202,baseline_fail
C,1,2.0,baseline,3,0,0,139,11.86899900494609,0,18,1,-1,,baseline
C,1,2.0,nsgrand,3,1,5,36,5.730935008614324,0,14,1,1,0.8947321772575378,ai
C,1,2.0,baseline,2,0,0,49,10.834952001459897,0,18,1,-1,,baseline
C,1,2.0,nsgrand,2,0,0,4,5.750113996327855,0,14,1,1,0.8937631249427795,ai
C,1,2.0,baseline,5,1,5,799,16.162558007636108,0,18,1,-1,,baseline_fail
C,1,2.0,nsgrand,5,1,5,400,7.9970299993874505,0,14,1,5,0.529079258441925,ai_fail
C,1,2.0,baseline,4,1,2,765,15.680099008022808,0,18,1,-1,,baseline
C,1,2.0,nsgrand,4,1,2,30,5.255545998807065,0,14,1,5,0.6672449111938477,ai
C,1,2.0,baseline,4,1,4,799,15.538449006271549,0,18,1,-1,,baseline_fail
C,1,2.0,nsgrand,4,0,0,39,5.05308699212037,0,14,1,5,0.6153668165206909,ai
C,1,2.0,baseline,2,0,0,16,9.76689500384964,0,18,1,-1,,baseline
C,1,2.0,nsgrand,2,0,0,3,5.149686010554433,0,14,1,1,0.8958019018173218,ai
C,1,2.0,baseline,2,0,0,4,10.465622995980084,0,18,1,-1,,baseline
C,1,2.0,nsgrand,2,0,0,4,5.166727001778781,0,14,1,1,0.8930295705795288,ai
C,1,2.0,baseline,6,1,6,799,16.422616987256333,0,18,1,-1,,baseline_fail
C,1,2.0,nsgrand,6,1,6,599,21.10903499124106,1,14,0,5,0.18928804993629456,baseline_fail
C,1,2.0,baseline,4,0,0,225,242.93625199061353,0,18,1,-1,,baseline
